Parent ID,Parent Name,Total Mean Annual Rate,Total 100 Year Prob
163,Coyote Lake,0.00106,0.099
125,Cucamonga,2.9E-4,0.029
894,Davis Creek,9.5E-4,0.083
245,Death Valley (Black Mtns Frontal),5.8E-4,0.057
45,Death Valley (Fish Lake Valley),0.0012,0.115
46,Death Valley (No),5.7E-4,0.057
246,Death Valley (So),8.8E-4,0.086
51,Deep Springs,8.4E-4,0.084
230,Del Valle,3.1E-4,0.031
889,Dog Valley,2.3E-4,0.023
888,Dry Mountain,2.4E-4,0.024
249,Earthquake Valley,6.7E-4,0.067
255,Earthquake Valley (No  Extension),7.4E-4,0.072
256,Earthquake Valley (So Extension),9.9E-4,0.097
671,East Huasna 2011 CFM,6.0E-5,0.006
672,Eaton Roughs 2011 CFM,0.00305,0.258
96,Elmore Ranch,0.00348,0.324
103,Elsinore (Coyote Mountains),0.00137,0.132
296,Elsinore (Glen Ivy) rev,0.00635,0.491
102,Elsinore (Julian),2.5E-4,0.025
402,Elsinore (Stepovers Combined),5.0E-4,0.049
299,Elsinore (Temecula) rev,6.5E-4,0.065
196,Elysian Park (Lower CFM),1.0E-4,0.01
146,Elysian Park (Upper),0.00153,0.146
90,Emerson-Copper Mtn 2011,8.7E-4,0.085
95,Eureka Peak,0.00106,0.106
20,Fickle Hill (alt1),2.4E-4,0.024
698,Fish Slough 2011 CFM,1.3E-4,0.013
893,Fitzhugh Creek,2.1E-4,0.019
204,Fontana (Seismicity),1.4E-4,0.014
634,Franklin 2011 CFM,7.1E-4,0.071
699,Garberville - Briceland 2011 CFM,0.00193,0.185
159,Garlic Springs,0.00105,0.102
341,Garlock (Central),0.00224,0.204
48,Garlock (East),0.0025,0.229
49,Garlock (West),5.8E-4,0.057
700,Gillem - Big Crack 2011 CFM,9.6E-4,0.083
160,Goldstone Lake,0.00159,0.152
701,Goose Lake 2011 CFM,2.3E-4,0.021
86,Gravel Hills-Harper Lk,0.00144,0.132
131,Great Valley 01,1.2E-4,0.011
133,Great Valley 02,7.0E-5,0.007
132,Great Valley 03 Mysterious Ridge,0.00119,0.11
383,Great Valley 03a Dunnigan Hills,0.00107,0.095
134,Great Valley 04a Trout Creek,5.6E-4,0.056
381,Great Valley 04b Gordon Valley,9.2E-4,0.09
717,Great Valley 05 Pittsburg - Kirby Hills alt1,0.00198,0.183
645,Great Valley 06 (Midland) 2011 CFM alt1,5.3E-4,0.052
136,Great Valley 07 (Orestimba),0.00156,0.145
137,Great Valley 08 (Quinto),6.8E-4,0.068
151,Great Valley 09 (Laguna Seca),0.0027,0.245
138,Great Valley 10 (Panoche),5.9E-4,0.059
139,Great Valley 11,9.5E-4,0.093
140,Great Valley 12,2.2E-4,0.022
142,Great Valley 13 (Coalinga),4.9E-4,0.049
141,Great Valley 14 (Kettleman Hills),2.2E-4,0.022
623,Green Valley 2011 CFM,0.0048,0.424
636,Greenville (No) 2011 CFM,0.00151,0.141
635,Greenville (So) 2011 CFM,0.00163,0.157
702,Hartley Springs 2011 CFM,4.4E-4,0.044
37,Hat Creek-McArthur-Mayfield,0.00139,0.127
639,Hayward (No) 2011 CFM,0.00318,0.295
638,Hayward (So) 2011 CFM,0.00593,0.51
637,Hayward (So) extension 2011 CFM,0.00521,0.451
167,Hector Mine,6.9E-4,0.065
84,Helendale-So Lockhart,8.3E-4,0.079
703,Hilton Creek 2011 CFM,8.9E-4,0.089
108,Hollywood,5.2E-4,0.05
228,Holser alt 1,2.0E-4,0.02
723,Homestead Valley 2011,6.0E-4,0.059
704,Honey Lake 2011 CFM,0.00245,0.225
30,Hosgri,0.00118,0.111
208,Hosgri (Extension),7.3E-4,0.072
50,Hunter Mountain-Saline Valley,0.00161,0.154
677,Hunting Creek - Bartlett Springs connector 2011,0.00194,0.188
640,Hunting Creek - Berryessa 2011 CFM,0.00683,0.544
97,Imperial,0.01257,0.814
678,Incline Village 2011 CFM,4.0E-5,0.004
65,Independence rev 2011,1.5E-4,0.015
892,Jess Valley,1.2E-4,0.012
91,Johnson Valley (No) 2011 rev,9.9E-4,0.096
168,Joshua Tree (Seismicity),1.0E-4,0.01
679,Keddie Ridge 2011 CFM,9.8E-4,0.091
542,Kern Canyon (Lake Isabella) 2011,5.0E-5,0.005
544,Kern Canyon (North Kern) 2011,1.6E-4,0.015
543,Kern Canyon (South Kern) 2011,9.0E-5,0.009
92,Kickapoo,8.9E-4,0.089
680,King Range 2011 CFM,5.1E-4,0.051
641,La Panza 2011,2.0E-4,0.019
104,Laguna Salada,0.00276,0.253
207,Lake Isabella (Seismicity),3.1E-4,0.031
642,Las Positas,3.9E-4,0.039
890,Last Chance,1.0E-4,0.01
85,Lenwood-Lockhart-Old Woman Springs,0.0016,0.15
705,Likely 2011 CFM,0.00114,0.099
681,Lions Head 2011 CFM,6.0E-5,0.006
144,Little Lake,8.8E-4,0.088
16,Little Salmon (Offshore),5.9E-4,0.058
17,Little Salmon (Onshore),0.00127,0.124
683,Los Alamos 2011 CFM,4.1E-4,0.041
780,Los Alamos extension,4.1E-4,0.041
643,Los Medanos - Roe Island,6.0E-5,0.006
74,Los Osos 2011,1.7E-4,0.017
201,Lost Hills,0.00108,0.104
166,Ludlow,0.00106,0.094
644,Maacama 2011 CFM,0.00468,0.409
22,Mad River (alt1),5.3E-4,0.05
221,Malibu Coast (Extension) alt 1,2.7E-4,0.027
220,Malibu Coast alt 1,8.9E-4,0.085
164,Manix-Afton Hills,4.7E-4,0.045
21,McKinleyville (alt1),6.3E-4,0.06
155,McLean Lake,0.00124,0.114
13,Mendocino,0.01676,0.877
605,Mission (connected) 2011 CFM,9.3E-4,0.09
250,Mission Creek,4.0E-4,0.04
779,Mission Hills 2011,6.8E-4,0.067
78,Mission Ridge-Arroyo Parida-Santa Ana,0.00315,0.248
686,Mohawk Valley 2011 CFM,8.5E-4,0.085
707,Mono Lake 2011 CFM,8.4E-4,0.084
646,Monte Vista - Shannon 2011 CFM,0.00114,0.112
11,Monterey Bay-Tularcitos,0.00146,0.132
188,Morales (East),1.3E-4,0.013
187,Morales (West),7.0E-5,0.007
711,Mount Diablo Thrust North CFM,5.6E-4,0.056
713,Mount Diablo Thrust South,9.7E-4,0.095
156,Nelson Lake,8.6E-4,0.076
122,Newport-Inglewood (Offshore),7.7E-4,0.071
235,Newport-Inglewood alt 1,0.0013,0.123
83,North Frontal  (East),2.8E-4,0.028
82,North Frontal  (West),1.6E-4,0.016
199,North Salt Lake,1.3E-4,0.013
687,North Tahoe 2011 CFM,6.9E-4,0.068
130,Northridge,6.9E-4,0.068
211,Northridge Hills,2.5E-4,0.025
116,Oak Ridge (Onshore),9.2E-4,0.087
709,Oceanic - West Huasna,0.00132,0.123
777,Oceanside alt1,4.0E-4,0.039
921,Ortigalita (North),0.00375,0.289
9,Ortigalita (South),0.00179,0.174
64,Owens Valley,1.0E-4,0.01
891,Owens Valley Keough Hot Springs,2.2E-4,0.022
47,Owl Lake,0.00248,0.219
841,Ozena,2.0E-5,0.002
109,Palos Verdes,0.00244,0.22
244,Panamint Valley,0.00115,0.107
162,Paradise,8.5E-4,0.085
186,Peralta Hills,7.0E-5,0.007
647,Pilarcitos 2011 CFM,1.7E-4,0.017
193,Pine Mtn,3.2E-4,0.032
93,Pinto Mtn,0.00175,0.161
89,Pisgah-Bullion Mtn-Mesquite Lk,0.00119,0.112
212,Pitas Point (Lower West),6.0E-4,0.06
215,Pitas Point (Lower)-Montalvo,3.7E-4,0.037
688,Pittville 2011 CFM,9.5E-4,0.09
58,Pleito,5.8E-4,0.058
666,Point Reyes 2011 CFM,4.6E-4,0.045
843,Point Reyes 2011 connector,5.0E-5,0.005
545,Polaris 2011 CFM,4.6E-4,0.045
240,Puente Hills,3.8E-4,0.037
648,Quien Sabe 2011 CFM,0.00128,0.123
152,Raymond,7.0E-4,0.07
118,Red Mountain,0.00256,0.206
161,Red Pass,4.2E-4,0.041
232,Redondo Canyon alt 1,4.6E-4,0.046
649,Reliz 2011 CFM,9.4E-4,0.084
205,Richfield,3.0E-5,0.003
650,Rinconada 2011 CFM,6.7E-4,0.066
38,Robinson Creek,5.9E-4,0.059
689,Rocky Ledge 2011 CFM,7.0E-4,0.069
651,Rodgers Creek - Healdsburg 2011 CFM,0.00271,0.263
123,Rose Canyon,0.00282,0.258
42,Round Valley,5.2E-4,0.051
690,Russ 2011 CFM,8.8E-4,0.086
287,San Andreas (Big Bend),0.00134,0.129
300,San Andreas (Carrizo) rev,0.00203,0.194
285,San Andreas (Cholame) rev,0.00242,0.233
295,San Andreas (Coachella) rev,0.0062,0.562
658,San Andreas (Creeping Section) 2011 CFM,0.02727,0.973
286,San Andreas (Mojave N),0.00112,0.11
301,San Andreas (Mojave S),0.01549,0.824
294,San Andreas (North Branch Mill Creek),3.1E-4,0.031
654,San Andreas (North Coast) 2011 CFM,5.6E-4,0.054
653,San Andreas (Offshore) 2011 CFM,0.00162,0.149
32,San Andreas (Parkfield),0.04278,0.999
655,San Andreas (Peninsula) 2011 CFM,4.1E-4,0.04
282,San Andreas (San Bernardino N),0.00449,0.392
283,San Andreas (San Bernardino S),0.00464,0.421
284,San Andreas (San Gorgonio Pass-Garnet HIll),0.00387,0.37
657,San Andreas (Santa Cruz Mts) 2011 CFM,0.00438,0.384
80,San Cayetano,7.7E-4,0.074
178,San Clemente,0.00298,0.258
774,San Diego Trough north alt1,0.00342,0.293
177,San Diego Trough south,0.00328,0.283
247,San Gabriel,3.1E-4,0.031
248,San Gabriel (Extension),2.4E-4,0.023
194,San Gorgonio Pass,2.6E-4,0.026
660,San Gregorio (North) 2011 CFM,0.00137,0.135
661,San Gregorio (South) 2011 CFM,5.3E-4,0.053
293,San Jacinto (Anza) rev,5.4E-4,0.054
99,San Jacinto (Borrego),9.5E-4,0.094
292,San Jacinto (Clark) rev,2.0E-4,0.02
101,San Jacinto (Coyote Creek),4.7E-4,0.046
901,San Jacinto (Lytle Creek connector),4.0E-5,0.004
119,San Jacinto (San Bernardino),3.7E-4,0.037
289,San Jacinto (San Jacinto Valley) rev,3.7E-4,0.037
401,San Jacinto (Stepovers Combined),4.0E-4,0.04
28,San Jacinto (Superstition Mtn),0.00298,0.288
143,San Joaquin Hills,1.2E-4,0.012
107,San Jose,1.7E-4,0.017
31,San Juan,3.4E-4,0.034
692,San Luis Range - Oceano 2011 CFM,9.0E-5,0.009
693,San Luis Range - Pecho 2011 CFM,1.1E-4,0.011
691,San Luis Range 2011 CFM,4.6E-4,0.041
181,San Pedro Basin,0.00244,0.226
183,San Pedro Escarpment,6.0E-5,0.006
198,San Vicente,3.0E-5,0.003
775,Santa Cruz Catalina Ridge alt1,0.00128,0.125
111,Santa Cruz Island,0.00189,0.165
185,Santa Monica Bay,1.0E-5,0.001
226,Santa Monica alt 1,5.4E-4,0.053
110,Santa Rosa Island,0.00237,0.207
778,Santa Susana East (connector),0.00107,0.103
227,Santa Susana alt 1,9.0E-4,0.088
79,Santa Ynez (East),0.00172,0.152
77,Santa Ynez (West),0.0031,0.237
781,Santa Ynez River,0.00128,0.119
662,Sargent 2011 CFM,0.00131,0.127
209,Scodie Lineament,1.9E-4,0.019
885,Sheephole,2.7E-4,0.027
547,Shoreline,1.8E-4,0.017
114,Sierra Madre,5.0E-4,0.047
113,Sierra Madre (San Fernando),3.8E-4,0.038
210,Sierra Nevada  (No Extension),2.8E-4,0.027
664,Silver Creek 2011 CFM,1.4E-4,0.014
115,Simi-Santa Rosa,8.0E-4,0.078
202,Sisar,1.7E-4,0.017
694,Skinner Flat 2011 CFM,2.7E-4,0.027
63,So Sierra Nevada,6.3E-4,0.062
189,South Cuyama,1.0E-5,0.001
719,South Klamath Lake East,0.00164,0.12
720,South Klamath Lake West,0.00154,0.116
98,Superstition Hills,0.00411,0.353
708,Surprise Valley 2011 CFM,0.00165,0.145
695,Swain Ravine - Spenceville,2.2E-4,0.022
15,Table Bluff,5.6E-4,0.056
145,Tank Canyon,0.00241,0.204
174,Thirty Mile Bank,3.6E-4,0.035
887,Tin Mountain,9.0E-5,0.009
886,Towne Pass,3.3E-4,0.033
19,Trinidad (alt1),0.00156,0.146
117,Ventura-Pitas Point,0.00149,0.134
112,Verdugo,2.1E-4,0.021
696,Walker Spring 2011 CFM,3.7E-4,0.037
665,West Napa 2011 CFM,0.00154,0.144
321,West Tahoe,9.9E-4,0.098
44,White Mountains,0.00136,0.125
253,White Wolf,6.7E-4,0.062
254,White Wolf (Extension),2.5E-4,0.025
236,Whittier alt 1,0.00173,0.155
697,Wight Way 2011 CFM,2.0E-5,0.002
206,Yorba Linda,4.0E-5,0.004
715,Zayante-Vergeles 2011 CFM,4.0E-5,0.004
