Parent ID,Parent Name,Total Mean Annual Rate,Total 100 Year Prob
136,Great Valley 07 (Orestimba),0.0,0.0
137,Great Valley 08 (Quinto),1.0E-5,0.001
151,Great Valley 09 (Laguna Seca),2.0E-5,0.002
138,Great Valley 10 (Panoche),4.0E-5,0.004
139,Great Valley 11,5.0E-5,0.005
140,Great Valley 12,6.0E-5,0.006
142,Great Valley 13 (Coalinga),6.0E-5,0.006
141,Great Valley 14 (Kettleman Hills),6.0E-5,0.006
623,Green Valley 2011 CFM,5.0E-4,0.049
636,Greenville (No) 2011 CFM,3.6E-4,0.035
635,Greenville (So) 2011 CFM,2.4E-4,0.024
702,Hartley Springs 2011 CFM,0.0,0.0
37,Hat Creek-McArthur-Mayfield,1.1E-4,0.011
639,Hayward (No) 2011 CFM,0.0023,0.22
638,Hayward (So) 2011 CFM,0.00194,0.188
637,Hayward (So) extension 2011 CFM,6.0E-4,0.058
167,Hector Mine,8.0E-5,0.007
84,Helendale-So Lockhart,1.0E-4,0.01
703,Hilton Creek 2011 CFM,1.0E-5,0.001
108,Hollywood,2.9E-4,0.029
228,Holser alt 1,1.1E-4,0.011
723,Homestead Valley 2011,0.0,0.0
704,Honey Lake 2011 CFM,0.0,0.0
30,Hosgri,2.7E-4,0.025
208,Hosgri (Extension),7.0E-5,0.007
50,Hunter Mountain-Saline Valley,5.2E-4,0.052
677,Hunting Creek - Bartlett Springs connector 2011,7.4E-4,0.074
640,Hunting Creek - Berryessa 2011 CFM,4.4E-4,0.044
97,Imperial,0.00477,0.463
678,Incline Village 2011 CFM,0.0,0.0
65,Independence rev 2011,1.0E-4,0.01
892,Jess Valley,0.0,0.0
91,Johnson Valley (No) 2011 rev,6.0E-5,0.006
168,Joshua Tree (Seismicity),2.0E-5,0.002
679,Keddie Ridge 2011 CFM,0.0,0.0
542,Kern Canyon (Lake Isabella) 2011,1.0E-5,0.001
544,Kern Canyon (North Kern) 2011,2.0E-5,0.002
543,Kern Canyon (South Kern) 2011,3.0E-5,0.003
92,Kickapoo,0.0,0.0
680,King Range 2011 CFM,7.0E-5,0.007
641,La Panza 2011,3.0E-5,0.003
104,Laguna Salada,7.0E-5,0.007
207,Lake Isabella (Seismicity),3.0E-5,0.003
642,Las Positas,0.0,0.0
890,Last Chance,4.0E-5,0.004
85,Lenwood-Lockhart-Old Woman Springs,2.5E-4,0.025
705,Likely 2011 CFM,7.0E-5,0.007
681,Lions Head 2011 CFM,2.0E-5,0.002
144,Little Lake,1.0E-4,0.01
16,Little Salmon (Offshore),4.4E-4,0.044
17,Little Salmon (Onshore),4.7E-4,0.046
683,Los Alamos 2011 CFM,2.4E-4,0.024
780,Los Alamos extension,3.1E-4,0.031
643,Los Medanos - Roe Island,4.0E-5,0.004
74,Los Osos 2011,9.0E-5,0.009
201,Lost Hills,0.0,0.0
166,Ludlow,9.0E-5,0.009
644,Maacama 2011 CFM,0.0025,0.243
22,Mad River (alt1),2.8E-4,0.027
221,Malibu Coast (Extension) alt 1,7.0E-5,0.007
220,Malibu Coast alt 1,1.4E-4,0.014
164,Manix-Afton Hills,1.1E-4,0.011
21,McKinleyville (alt1),1.4E-4,0.013
155,McLean Lake,0.0,0.0
13,Mendocino,0.00266,0.254
605,Mission (connected) 2011 CFM,1.2E-4,0.012
250,Mission Creek,3.7E-4,0.037
779,Mission Hills 2011,3.0E-5,0.003
78,Mission Ridge-Arroyo Parida-Santa Ana,4.0E-4,0.038
686,Mohawk Valley 2011 CFM,5.0E-5,0.005
707,Mono Lake 2011 CFM,0.0,0.0
646,Monte Vista - Shannon 2011 CFM,2.3E-4,0.023
11,Monterey Bay-Tularcitos,9.0E-5,0.009
188,Morales (East),3.0E-5,0.003
187,Morales (West),4.0E-5,0.004
711,Mount Diablo Thrust North CFM,2.9E-4,0.028
713,Mount Diablo Thrust South,2.0E-4,0.02
156,Nelson Lake,0.0,0.0
122,Newport-Inglewood (Offshore),1.6E-4,0.016
235,Newport-Inglewood alt 1,2.1E-4,0.021
83,North Frontal  (East),2.0E-5,0.002
82,North Frontal  (West),5.0E-5,0.005
199,North Salt Lake,0.0,0.0
687,North Tahoe 2011 CFM,0.0,0.0
130,Northridge,1.9E-4,0.019
211,Northridge Hills,1.2E-4,0.012
116,Oak Ridge (Onshore),6.7E-4,0.064
709,Oceanic - West Huasna,1.8E-4,0.017
777,Oceanside alt1,2.0E-4,0.02
921,Ortigalita (North),2.3E-4,0.023
9,Ortigalita (South),2.4E-4,0.024
64,Owens Valley,6.0E-5,0.006
891,Owens Valley Keough Hot Springs,3.0E-5,0.003
47,Owl Lake,2.4E-4,0.024
841,Ozena,2.0E-5,0.002
109,Palos Verdes,3.2E-4,0.032
244,Panamint Valley,6.0E-4,0.059
162,Paradise,1.3E-4,0.013
186,Peralta Hills,3.0E-5,0.003
647,Pilarcitos 2011 CFM,2.0E-5,0.002
193,Pine Mtn,2.7E-4,0.027
93,Pinto Mtn,7.4E-4,0.071
89,Pisgah-Bullion Mtn-Mesquite Lk,1.2E-4,0.012
212,Pitas Point (Lower West),4.7E-4,0.046
215,Pitas Point (Lower)-Montalvo,2.5E-4,0.025
688,Pittville 2011 CFM,0.0,0.0
58,Pleito,4.1E-4,0.041
666,Point Reyes 2011 CFM,1.0E-5,0.001
843,Point Reyes 2011 connector,1.0E-5,0.001
545,Polaris 2011 CFM,1.4E-4,0.014
240,Puente Hills,1.2E-4,0.012
648,Quien Sabe 2011 CFM,2.0E-5,0.002
152,Raymond,2.6E-4,0.026
118,Red Mountain,0.00128,0.107
161,Red Pass,0.0,0.0
232,Redondo Canyon alt 1,0.0,0.0
649,Reliz 2011 CFM,1.0E-4,0.01
205,Richfield,0.0,0.0
650,Rinconada 2011 CFM,8.0E-5,0.008
38,Robinson Creek,0.0,0.0
689,Rocky Ledge 2011 CFM,0.0,0.0
651,Rodgers Creek - Healdsburg 2011 CFM,0.00205,0.2
123,Rose Canyon,1.3E-4,0.013
42,Round Valley,1.0E-5,0.001
690,Russ 2011 CFM,1.9E-4,0.019
287,San Andreas (Big Bend),0.00537,0.526
300,San Andreas (Carrizo) rev,0.00666,0.626
285,San Andreas (Cholame) rev,0.00642,0.604
295,San Andreas (Coachella) rev,0.00546,0.527
658,San Andreas (Creeping Section) 2011 CFM,0.00576,0.486
286,San Andreas (Mojave N),0.00565,0.544
301,San Andreas (Mojave S),0.00619,0.58
294,San Andreas (North Branch Mill Creek),6.4E-4,0.063
654,San Andreas (North Coast) 2011 CFM,0.00189,0.183
653,San Andreas (Offshore) 2011 CFM,0.00273,0.268
32,San Andreas (Parkfield),0.00457,0.442
655,San Andreas (Peninsula) 2011 CFM,0.0012,0.116
282,San Andreas (San Bernardino N),0.00535,0.496
283,San Andreas (San Bernardino S),0.00388,0.359
284,San Andreas (San Gorgonio Pass-Garnet HIll),0.00463,0.434
657,San Andreas (Santa Cruz Mts) 2011 CFM,0.00298,0.284
80,San Cayetano,6.7E-4,0.065
178,San Clemente,2.9E-4,0.029
774,San Diego Trough north alt1,2.7E-4,0.027
177,San Diego Trough south,3.6E-4,0.036
247,San Gabriel,2.0E-4,0.019
248,San Gabriel (Extension),2.4E-4,0.024
194,San Gorgonio Pass,2.8E-4,0.028
660,San Gregorio (North) 2011 CFM,6.7E-4,0.067
661,San Gregorio (South) 2011 CFM,3.1E-4,0.031
293,San Jacinto (Anza) rev,0.00124,0.123
99,San Jacinto (Borrego),5.7E-4,0.057
292,San Jacinto (Clark) rev,5.2E-4,0.052
101,San Jacinto (Coyote Creek),6.9E-4,0.069
901,San Jacinto (Lytle Creek connector),2.7E-4,0.027
119,San Jacinto (San Bernardino),0.00117,0.116
289,San Jacinto (San Jacinto Valley) rev,0.00115,0.115
401,San Jacinto (Stepovers Combined),0.00108,0.108
28,San Jacinto (Superstition Mtn),4.6E-4,0.046
143,San Joaquin Hills,1.1E-4,0.011
107,San Jose,6.0E-5,0.006
31,San Juan,1.5E-4,0.015
692,San Luis Range - Oceano 2011 CFM,1.0E-5,0.001
693,San Luis Range - Pecho 2011 CFM,2.0E-5,0.002
691,San Luis Range 2011 CFM,7.0E-5,0.007
181,San Pedro Basin,1.6E-4,0.016
183,San Pedro Escarpment,6.0E-5,0.006
198,San Vicente,0.0,0.0
775,Santa Cruz Catalina Ridge alt1,2.5E-4,0.025
111,Santa Cruz Island,1.5E-4,0.014
185,Santa Monica Bay,2.0E-5,0.002
226,Santa Monica alt 1,2.4E-4,0.024
110,Santa Rosa Island,3.0E-5,0.003
778,Santa Susana East (connector),2.5E-4,0.025
227,Santa Susana alt 1,3.9E-4,0.039
79,Santa Ynez (East),5.2E-4,0.051
77,Santa Ynez (West),6.5E-4,0.059
781,Santa Ynez River,1.3E-4,0.013
662,Sargent 2011 CFM,8.0E-5,0.008
209,Scodie Lineament,0.0,0.0
885,Sheephole,7.0E-5,0.007
547,Shoreline,4.0E-5,0.004
114,Sierra Madre,3.6E-4,0.036
113,Sierra Madre (San Fernando),2.3E-4,0.023
210,Sierra Nevada  (No Extension),8.0E-5,0.008
664,Silver Creek 2011 CFM,4.0E-5,0.004
115,Simi-Santa Rosa,1.6E-4,0.015
202,Sisar,1.3E-4,0.012
694,Skinner Flat 2011 CFM,0.0,0.0
63,So Sierra Nevada,1.2E-4,0.012
189,South Cuyama,3.0E-5,0.003
719,South Klamath Lake East,0.0,0.0
720,South Klamath Lake West,0.0,0.0
98,Superstition Hills,2.2E-4,0.022
708,Surprise Valley 2011 CFM,9.0E-5,0.009
695,Swain Ravine - Spenceville,1.0E-5,0.001
15,Table Bluff,1.6E-4,0.016
145,Tank Canyon,7.0E-5,0.007
174,Thirty Mile Bank,4.0E-5,0.004
887,Tin Mountain,2.0E-5,0.002
886,Towne Pass,0.0,0.0
19,Trinidad (alt1),5.1E-4,0.051
117,Ventura-Pitas Point,3.7E-4,0.037
112,Verdugo,5.0E-5,0.005
696,Walker Spring 2011 CFM,0.0,0.0
665,West Napa 2011 CFM,7.0E-5,0.007
321,West Tahoe,1.7E-4,0.017
44,White Mountains,2.0E-5,0.002
253,White Wolf,4.0E-5,0.004
254,White Wolf (Extension),3.0E-5,0.003
236,Whittier alt 1,2.6E-4,0.026
697,Wight Way 2011 CFM,0.0,0.0
206,Yorba Linda,0.0,0.0
715,Zayante-Vergeles 2011 CFM,1.0E-5,0.001
