Parent ID,Parent Name,Total Mean Annual Rate,Total 500 Year Prob
141,Great Valley 14 (Kettleman Hills),9.6E-5,0.048
623,Green Valley 2011 CFM,0.003994,0.904
636,Greenville (No) 2011 CFM,0.001094,0.456
635,Greenville (So) 2011 CFM,0.001102,0.464
702,Hartley Springs 2011 CFM,3.2E-4,0.159
37,Hat Creek-McArthur-Mayfield,0.001034,0.403
639,Hayward (No) 2011 CFM,0.003932,0.943
638,Hayward (So) 2011 CFM,0.009242,1.0
637,Hayward (So) extension 2011 CFM,0.005952,0.977
167,Hector Mine,1.22E-4,0.06
84,Helendale-So Lockhart,5.62E-4,0.253
703,Hilton Creek 2011 CFM,2.92E-4,0.144
108,Hollywood,3.26E-4,0.155
228,Holser alt 1,1.22E-4,0.06
723,Homestead Valley 2011,1.7E-4,0.085
704,Honey Lake 2011 CFM,0.00189,0.632
30,Hosgri,6.7E-4,0.278
208,Hosgri (Extension),3.34E-4,0.162
50,Hunter Mountain-Saline Valley,0.00126,0.508
677,Hunting Creek - Bartlett Springs connector 2011,0.001882,0.68
640,Hunting Creek - Berryessa 2011 CFM,0.006472,0.972
97,Imperial,0.010906,1.0
678,Incline Village 2011 CFM,4.2E-5,0.021
65,Independence rev 2011,1.86E-4,0.092
892,Jess Valley,1.04E-4,0.048
91,Johnson Valley (No) 2011 rev,3.12E-4,0.151
168,Joshua Tree (Seismicity),4.0E-5,0.02
679,Keddie Ridge 2011 CFM,6.54E-4,0.29
542,Kern Canyon (Lake Isabella) 2011,8.4E-5,0.042
544,Kern Canyon (North Kern) 2011,1.26E-4,0.063
543,Kern Canyon (South Kern) 2011,9.4E-5,0.047
92,Kickapoo,2.22E-4,0.111
680,King Range 2011 CFM,0.001492,0.676
641,La Panza 2011,2.28E-4,0.109
104,Laguna Salada,0.002786,0.817
207,Lake Isabella (Seismicity),2.16E-4,0.103
642,Las Positas,3.5E-4,0.175
890,Last Chance,9.2E-5,0.046
85,Lenwood-Lockhart-Old Woman Springs,0.001074,0.436
705,Likely 2011 CFM,7.14E-4,0.301
681,Lions Head 2011 CFM,3.2E-5,0.016
144,Little Lake,6.38E-4,0.296
16,Little Salmon (Offshore),8.02E-4,0.372
17,Little Salmon (Onshore),0.00172,0.735
683,Los Alamos 2011 CFM,2.84E-4,0.138
780,Los Alamos extension,2.68E-4,0.133
643,Los Medanos - Roe Island,2.0E-5,0.01
74,Los Osos 2011,1.68E-4,0.083
201,Lost Hills,8.88E-4,0.387
166,Ludlow,7.88E-4,0.328
644,Maacama 2011 CFM,0.004424,0.929
22,Mad River (alt1),5.02E-4,0.224
221,Malibu Coast (Extension) alt 1,2.4E-4,0.113
220,Malibu Coast alt 1,5.24E-4,0.244
164,Manix-Afton Hills,5.18E-4,0.237
21,McKinleyville (alt1),5.28E-4,0.239
155,McLean Lake,0.001014,0.421
13,Mendocino,0.016956,1.0
605,Mission (connected) 2011 CFM,0.001344,0.532
250,Mission Creek,4.1E-4,0.188
779,Mission Hills 2011,4.56E-4,0.226
78,Mission Ridge-Arroyo Parida-Santa Ana,0.002336,0.679
686,Mohawk Valley 2011 CFM,5.42E-4,0.245
707,Mono Lake 2011 CFM,5.8E-4,0.279
646,Monte Vista - Shannon 2011 CFM,0.00224,0.788
11,Monterey Bay-Tularcitos,0.001098,0.447
188,Morales (East),1.38E-4,0.068
187,Morales (West),5.4E-5,0.027
711,Mount Diablo Thrust North CFM,4.2E-4,0.2
713,Mount Diablo Thrust South,8.32E-4,0.375
156,Nelson Lake,7.28E-4,0.289
122,Newport-Inglewood (Offshore),5.12E-4,0.236
235,Newport-Inglewood alt 1,7.4E-4,0.318
83,North Frontal  (East),2.04E-4,0.102
82,North Frontal  (West),1.56E-4,0.078
199,North Salt Lake,9.0E-5,0.042
687,North Tahoe 2011 CFM,5.36E-4,0.246
130,Northridge,2.42E-4,0.118
211,Northridge Hills,1.12E-4,0.056
116,Oak Ridge (Onshore),8.1E-4,0.337
709,Oceanic - West Huasna,9.86E-4,0.382
777,Oceanside alt1,3.16E-4,0.151
921,Ortigalita (North),0.003408,0.839
9,Ortigalita (South),0.001516,0.589
64,Owens Valley,0.001082,0.453
891,Owens Valley Keough Hot Springs,3.4E-4,0.169
47,Owl Lake,0.0025,0.753
841,Ozena,4.2E-5,0.021
109,Palos Verdes,0.001756,0.635
244,Panamint Valley,0.001152,0.482
162,Paradise,6.34E-4,0.292
186,Peralta Hills,1.08E-4,0.054
647,Pilarcitos 2011 CFM,3.56E-4,0.171
193,Pine Mtn,2.84E-4,0.138
93,Pinto Mtn,0.001328,0.522
89,Pisgah-Bullion Mtn-Mesquite Lk,7.32E-4,0.328
212,Pitas Point (Lower West),3.64E-4,0.177
215,Pitas Point (Lower)-Montalvo,2.32E-4,0.116
688,Pittville 2011 CFM,7.58E-4,0.307
58,Pleito,0.001132,0.498
666,Point Reyes 2011 CFM,5.84E-4,0.24
843,Point Reyes 2011 connector,2.16E-4,0.104
545,Polaris 2011 CFM,3.04E-4,0.145
240,Puente Hills,2.92E-4,0.141
648,Quien Sabe 2011 CFM,0.001216,0.479
152,Raymond,4.44E-4,0.207
118,Red Mountain,0.001606,0.574
161,Red Pass,3.28E-4,0.151
232,Redondo Canyon alt 1,3.0E-4,0.148
649,Reliz 2011 CFM,8.24E-4,0.338
205,Richfield,4.0E-5,0.02
650,Rinconada 2011 CFM,5.34E-4,0.247
38,Robinson Creek,4.56E-4,0.226
689,Rocky Ledge 2011 CFM,2.86E-4,0.136
651,Rodgers Creek - Healdsburg 2011 CFM,0.00296,0.881
123,Rose Canyon,0.002456,0.73
42,Round Valley,3.1E-4,0.147
690,Russ 2011 CFM,5.66E-4,0.267
287,San Andreas (Big Bend),0.005276,1.0
300,San Andreas (Carrizo) rev,0.00585,1.0
285,San Andreas (Cholame) rev,0.00615,1.0
295,San Andreas (Coachella) rev,0.005378,0.996
658,San Andreas (Creeping Section) 2011 CFM,0.027264,1.0
286,San Andreas (Mojave N),0.004822,0.999
301,San Andreas (Mojave S),0.018436,1.0
294,San Andreas (North Branch Mill Creek),4.98E-4,0.238
654,San Andreas (North Coast) 2011 CFM,0.00652,0.999
653,San Andreas (Offshore) 2011 CFM,0.008206,0.999
32,San Andreas (Parkfield),0.04126,1.0
655,San Andreas (Peninsula) 2011 CFM,0.003814,0.974
282,San Andreas (San Bernardino N),0.007152,0.999
283,San Andreas (San Bernardino S),0.005418,0.99
284,San Andreas (San Gorgonio Pass-Garnet HIll),0.003898,0.955
657,San Andreas (Santa Cruz Mts) 2011 CFM,0.007052,0.999
80,San Cayetano,5.94E-4,0.275
178,San Clemente,0.002338,0.707
774,San Diego Trough north alt1,0.002564,0.742
177,San Diego Trough south,0.00255,0.759
247,San Gabriel,3.5E-4,0.165
248,San Gabriel (Extension),1.54E-4,0.075
194,San Gorgonio Pass,3.02E-4,0.15
660,San Gregorio (North) 2011 CFM,0.001868,0.66
661,San Gregorio (South) 2011 CFM,4.86E-4,0.226
293,San Jacinto (Anza) rev,0.00199,0.751
99,San Jacinto (Borrego),9.92E-4,0.435
292,San Jacinto (Clark) rev,0.001388,0.58
101,San Jacinto (Coyote Creek),7.92E-4,0.367
901,San Jacinto (Lytle Creek connector),2.12E-4,0.104
119,San Jacinto (San Bernardino),0.001142,0.49
289,San Jacinto (San Jacinto Valley) rev,0.001136,0.498
401,San Jacinto (Stepovers Combined),0.001256,0.549
28,San Jacinto (Superstition Mtn),0.002616,0.847
143,San Joaquin Hills,6.2E-5,0.031
107,San Jose,1.4E-4,0.07
31,San Juan,5.3E-4,0.245
692,San Luis Range - Oceano 2011 CFM,6.2E-5,0.031
693,San Luis Range - Pecho 2011 CFM,5.8E-5,0.028
691,San Luis Range 2011 CFM,3.44E-4,0.158
181,San Pedro Basin,0.001312,0.531
183,San Pedro Escarpment,2.8E-5,0.014
198,San Vicente,4.0E-6,0.002
775,Santa Cruz Catalina Ridge alt1,8.18E-4,0.356
111,Santa Cruz Island,0.001152,0.418
185,Santa Monica Bay,2.6E-5,0.013
226,Santa Monica alt 1,2.4E-4,0.117
110,Santa Rosa Island,0.001566,0.57
778,Santa Susana East (connector),6.4E-4,0.286
227,Santa Susana alt 1,5.7E-4,0.267
79,Santa Ynez (East),0.001346,0.525
77,Santa Ynez (West),0.002408,0.688
781,Santa Ynez River,7.44E-4,0.312
662,Sargent 2011 CFM,0.001886,0.677
209,Scodie Lineament,8.8E-5,0.044
885,Sheephole,1.62E-4,0.079
547,Shoreline,1.72E-4,0.08
114,Sierra Madre,2.56E-4,0.123
113,Sierra Madre (San Fernando),1.34E-4,0.066
210,Sierra Nevada  (No Extension),3.38E-4,0.164
664,Silver Creek 2011 CFM,1.2E-4,0.06
115,Simi-Santa Rosa,6.08E-4,0.282
202,Sisar,1.24E-4,0.062
694,Skinner Flat 2011 CFM,1.38E-4,0.069
63,So Sierra Nevada,3.58E-4,0.172
189,South Cuyama,3.4E-5,0.017
719,South Klamath Lake East,0.001106,0.35
720,South Klamath Lake West,0.00104,0.331
98,Superstition Hills,0.002726,0.84
708,Surprise Valley 2011 CFM,0.001182,0.431
695,Swain Ravine - Spenceville,1.98E-4,0.095
15,Table Bluff,5.06E-4,0.243
145,Tank Canyon,0.002024,0.639
174,Thirty Mile Bank,1.9E-4,0.09
887,Tin Mountain,8.2E-5,0.04
886,Towne Pass,2.2E-4,0.105
19,Trinidad (alt1),0.00116,0.463
117,Ventura-Pitas Point,0.001176,0.462
112,Verdugo,1.28E-4,0.064
696,Walker Spring 2011 CFM,2.6E-4,0.125
665,West Napa 2011 CFM,0.001212,0.494
321,West Tahoe,5.3E-4,0.242
44,White Mountains,9.82E-4,0.402
253,White Wolf,5.4E-5,0.027
254,White Wolf (Extension),1.34E-4,0.067
236,Whittier alt 1,0.001384,0.529
697,Wight Way 2011 CFM,3.0E-5,0.015
206,Yorba Linda,4.6E-5,0.023
715,Zayante-Vergeles 2011 CFM,3.4E-5,0.017
