Parent ID,Parent Name,Total Mean Annual Rate,Total 500 Year Prob,Long-Term Fault System Solution Rate
292,San Jacinto (Clark) rev,0.00121,0.54,0.0023390169
101,San Jacinto (Coyote Creek),6.42E-4,0.307,0.0014283739
901,San Jacinto (Lytle Creek connector),1.6E-4,0.08,3.4928427E-4
119,San Jacinto (San Bernardino),8.92E-4,0.401,0.0017789815
289,San Jacinto (San Jacinto Valley) rev,8.88E-4,0.402,0.0019059584
401,San Jacinto (Stepovers Combined),9.84E-4,0.445,0.002122028
28,San Jacinto (Superstition Mtn),0.002636,0.844,0.003349654
143,San Joaquin Hills,9.4E-5,0.047,1.801505E-4
107,San Jose,1.5E-4,0.075,2.6533537E-4
31,San Juan,4.46E-4,0.211,4.5305846E-4
692,San Luis Range - Oceano 2011 CFM,8.8E-5,0.044,8.362033E-5
693,San Luis Range - Pecho 2011 CFM,7.8E-5,0.039,8.8047396E-5
691,San Luis Range 2011 CFM,3.88E-4,0.176,4.6109583E-4
181,San Pedro Basin,0.001408,0.533,0.0027889693
183,San Pedro Escarpment,3.0E-5,0.015,6.125914E-5
198,San Vicente,1.0E-5,0.005,2.1315613E-5
775,Santa Cruz Catalina Ridge alt1,8.96E-4,0.375,0.0017132168
111,Santa Cruz Island,0.001218,0.44,0.0015217874
185,Santa Monica Bay,1.6E-5,0.008,3.3881952E-5
226,Santa Monica alt 1,3.46E-4,0.167,5.774116E-4
110,Santa Rosa Island,0.001718,0.604,0.0026005514
778,Santa Susana East (connector),6.64E-4,0.303,0.001491492
227,Santa Susana alt 1,5.92E-4,0.281,0.0013957313
79,Santa Ynez (East),0.001186,0.476,0.0016838147
77,Santa Ynez (West),0.002298,0.671,0.002907773
781,Santa Ynez River,7.64E-4,0.319,8.5555064E-4
662,Sargent 2011 CFM,0.00153,0.589,0.0021126582
209,Scodie Lineament,1.12E-4,0.056,2.0156494E-4
885,Sheephole,1.86E-4,0.09,2.3782888E-4
547,Shoreline,1.64E-4,0.08,2.0813382E-4
114,Sierra Madre,3.4E-4,0.166,6.981212E-4
113,Sierra Madre (San Fernando),2.18E-4,0.107,5.3986383E-4
210,Sierra Nevada  (No Extension),3.36E-4,0.165,4.0537934E-4
664,Silver Creek 2011 CFM,1.36E-4,0.067,1.8382086E-4
115,Simi-Santa Rosa,6.36E-4,0.291,0.0011473736
202,Sisar,1.08E-4,0.054,2.3711003E-4
694,Skinner Flat 2011 CFM,1.32E-4,0.066,2.5074437E-4
63,So Sierra Nevada,3.44E-4,0.167,6.0260686E-4
189,South Cuyama,5.6E-5,0.028,6.6513676E-5
719,South Klamath Lake East,0.001148,0.386,0.0012282651
720,South Klamath Lake West,0.001152,0.388,0.0011343876
98,Superstition Hills,0.003084,0.842,0.0039604204
708,Surprise Valley 2011 CFM,0.00111,0.417,0.002107861
695,Swain Ravine - Spenceville,1.72E-4,0.079,2.920009E-4
15,Table Bluff,5.64E-4,0.26,9.2590105E-4
145,Tank Canyon,0.001904,0.619,0.00251948
174,Thirty Mile Bank,2.52E-4,0.115,3.3981277E-4
887,Tin Mountain,1.16E-4,0.058,2.1308602E-4
886,Towne Pass,1.96E-4,0.093,2.0087369E-4
19,Trinidad (alt1),0.001094,0.461,0.0015741035
117,Ventura-Pitas Point,0.00109,0.44,0.001731294
112,Verdugo,1.26E-4,0.063,2.8139912E-4
696,Walker Spring 2011 CFM,2.82E-4,0.135,5.508658E-4
665,West Napa 2011 CFM,0.001194,0.501,0.001968789
321,West Tahoe,5.92E-4,0.272,0.0010187672
44,White Mountains,0.001156,0.459,0.0018281495
253,White Wolf,5.02E-4,0.234,0.0010455553
254,White Wolf (Extension),2.12E-4,0.104,4.2904294E-4
236,Whittier alt 1,0.00136,0.519,0.0022204905
697,Wight Way 2011 CFM,3.8E-5,0.019,5.4327367E-5
206,Yorba Linda,6.6E-5,0.033,1.0094919E-4
715,Zayante-Vergeles 2011 CFM,4.0E-5,0.02,5.819062E-5
