Parent ID,Parent Name,Total Mean Annual Rate,Total 100 Year Prob
122,Newport-Inglewood (Offshore),3.2E-4,0.03
235,Newport-Inglewood alt 1,2.3E-4,0.023
83,North Frontal  (East),5.0E-5,0.005
82,North Frontal  (West),1.4E-4,0.014
199,North Salt Lake,2.0E-5,0.002
687,North Tahoe 2011 CFM,0.0,0.0
130,Northridge,2.3E-4,0.023
211,Northridge Hills,1.5E-4,0.015
116,Oak Ridge (Onshore),8.4E-4,0.077
709,Oceanic - West Huasna,2.9E-4,0.028
777,Oceanside alt1,1.6E-4,0.015
921,Ortigalita (North),3.0E-4,0.03
9,Ortigalita (South),3.0E-4,0.03
64,Owens Valley,8.0E-5,0.008
891,Owens Valley Keough Hot Springs,4.0E-5,0.004
47,Owl Lake,3.6E-4,0.036
841,Ozena,5.0E-5,0.005
109,Palos Verdes,5.7E-4,0.057
244,Panamint Valley,8.8E-4,0.085
162,Paradise,2.2E-4,0.022
186,Peralta Hills,5.0E-5,0.005
647,Pilarcitos 2011 CFM,6.0E-5,0.006
193,Pine Mtn,3.8E-4,0.034
93,Pinto Mtn,0.00105,0.096
89,Pisgah-Bullion Mtn-Mesquite Lk,1.4E-4,0.013
212,Pitas Point (Lower West),6.5E-4,0.061
215,Pitas Point (Lower)-Montalvo,4.1E-4,0.041
688,Pittville 2011 CFM,0.0,0.0
58,Pleito,6.9E-4,0.069
666,Point Reyes 2011 CFM,2.0E-5,0.002
843,Point Reyes 2011 connector,4.0E-5,0.004
545,Polaris 2011 CFM,1.4E-4,0.014
240,Puente Hills,2.1E-4,0.019
648,Quien Sabe 2011 CFM,2.0E-5,0.002
152,Raymond,4.1E-4,0.039
118,Red Mountain,0.00174,0.145
161,Red Pass,0.0,0.0
232,Redondo Canyon alt 1,4.0E-5,0.004
649,Reliz 2011 CFM,1.7E-4,0.017
205,Richfield,0.0,0.0
650,Rinconada 2011 CFM,1.3E-4,0.013
38,Robinson Creek,0.0,0.0
689,Rocky Ledge 2011 CFM,0.0,0.0
651,Rodgers Creek - Healdsburg 2011 CFM,0.00301,0.293
123,Rose Canyon,2.9E-4,0.027
42,Round Valley,5.0E-5,0.005
690,Russ 2011 CFM,4.1E-4,0.041
287,San Andreas (Big Bend),0.00783,0.74
300,San Andreas (Carrizo) rev,0.00954,0.847
285,San Andreas (Cholame) rev,0.00933,0.833
295,San Andreas (Coachella) rev,0.007,0.641
658,San Andreas (Creeping Section) 2011 CFM,0.00822,0.632
286,San Andreas (Mojave N),0.00842,0.771
301,San Andreas (Mojave S),0.01023,0.81
294,San Andreas (North Branch Mill Creek),6.6E-4,0.066
654,San Andreas (North Coast) 2011 CFM,0.00303,0.275
653,San Andreas (Offshore) 2011 CFM,0.0043,0.402
32,San Andreas (Parkfield),0.00727,0.647
655,San Andreas (Peninsula) 2011 CFM,0.00177,0.17
282,San Andreas (San Bernardino N),0.00887,0.725
283,San Andreas (San Bernardino S),0.00606,0.537
284,San Andreas (San Gorgonio Pass-Garnet HIll),0.00659,0.597
657,San Andreas (Santa Cruz Mts) 2011 CFM,0.00389,0.353
80,San Cayetano,8.6E-4,0.075
178,San Clemente,4.6E-4,0.046
774,San Diego Trough north alt1,4.1E-4,0.039
177,San Diego Trough south,5.4E-4,0.053
247,San Gabriel,2.3E-4,0.023
248,San Gabriel (Extension),1.5E-4,0.015
194,San Gorgonio Pass,3.5E-4,0.035
660,San Gregorio (North) 2011 CFM,0.00106,0.104
661,San Gregorio (South) 2011 CFM,5.4E-4,0.054
293,San Jacinto (Anza) rev,0.00144,0.142
99,San Jacinto (Borrego),7.2E-4,0.072
292,San Jacinto (Clark) rev,5.7E-4,0.057
101,San Jacinto (Coyote Creek),8.7E-4,0.087
901,San Jacinto (Lytle Creek connector),2.0E-4,0.02
119,San Jacinto (San Bernardino),0.00134,0.133
289,San Jacinto (San Jacinto Valley) rev,0.00125,0.125
401,San Jacinto (Stepovers Combined),0.00129,0.128
28,San Jacinto (Superstition Mtn),5.9E-4,0.059
143,San Joaquin Hills,8.0E-5,0.008
107,San Jose,8.0E-5,0.008
31,San Juan,2.6E-4,0.026
692,San Luis Range - Oceano 2011 CFM,1.0E-5,0.001
693,San Luis Range - Pecho 2011 CFM,0.0,0.0
691,San Luis Range 2011 CFM,7.0E-5,0.007
181,San Pedro Basin,2.1E-4,0.02
183,San Pedro Escarpment,8.0E-5,0.008
198,San Vicente,1.0E-5,0.001
775,Santa Cruz Catalina Ridge alt1,4.1E-4,0.039
111,Santa Cruz Island,4.2E-4,0.041
185,Santa Monica Bay,1.0E-5,0.001
226,Santa Monica alt 1,3.3E-4,0.031
110,Santa Rosa Island,1.0E-4,0.01
778,Santa Susana East (connector),3.1E-4,0.03
227,Santa Susana alt 1,5.9E-4,0.057
79,Santa Ynez (East),7.8E-4,0.071
77,Santa Ynez (West),9.7E-4,0.086
781,Santa Ynez River,2.6E-4,0.026
662,Sargent 2011 CFM,1.5E-4,0.015
209,Scodie Lineament,1.0E-5,0.001
885,Sheephole,8.0E-5,0.008
547,Shoreline,5.0E-5,0.005
114,Sierra Madre,4.7E-4,0.046
113,Sierra Madre (San Fernando),2.3E-4,0.023
210,Sierra Nevada  (No Extension),5.0E-5,0.005
664,Silver Creek 2011 CFM,7.0E-5,0.007
115,Simi-Santa Rosa,2.7E-4,0.025
202,Sisar,2.3E-4,0.022
694,Skinner Flat 2011 CFM,0.0,0.0
63,So Sierra Nevada,1.3E-4,0.013
189,South Cuyama,3.0E-5,0.003
719,South Klamath Lake East,0.0,0.0
720,South Klamath Lake West,0.0,0.0
98,Superstition Hills,3.1E-4,0.031
708,Surprise Valley 2011 CFM,2.9E-4,0.028
695,Swain Ravine - Spenceville,0.0,0.0
15,Table Bluff,3.5E-4,0.035
145,Tank Canyon,1.2E-4,0.012
174,Thirty Mile Bank,1.2E-4,0.012
887,Tin Mountain,2.0E-5,0.002
886,Towne Pass,2.0E-5,0.002
19,Trinidad (alt1),8.6E-4,0.08
117,Ventura-Pitas Point,6.0E-4,0.06
112,Verdugo,2.1E-4,0.02
696,Walker Spring 2011 CFM,0.0,0.0
665,West Napa 2011 CFM,1.0E-4,0.009
321,West Tahoe,2.0E-4,0.02
44,White Mountains,8.0E-5,0.008
253,White Wolf,2.0E-5,0.002
254,White Wolf (Extension),1.0E-5,0.001
236,Whittier alt 1,5.4E-4,0.054
697,Wight Way 2011 CFM,0.0,0.0
206,Yorba Linda,3.0E-5,0.003
715,Zayante-Vergeles 2011 CFM,4.0E-5,0.004
