Parent ID,Parent Name,Total Mean Annual Rate,Total 100 Year Prob
256,Earthquake Valley (So Extension),4.8E-4,0.048
671,East Huasna 2011 CFM,6.0E-5,0.005
672,Eaton Roughs 2011 CFM,0.00169,0.147
96,Elmore Ranch,0.00107,0.107
103,Elsinore (Coyote Mountains),2.8E-4,0.027
296,Elsinore (Glen Ivy) rev,0.00101,0.096
102,Elsinore (Julian),1.9E-4,0.019
402,Elsinore (Stepovers Combined),3.4E-4,0.034
299,Elsinore (Temecula) rev,2.8E-4,0.028
196,Elysian Park (Lower CFM),5.0E-5,0.005
146,Elysian Park (Upper),6.6E-4,0.064
90,Emerson-Copper Mtn 2011,4.8E-4,0.047
95,Eureka Peak,1.0E-5,0.001
20,Fickle Hill (alt1),2.1E-4,0.021
698,Fish Slough 2011 CFM,5.0E-5,0.005
893,Fitzhugh Creek,6.0E-5,0.006
204,Fontana (Seismicity),1.3E-4,0.013
634,Franklin 2011 CFM,3.3E-4,0.033
699,Garberville - Briceland 2011 CFM,0.00142,0.139
159,Garlic Springs,2.3E-4,0.023
341,Garlock (Central),8.0E-4,0.077
48,Garlock (East),9.9E-4,0.098
49,Garlock (West),2.4E-4,0.024
700,Gillem - Big Crack 2011 CFM,1.0E-4,0.01
160,Goldstone Lake,7.5E-4,0.073
701,Goose Lake 2011 CFM,3.0E-5,0.003
86,Gravel Hills-Harper Lk,4.4E-4,0.044
131,Great Valley 01,4.0E-5,0.004
133,Great Valley 02,4.0E-5,0.004
132,Great Valley 03 Mysterious Ridge,7.6E-4,0.075
383,Great Valley 03a Dunnigan Hills,0.0,0.0
134,Great Valley 04a Trout Creek,6.1E-4,0.06
381,Great Valley 04b Gordon Valley,5.7E-4,0.056
717,Great Valley 05 Pittsburg - Kirby Hills alt1,0.0,0.0
645,Great Valley 06 (Midland) 2011 CFM alt1,5.3E-4,0.046
136,Great Valley 07 (Orestimba),2.1E-4,0.02
137,Great Valley 08 (Quinto),2.5E-4,0.024
151,Great Valley 09 (Laguna Seca),5.2E-4,0.051
138,Great Valley 10 (Panoche),4.4E-4,0.043
139,Great Valley 11,4.4E-4,0.043
140,Great Valley 12,2.4E-4,0.024
142,Great Valley 13 (Coalinga),3.1E-4,0.031
141,Great Valley 14 (Kettleman Hills),1.3E-4,0.013
623,Green Valley 2011 CFM,0.00222,0.208
636,Greenville (No) 2011 CFM,0.00102,0.098
635,Greenville (So) 2011 CFM,6.8E-4,0.066
702,Hartley Springs 2011 CFM,4.1E-4,0.041
37,Hat Creek-McArthur-Mayfield,4.5E-4,0.045
639,Hayward (No) 2011 CFM,0.00224,0.216
638,Hayward (So) 2011 CFM,0.00434,0.393
637,Hayward (So) extension 2011 CFM,0.00141,0.13
167,Hector Mine,4.4E-4,0.041
84,Helendale-So Lockhart,3.1E-4,0.031
703,Hilton Creek 2011 CFM,6.3E-4,0.063
108,Hollywood,3.2E-4,0.032
228,Holser alt 1,1.3E-4,0.012
723,Homestead Valley 2011,3.3E-4,0.032
704,Honey Lake 2011 CFM,7.0E-4,0.069
30,Hosgri,4.7E-4,0.044
208,Hosgri (Extension),7.0E-5,0.007
50,Hunter Mountain-Saline Valley,9.9E-4,0.097
677,Hunting Creek - Bartlett Springs connector 2011,0.00121,0.12
640,Hunting Creek - Berryessa 2011 CFM,0.00205,0.194
97,Imperial,0.0079,0.642
678,Incline Village 2011 CFM,1.0E-5,0.001
65,Independence rev 2011,1.5E-4,0.015
892,Jess Valley,4.0E-5,0.004
91,Johnson Valley (No) 2011 rev,4.0E-4,0.04
168,Joshua Tree (Seismicity),4.0E-5,0.004
679,Keddie Ridge 2011 CFM,2.1E-4,0.02
542,Kern Canyon (Lake Isabella) 2011,7.0E-5,0.007
544,Kern Canyon (North Kern) 2011,1.3E-4,0.013
543,Kern Canyon (South Kern) 2011,9.0E-5,0.009
92,Kickapoo,1.9E-4,0.019
680,King Range 2011 CFM,1.3E-4,0.013
641,La Panza 2011,8.0E-5,0.008
104,Laguna Salada,4.8E-4,0.048
207,Lake Isabella (Seismicity),1.8E-4,0.018
642,Las Positas,0.0,0.0
890,Last Chance,1.2E-4,0.012
85,Lenwood-Lockhart-Old Woman Springs,7.0E-4,0.067
705,Likely 2011 CFM,2.1E-4,0.021
681,Lions Head 2011 CFM,1.0E-5,0.001
144,Little Lake,3.6E-4,0.035
16,Little Salmon (Offshore),5.7E-4,0.057
17,Little Salmon (Onshore),0.00115,0.115
683,Los Alamos 2011 CFM,3.9E-4,0.039
780,Los Alamos extension,4.3E-4,0.042
643,Los Medanos - Roe Island,1.0E-5,0.001
74,Los Osos 2011,8.0E-5,0.008
201,Lost Hills,5.7E-4,0.057
166,Ludlow,3.5E-4,0.035
644,Maacama 2011 CFM,0.00301,0.288
22,Mad River (alt1),5.4E-4,0.052
221,Malibu Coast (Extension) alt 1,1.6E-4,0.016
220,Malibu Coast alt 1,2.6E-4,0.026
164,Manix-Afton Hills,3.9E-4,0.037
21,McKinleyville (alt1),7.1E-4,0.071
155,McLean Lake,4.1E-4,0.041
13,Mendocino,0.00535,0.446
605,Mission (connected) 2011 CFM,5.6E-4,0.055
250,Mission Creek,3.2E-4,0.032
779,Mission Hills 2011,1.6E-4,0.016
78,Mission Ridge-Arroyo Parida-Santa Ana,4.6E-4,0.044
686,Mohawk Valley 2011 CFM,3.6E-4,0.036
707,Mono Lake 2011 CFM,7.0E-4,0.07
646,Monte Vista - Shannon 2011 CFM,6.6E-4,0.063
11,Monterey Bay-Tularcitos,4.8E-4,0.047
188,Morales (East),1.0E-5,0.001
187,Morales (West),0.0,0.0
711,Mount Diablo Thrust North CFM,5.0E-4,0.049
713,Mount Diablo Thrust South,4.4E-4,0.043
156,Nelson Lake,3.1E-4,0.029
122,Newport-Inglewood (Offshore),3.7E-4,0.037
235,Newport-Inglewood alt 1,4.3E-4,0.043
83,North Frontal  (East),2.1E-4,0.021
82,North Frontal  (West),1.5E-4,0.015
199,North Salt Lake,2.0E-5,0.002
687,North Tahoe 2011 CFM,1.8E-4,0.018
130,Northridge,5.4E-4,0.053
211,Northridge Hills,1.3E-4,0.013
116,Oak Ridge (Onshore),8.9E-4,0.084
709,Oceanic - West Huasna,3.4E-4,0.033
777,Oceanside alt1,3.6E-4,0.036
921,Ortigalita (North),0.00132,0.111
9,Ortigalita (South),9.4E-4,0.089
64,Owens Valley,8.0E-5,0.008
891,Owens Valley Keough Hot Springs,6.0E-5,0.006
47,Owl Lake,7.1E-4,0.07
841,Ozena,3.0E-5,0.003
109,Palos Verdes,9.3E-4,0.09
244,Panamint Valley,8.7E-4,0.085
162,Paradise,3.6E-4,0.036
186,Peralta Hills,3.0E-5,0.003
647,Pilarcitos 2011 CFM,9.0E-5,0.009
193,Pine Mtn,2.6E-4,0.026
93,Pinto Mtn,0.00127,0.116
89,Pisgah-Bullion Mtn-Mesquite Lk,6.6E-4,0.065
212,Pitas Point (Lower West),3.8E-4,0.037
215,Pitas Point (Lower)-Montalvo,2.4E-4,0.024
688,Pittville 2011 CFM,1.1E-4,0.011
58,Pleito,3.8E-4,0.038
666,Point Reyes 2011 CFM,5.0E-5,0.005
843,Point Reyes 2011 connector,4.0E-5,0.004
545,Polaris 2011 CFM,1.7E-4,0.017
240,Puente Hills,2.6E-4,0.026
648,Quien Sabe 2011 CFM,8.0E-5,0.008
152,Raymond,3.9E-4,0.039
118,Red Mountain,0.00135,0.119
161,Red Pass,7.0E-5,0.007
232,Redondo Canyon alt 1,1.0E-4,0.01
649,Reliz 2011 CFM,2.1E-4,0.021
205,Richfield,2.0E-5,0.002
650,Rinconada 2011 CFM,2.3E-4,0.023
38,Robinson Creek,0.0,0.0
689,Rocky Ledge 2011 CFM,0.0,0.0
651,Rodgers Creek - Healdsburg 2011 CFM,0.00196,0.19
123,Rose Canyon,5.1E-4,0.049
42,Round Valley,3.4E-4,0.033
690,Russ 2011 CFM,7.7E-4,0.075
287,San Andreas (Big Bend),0.00119,0.114
300,San Andreas (Carrizo) rev,0.00164,0.164
285,San Andreas (Cholame) rev,0.00193,0.19
295,San Andreas (Coachella) rev,0.00479,0.457
658,San Andreas (Creeping Section) 2011 CFM,0.00655,0.511
286,San Andreas (Mojave N),0.00116,0.113
301,San Andreas (Mojave S),0.00275,0.251
294,San Andreas (North Branch Mill Creek),3.4E-4,0.034
654,San Andreas (North Coast) 2011 CFM,2.0E-4,0.02
653,San Andreas (Offshore) 2011 CFM,6.2E-4,0.061
32,San Andreas (Parkfield),0.00157,0.154
655,San Andreas (Peninsula) 2011 CFM,2.3E-4,0.023
282,San Andreas (San Bernardino N),0.00319,0.289
283,San Andreas (San Bernardino S),0.00333,0.315
284,San Andreas (San Gorgonio Pass-Garnet HIll),0.00323,0.314
657,San Andreas (Santa Cruz Mts) 2011 CFM,0.00313,0.289
80,San Cayetano,7.3E-4,0.072
178,San Clemente,7.7E-4,0.074
774,San Diego Trough north alt1,6.8E-4,0.066
177,San Diego Trough south,7.1E-4,0.071
247,San Gabriel,9.0E-5,0.009
248,San Gabriel (Extension),8.0E-5,0.008
194,San Gorgonio Pass,2.9E-4,0.029
660,San Gregorio (North) 2011 CFM,8.1E-4,0.081
661,San Gregorio (South) 2011 CFM,3.4E-4,0.034
293,San Jacinto (Anza) rev,4.1E-4,0.041
99,San Jacinto (Borrego),6.4E-4,0.063
292,San Jacinto (Clark) rev,1.1E-4,0.011
101,San Jacinto (Coyote Creek),4.4E-4,0.044
901,San Jacinto (Lytle Creek connector),3.0E-5,0.003
119,San Jacinto (San Bernardino),2.4E-4,0.024
289,San Jacinto (San Jacinto Valley) rev,2.7E-4,0.027
401,San Jacinto (Stepovers Combined),3.0E-4,0.03
28,San Jacinto (Superstition Mtn),0.00154,0.149
143,San Joaquin Hills,1.4E-4,0.014
107,San Jose,4.0E-5,0.004
31,San Juan,1.3E-4,0.013
692,San Luis Range - Oceano 2011 CFM,7.0E-5,0.007
693,San Luis Range - Pecho 2011 CFM,2.0E-5,0.002
691,San Luis Range 2011 CFM,1.2E-4,0.012
181,San Pedro Basin,5.4E-4,0.052
183,San Pedro Escarpment,5.0E-5,0.005
198,San Vicente,2.0E-5,0.002
775,Santa Cruz Catalina Ridge alt1,4.8E-4,0.047
111,Santa Cruz Island,5.8E-4,0.053
185,Santa Monica Bay,2.0E-5,0.002
226,Santa Monica alt 1,2.5E-4,0.025
110,Santa Rosa Island,3.4E-4,0.034
778,Santa Susana East (connector),5.1E-4,0.051
227,Santa Susana alt 1,6.8E-4,0.068
79,Santa Ynez (East),6.5E-4,0.059
77,Santa Ynez (West),0.00131,0.109
781,Santa Ynez River,4.3E-4,0.042
662,Sargent 2011 CFM,2.6E-4,0.026
209,Scodie Lineament,1.0E-5,0.001
885,Sheephole,1.3E-4,0.013
547,Shoreline,5.0E-5,0.005
114,Sierra Madre,2.3E-4,0.023
113,Sierra Madre (San Fernando),2.6E-4,0.026
210,Sierra Nevada  (No Extension),1.8E-4,0.018
664,Silver Creek 2011 CFM,2.0E-5,0.002
115,Simi-Santa Rosa,4.6E-4,0.045
202,Sisar,1.3E-4,0.013
694,Skinner Flat 2011 CFM,0.0,0.0
63,So Sierra Nevada,3.5E-4,0.035
189,South Cuyama,0.0,0.0
719,South Klamath Lake East,3.4E-4,0.032
720,South Klamath Lake West,3.0E-4,0.028
98,Superstition Hills,0.00112,0.105
708,Surprise Valley 2011 CFM,4.2E-4,0.04
695,Swain Ravine - Spenceville,6.0E-5,0.006
15,Table Bluff,3.7E-4,0.036
145,Tank Canyon,3.1E-4,0.031
174,Thirty Mile Bank,3.1E-4,0.029
887,Tin Mountain,7.0E-5,0.007
886,Towne Pass,5.0E-5,0.005
19,Trinidad (alt1),0.00166,0.148
117,Ventura-Pitas Point,6.5E-4,0.065
112,Verdugo,1.1E-4,0.011
696,Walker Spring 2011 CFM,1.0E-4,0.01
665,West Napa 2011 CFM,5.6E-4,0.056
321,West Tahoe,4.0E-4,0.039
44,White Mountains,3.5E-4,0.035
253,White Wolf,2.4E-4,0.024
254,White Wolf (Extension),1.2E-4,0.012
236,Whittier alt 1,3.7E-4,0.037
697,Wight Way 2011 CFM,6.0E-5,0.006
206,Yorba Linda,2.0E-5,0.002
715,Zayante-Vergeles 2011 CFM,1.0E-5,0.001
