Parent ID,Parent Name,Total Mean Annual Rate,Total 500 Year Prob,Long-Term Fault System Solution Rate
582,Collayami 2011 CFM,7.88E-4,0.353,0.0016240462
184,Compton,3.2E-4,0.153,5.5336126E-4
622,Concord 2011 CFM,0.002872,0.879,0.003020393
626,Contra Costa (Lafayette) 2011 CFM,2.44E-4,0.119,3.4727142E-4
633,Contra Costa Shear Zone (connector) 2011 CFM,6.32E-4,0.292,6.8810565E-4
776,Coronado Bank alt1,0.003408,0.838,0.004669619
157,Coyote Canyon,0.002302,0.684,0.00183098
163,Coyote Lake,8.7E-4,0.362,0.0010333296
125,Cucamonga,4.58E-4,0.212,6.182335E-4
894,Davis Creek,0.001184,0.327,0.0012165429
245,Death Valley (Black Mtns Frontal),5.32E-4,0.252,8.7176583E-4
45,Death Valley (Fish Lake Valley),0.001186,0.481,0.0020205644
46,Death Valley (No),5.84E-4,0.275,0.0010474853
246,Death Valley (So),0.001236,0.501,0.001079285
51,Deep Springs,6.56E-4,0.309,0.0010337
230,Del Valle,3.86E-4,0.185,5.591551E-4
889,Dog Valley,1.82E-4,0.089,4.1480028E-4
888,Dry Mountain,2.24E-4,0.106,3.2469787E-4
249,Earthquake Valley,6.98E-4,0.326,0.001013129
255,Earthquake Valley (No  Extension),8.02E-4,0.353,0.0011406206
256,Earthquake Valley (So Extension),0.001004,0.44,0.0015755498
671,East Huasna 2011 CFM,9.4E-5,0.046,7.648561E-5
672,Eaton Roughs 2011 CFM,0.003318,0.818,0.0035506086
96,Elmore Ranch,0.003724,0.922,0.0047495617
103,Elsinore (Coyote Mountains),0.001488,0.557,0.0021942228
296,Elsinore (Glen Ivy) rev,0.010782,0.99,0.008455746
102,Elsinore (Julian),5.12E-4,0.249,6.1102665E-4
402,Elsinore (Stepovers Combined),0.001162,0.511,0.0011189252
299,Elsinore (Temecula) rev,0.001112,0.492,0.001540073
196,Elysian Park (Lower CFM),8.6E-5,0.042,1.135746E-4
146,Elysian Park (Upper),0.0014,0.516,0.0016632719
90,Emerson-Copper Mtn 2011,3.86E-4,0.184,0.0011147654
95,Eureka Peak,8.04E-4,0.38,0.0016670827
20,Fickle Hill (alt1),3.2E-4,0.158,2.8655992E-4
698,Fish Slough 2011 CFM,1.16E-4,0.057,2.2765521E-4
893,Fitzhugh Creek,3.76E-4,0.141,3.1876215E-4
204,Fontana (Seismicity),2.42E-4,0.119,3.745872E-4
634,Franklin 2011 CFM,7.66E-4,0.344,9.630176E-4
699,Garberville - Briceland 2011 CFM,0.002088,0.683,0.0025254672
159,Garlic Springs,0.001098,0.472,8.745211E-4
341,Garlock (Central),0.00284,0.843,0.0028767434
48,Garlock (East),0.003482,0.852,0.0023529157
49,Garlock (West),0.001122,0.496,0.0013139631
700,Gillem - Big Crack 2011 CFM,0.001034,0.307,0.0011462987
160,Goldstone Lake,0.001798,0.629,0.001393892
701,Goose Lake 2011 CFM,2.74E-4,0.104,1.9728589E-4
86,Gravel Hills-Harper Lk,0.00114,0.429,0.0016008405
131,Great Valley 01,1.14E-4,0.056,1.7426879E-4
133,Great Valley 02,1.18E-4,0.057,1.3342313E-4
132,Great Valley 03 Mysterious Ridge,0.001454,0.495,0.0016270807
383,Great Valley 03a Dunnigan Hills,0.001266,0.382,0.001211987
134,Great Valley 04a Trout Creek,6.34E-4,0.293,7.35125E-4
381,Great Valley 04b Gordon Valley,9.56E-4,0.398,0.0011052173
717,Great Valley 05 Pittsburg - Kirby Hills alt1,0.001864,0.582,0.0021848732
645,Great Valley 06 (Midland) 2011 CFM alt1,5.84E-4,0.239,6.633256E-4
136,Great Valley 07 (Orestimba),0.001788,0.579,0.0018833199
137,Great Valley 08 (Quinto),8.96E-4,0.425,4.0374356E-4
151,Great Valley 09 (Laguna Seca),0.003066,0.788,0.0032257603
138,Great Valley 10 (Panoche),5.98E-4,0.283,8.481573E-4
139,Great Valley 11,8.34E-4,0.373,0.0014662166
140,Great Valley 12,1.86E-4,0.092,4.768042E-4
142,Great Valley 13 (Coalinga),7.0E-5,0.035,6.558958E-4
141,Great Valley 14 (Kettleman Hills),9.8E-5,0.049,3.2380995E-4
623,Green Valley 2011 CFM,0.005926,0.962,0.0052470155
636,Greenville (No) 2011 CFM,0.001542,0.572,0.0019526663
635,Greenville (So) 2011 CFM,0.001374,0.54,0.0022331304
702,Hartley Springs 2011 CFM,4.38E-4,0.21,7.4889406E-4
37,Hat Creek-McArthur-Mayfield,0.00127,0.438,0.0020702034
639,Hayward (No) 2011 CFM,0.005034,0.979,0.0048564076
638,Hayward (So) 2011 CFM,0.012174,1.0,0.009440966
637,Hayward (So) extension 2011 CFM,0.00724,0.995,0.0068718083
167,Hector Mine,1.6E-4,0.08,9.788839E-4
84,Helendale-So Lockhart,7.12E-4,0.309,9.024913E-4
703,Hilton Creek 2011 CFM,3.4E-4,0.166,0.0013004984
108,Hollywood,4.84E-4,0.227,6.4956263E-4
228,Holser alt 1,1.98E-4,0.097,3.2740412E-4
723,Homestead Valley 2011,1.98E-4,0.098,8.0344925E-4
704,Honey Lake 2011 CFM,0.00243,0.71,0.0035161888
30,Hosgri,9.84E-4,0.373,0.0015048402
208,Hosgri (Extension),5.3E-4,0.236,7.304322E-4
50,Hunter Mountain-Saline Valley,0.001792,0.627,0.0023534982
677,Hunting Creek - Bartlett Springs connector 2011,0.002558,0.807,0.0025776934
640,Hunting Creek - Berryessa 2011 CFM,0.008426,0.992,0.0072375466
97,Imperial,0.01288,1.0,0.014349225
678,Incline Village 2011 CFM,5.2E-5,0.026,3.4083915E-4
65,Independence rev 2011,2.06E-4,0.097,2.3074308E-4
892,Jess Valley,1.68E-4,0.071,1.7668359E-4
91,Johnson Valley (No) 2011 rev,4.38E-4,0.211,0.001345028
168,Joshua Tree (Seismicity),4.6E-5,0.023,7.318357E-5
679,Keddie Ridge 2011 CFM,8.0E-4,0.338,0.0013595427
542,Kern Canyon (Lake Isabella) 2011,1.06E-4,0.052,2.2117178E-4
544,Kern Canyon (North Kern) 2011,2.06E-4,0.101,3.4575982E-4
543,Kern Canyon (South Kern) 2011,9.8E-5,0.047,2.1419737E-4
92,Kickapoo,2.98E-4,0.149,0.0013319205
680,King Range 2011 CFM,0.001934,0.804,6.502829E-4
641,La Panza 2011,2.5E-4,0.117,2.439591E-4
104,Laguna Salada,0.00348,0.893,0.0042175907
207,Lake Isabella (Seismicity),2.9E-4,0.133,4.921317E-4
642,Las Positas,4.24E-4,0.212,5.561965E-4
890,Last Chance,7.8E-5,0.039,1.690218E-4
85,Lenwood-Lockhart-Old Woman Springs,0.001436,0.496,0.0019538852
705,Likely 2011 CFM,9.5E-4,0.334,0.0015021918
681,Lions Head 2011 CFM,5.0E-5,0.025,4.6383448E-5
144,Little Lake,7.72E-4,0.342,0.001483167
16,Little Salmon (Offshore),0.001082,0.472,0.0012028371
17,Little Salmon (Onshore),0.002186,0.824,0.0021697474
683,Los Alamos 2011 CFM,4.44E-4,0.21,2.4150604E-4
780,Los Alamos extension,4.82E-4,0.227,2.0947917E-4
643,Los Medanos - Roe Island,5.0E-5,0.025,4.731268E-5
74,Los Osos 2011,2.54E-4,0.118,2.5500657E-4
201,Lost Hills,0.001148,0.449,0.0011654334
166,Ludlow,0.001092,0.419,0.00116921
644,Maacama 2011 CFM,0.00597,0.962,0.0071395757
22,Mad River (alt1),6.82E-4,0.293,5.872844E-4
221,Malibu Coast (Extension) alt 1,3.52E-4,0.166,4.9877336E-4
220,Malibu Coast alt 1,7.52E-4,0.327,0.001222186
164,Manix-Afton Hills,5.84E-4,0.247,7.191928E-4
21,McKinleyville (alt1),8.1E-4,0.363,5.754558E-4
155,McLean Lake,0.00141,0.53,9.058394E-4
13,Mendocino,0.01977,1.0,0.028919645
605,Mission (connected) 2011 CFM,0.001778,0.658,0.0012145345
250,Mission Creek,4.78E-4,0.227,6.02634E-4
779,Mission Hills 2011,5.0E-4,0.24,9.791775E-4
78,Mission Ridge-Arroyo Parida-Santa Ana,0.003188,0.793,0.0023780307
686,Mohawk Valley 2011 CFM,5.94E-4,0.273,0.0013266791
707,Mono Lake 2011 CFM,7.22E-4,0.339,0.0010614097
646,Monte Vista - Shannon 2011 CFM,0.00267,0.855,0.0014562046
11,Monterey Bay-Tularcitos,0.001518,0.528,0.0015722353
188,Morales (East),1.94E-4,0.096,7.79693E-5
187,Morales (West),7.8E-5,0.039,7.319131E-5
711,Mount Diablo Thrust North CFM,6.1E-4,0.289,7.720545E-4
713,Mount Diablo Thrust South,0.001152,0.514,0.0011676361
156,Nelson Lake,0.001094,0.397,5.172724E-4
122,Newport-Inglewood (Offshore),7.32E-4,0.306,0.0010240931
235,Newport-Inglewood alt 1,9.88E-4,0.425,0.0015481045
83,North Frontal  (East),2.58E-4,0.128,3.7233395E-4
82,North Frontal  (West),1.76E-4,0.085,2.468901E-4
199,North Salt Lake,9.6E-5,0.047,1.5958879E-4
687,North Tahoe 2011 CFM,6.94E-4,0.315,0.0011220555
130,Northridge,3.48E-4,0.164,9.570082E-4
211,Northridge Hills,1.3E-4,0.065,2.6590173E-4
116,Oak Ridge (Onshore),0.00108,0.426,0.0016462933
709,Oceanic - West Huasna,0.001334,0.43,0.0019781496
777,Oceanside alt1,4.54E-4,0.209,6.0619024E-4
921,Ortigalita (North),0.004644,0.904,0.004024102
9,Ortigalita (South),0.001918,0.695,0.0019431348
64,Owens Valley,0.001334,0.515,0.0025245699
891,Owens Valley Keough Hot Springs,4.32E-4,0.211,8.196551E-4
47,Owl Lake,0.003406,0.843,0.0026257255
841,Ozena,6.4E-5,0.032,7.5020034E-5
109,Palos Verdes,0.00214,0.68,0.00319659
244,Panamint Valley,0.001604,0.592,0.0015764342
162,Paradise,8.26E-4,0.359,7.7492394E-4
186,Peralta Hills,2.2E-4,0.108,2.027145E-4
647,Pilarcitos 2011 CFM,3.66E-4,0.175,2.6768565E-4
193,Pine Mtn,4.2E-4,0.195,3.597619E-4
93,Pinto Mtn,0.001668,0.575,0.0023060807
89,Pisgah-Bullion Mtn-Mesquite Lk,8.64E-4,0.371,0.0015779451
212,Pitas Point (Lower West),6.0E-4,0.285,4.2533522E-4
215,Pitas Point (Lower)-Montalvo,3.28E-4,0.164,2.741659E-4
688,Pittville 2011 CFM,0.001058,0.321,0.0013061416
58,Pleito,0.001392,0.596,8.7467715E-4
666,Point Reyes 2011 CFM,8.26E-4,0.28,4.6253882E-4
843,Point Reyes 2011 connector,2.4E-4,0.112,1.9772087E-4
545,Polaris 2011 CFM,3.94E-4,0.191,6.5906247E-4
240,Puente Hills,4.18E-4,0.198,6.314509E-4
648,Quien Sabe 2011 CFM,0.00139,0.541,0.0019604943
152,Raymond,7.92E-4,0.345,7.9089816E-4
118,Red Mountain,0.00241,0.703,0.0021816716
161,Red Pass,4.46E-4,0.189,4.3090692E-4
232,Redondo Canyon alt 1,3.88E-4,0.189,5.3985516E-4
649,Reliz 2011 CFM,0.001174,0.45,8.349928E-4
205,Richfield,6.4E-5,0.032,7.913876E-5
650,Rinconada 2011 CFM,6.54E-4,0.289,9.5804554E-4
38,Robinson Creek,5.2E-4,0.258,7.151293E-4
689,Rocky Ledge 2011 CFM,4.18E-4,0.194,6.4402475E-4
651,Rodgers Creek - Healdsburg 2011 CFM,0.003726,0.95,0.003901182
123,Rose Canyon,0.003358,0.799,0.003787493
42,Round Valley,4.06E-4,0.185,8.2868163E-4
690,Russ 2011 CFM,7.28E-4,0.322,0.0012421969
287,San Andreas (Big Bend),0.00645,1.0,0.0053120325
300,San Andreas (Carrizo) rev,0.0073,1.0,0.006092012
285,San Andreas (Cholame) rev,0.007904,1.0,0.0064196703
295,San Andreas (Coachella) rev,0.006356,1.0,0.006223159
658,San Andreas (Creeping Section) 2011 CFM,0.032824,1.0,0.03419009
286,San Andreas (Mojave N),0.006056,1.0,0.005154288
301,San Andreas (Mojave S),0.026068,1.0,0.016211301
294,San Andreas (North Branch Mill Creek),5.64E-4,0.262,7.0238864E-4
654,San Andreas (North Coast) 2011 CFM,0.008148,1.0,0.008001522
653,San Andreas (Offshore) 2011 CFM,0.010918,1.0,0.008909097
32,San Andreas (Parkfield),0.04986,1.0,0.047238618
655,San Andreas (Peninsula) 2011 CFM,0.00457,0.997,0.004498022
282,San Andreas (San Bernardino N),0.009636,1.0,0.007448379
283,San Andreas (San Bernardino S),0.006776,1.0,0.0064371466
284,San Andreas (San Gorgonio Pass-Garnet HIll),0.004824,0.986,0.004339178
657,San Andreas (Santa Cruz Mts) 2011 CFM,0.00864,1.0,0.008986775
80,San Cayetano,9.72E-4,0.386,0.0012249724
178,San Clemente,0.00287,0.731,0.004444812
774,San Diego Trough north alt1,0.003064,0.801,0.00429148
177,San Diego Trough south,0.002956,0.784,0.0047139744
247,San Gabriel,4.3E-4,0.202,5.655014E-4
248,San Gabriel (Extension),2.34E-4,0.113,2.9473729E-4
194,San Gorgonio Pass,3.04E-4,0.149,3.9887163E-4
660,San Gregorio (North) 2011 CFM,0.002334,0.767,0.0026238097
661,San Gregorio (South) 2011 CFM,7.1E-4,0.314,9.794229E-4
293,San Jacinto (Anza) rev,0.002304,0.832,0.0032881694
99,San Jacinto (Borrego),0.001182,0.514,0.001855396
292,San Jacinto (Clark) rev,0.001698,0.689,0.0023390169
101,San Jacinto (Coyote Creek),9.1E-4,0.426,0.0014283739
901,San Jacinto (Lytle Creek connector),2.6E-4,0.126,3.4928427E-4
119,San Jacinto (San Bernardino),0.001388,0.588,0.0017789815
289,San Jacinto (San Jacinto Valley) rev,0.001394,0.603,0.0019059584
401,San Jacinto (Stepovers Combined),0.001528,0.652,0.002122028
28,San Jacinto (Superstition Mtn),0.003154,0.891,0.003349654
143,San Joaquin Hills,1.26E-4,0.063,1.801505E-4
107,San Jose,1.92E-4,0.094,2.6533537E-4
31,San Juan,7.36E-4,0.324,4.5305846E-4
692,San Luis Range - Oceano 2011 CFM,1.2E-4,0.059,8.362033E-5
693,San Luis Range - Pecho 2011 CFM,6.4E-5,0.031,8.8047396E-5
691,San Luis Range 2011 CFM,5.24E-4,0.201,4.6109583E-4
181,San Pedro Basin,0.001686,0.61,0.0027889693
183,San Pedro Escarpment,5.4E-5,0.027,6.125914E-5
198,San Vicente,1.0E-5,0.005,2.1315613E-5
775,Santa Cruz Catalina Ridge alt1,0.00109,0.437,0.0017132168
111,Santa Cruz Island,0.001744,0.542,0.0015217874
185,Santa Monica Bay,2.6E-5,0.013,3.3881952E-5
226,Santa Monica alt 1,4.22E-4,0.202,5.774116E-4
110,Santa Rosa Island,0.002314,0.657,0.0026005514
778,Santa Susana East (connector),8.1E-4,0.364,0.001491492
227,Santa Susana alt 1,7.94E-4,0.366,0.0013957313
79,Santa Ynez (East),0.001868,0.626,0.0016838147
77,Santa Ynez (West),0.003602,0.779,0.002907773
781,Santa Ynez River,0.001216,0.431,8.5555064E-4
662,Sargent 2011 CFM,0.002214,0.773,0.0021126582
209,Scodie Lineament,1.08E-4,0.054,2.0156494E-4
885,Sheephole,3.36E-4,0.148,2.3782888E-4
547,Shoreline,2.02E-4,0.095,2.0813382E-4
114,Sierra Madre,4.08E-4,0.192,6.981212E-4
113,Sierra Madre (San Fernando),1.76E-4,0.084,5.3986383E-4
210,Sierra Nevada  (No Extension),3.84E-4,0.186,4.0537934E-4
664,Silver Creek 2011 CFM,1.84E-4,0.091,1.8382086E-4
115,Simi-Santa Rosa,8.12E-4,0.356,0.0011473736
202,Sisar,1.94E-4,0.096,2.3711003E-4
694,Skinner Flat 2011 CFM,1.4E-4,0.07,2.5074437E-4
63,So Sierra Nevada,5.1E-4,0.239,6.0260686E-4
189,South Cuyama,3.6E-5,0.017,6.6513676E-5
719,South Klamath Lake East,0.001804,0.422,0.0012282651
720,South Klamath Lake West,0.001728,0.407,0.0011343876
98,Superstition Hills,0.00321,0.892,0.0039604204
708,Surprise Valley 2011 CFM,0.001804,0.434,0.002107861
695,Swain Ravine - Spenceville,2.32E-4,0.105,2.920009E-4
15,Table Bluff,7.1E-4,0.32,9.2590105E-4
145,Tank Canyon,0.002764,0.718,0.00251948
174,Thirty Mile Bank,3.0E-4,0.143,3.3981277E-4
887,Tin Mountain,1.2E-4,0.058,2.1308602E-4
886,Towne Pass,2.88E-4,0.135,2.0087369E-4
19,Trinidad (alt1),0.001608,0.563,0.0015741035
117,Ventura-Pitas Point,0.001662,0.589,0.001731294
112,Verdugo,1.92E-4,0.091,2.8139912E-4
696,Walker Spring 2011 CFM,3.46E-4,0.165,5.508658E-4
665,West Napa 2011 CFM,0.001768,0.608,0.001968789
321,West Tahoe,7.58E-4,0.321,0.0010187672
44,White Mountains,0.001318,0.507,0.0018281495
253,White Wolf,5.6E-5,0.028,0.0010455553
254,White Wolf (Extension),1.86E-4,0.088,4.2904294E-4
236,Whittier alt 1,0.002016,0.658,0.0022204905
697,Wight Way 2011 CFM,4.0E-5,0.02,5.4327367E-5
206,Yorba Linda,1.02E-4,0.051,1.0094919E-4
715,Zayante-Vergeles 2011 CFM,6.8E-5,0.033,5.819062E-5
