Parent ID,Parent Name,Total Mean Annual Rate,Total 500 Year Prob,Long-Term Fault System Solution Rate
661,San Gregorio (South) 2011 CFM,4.92E-4,0.232,6.6827214E-4
293,San Jacinto (Anza) rev,0.001998,0.767,0.002837732
99,San Jacinto (Borrego),7.92E-4,0.377,0.0012447009
292,San Jacinto (Clark) rev,0.00116,0.519,0.0015111015
101,San Jacinto (Coyote Creek),8.86E-4,0.417,0.00138014
901,San Jacinto (Lytle Creek connector),2.52E-4,0.122,3.4252123E-4
119,San Jacinto (San Bernardino),0.001332,0.572,0.0017322057
289,San Jacinto (San Jacinto Valley) rev,0.001386,0.599,0.001893849
401,San Jacinto (Stepovers Combined),0.001514,0.646,0.002106169
28,San Jacinto (Superstition Mtn),6.26E-4,0.301,9.785811E-4
143,San Joaquin Hills,1.12E-4,0.056,1.6941951E-4
107,San Jose,6.4E-5,0.032,1.0271003E-4
31,San Juan,2.54E-4,0.126,1.382961E-4
692,San Luis Range - Oceano 2011 CFM,2.8E-5,0.014,2.4046047E-5
693,San Luis Range - Pecho 2011 CFM,8.0E-6,0.004,1.37312845E-5
691,San Luis Range 2011 CFM,9.2E-5,0.043,8.067476E-5
181,San Pedro Basin,1.86E-4,0.09,3.096861E-4
183,San Pedro Escarpment,5.4E-5,0.027,6.125914E-5
198,San Vicente,6.0E-6,0.003,1.2383826E-5
775,Santa Cruz Catalina Ridge alt1,3.48E-4,0.167,4.1987374E-4
111,Santa Cruz Island,3.86E-4,0.175,3.9744668E-4
185,Santa Monica Bay,2.6E-5,0.013,3.319691E-5
226,Santa Monica alt 1,2.72E-4,0.132,3.7620217E-4
110,Santa Rosa Island,1.42E-4,0.068,1.21290046E-4
778,Santa Susana East (connector),2.32E-4,0.112,4.840116E-4
227,Santa Susana alt 1,4.56E-4,0.215,8.30558E-4
79,Santa Ynez (East),6.7E-4,0.299,5.519188E-4
77,Santa Ynez (West),7.76E-4,0.32,6.176407E-4
781,Santa Ynez River,2.8E-4,0.132,1.6757712E-4
662,Sargent 2011 CFM,4.82E-4,0.227,4.8252885E-4
209,Scodie Lineament,1.4E-5,0.007,4.017108E-5
885,Sheephole,7.6E-5,0.038,5.1392635E-5
547,Shoreline,2.0E-5,0.01,3.333714E-5
114,Sierra Madre,3.36E-4,0.161,6.17248E-4
113,Sierra Madre (San Fernando),1.72E-4,0.083,4.5128807E-4
210,Sierra Nevada  (No Extension),6.4E-5,0.032,1.2701045E-4
664,Silver Creek 2011 CFM,6.0E-5,0.03,6.033712E-5
115,Simi-Santa Rosa,2.32E-4,0.114,3.8638103E-4
202,Sisar,1.92E-4,0.095,2.362572E-4
694,Skinner Flat 2011 CFM,0.0,0.0,0.0
63,So Sierra Nevada,1.22E-4,0.061,2.344117E-4
189,South Cuyama,2.6E-5,0.012,4.2931453E-5
719,South Klamath Lake East,0.0,0.0,0.0
720,South Klamath Lake West,0.0,0.0,0.0
98,Superstition Hills,2.7E-4,0.134,4.198259E-4
708,Surprise Valley 2011 CFM,1.94E-4,0.097,1.4337864E-4
695,Swain Ravine - Spenceville,3.2E-5,0.016,2.5329942E-5
15,Table Bluff,3.36E-4,0.166,3.7495163E-4
145,Tank Canyon,1.12E-4,0.055,9.907341E-5
174,Thirty Mile Bank,8.4E-5,0.041,1.12796646E-4
887,Tin Mountain,2.6E-5,0.013,2.4131961E-5
886,Towne Pass,1.0E-5,0.005,1.8564006E-5
19,Trinidad (alt1),7.66E-4,0.352,6.709462E-4
117,Ventura-Pitas Point,5.5E-4,0.259,7.080078E-4
112,Verdugo,1.32E-4,0.064,2.1766477E-4
696,Walker Spring 2011 CFM,0.0,0.0,0.0
665,West Napa 2011 CFM,8.8E-5,0.044,1.1536279E-4
321,West Tahoe,2.04E-4,0.101,2.7024842E-4
44,White Mountains,1.12E-4,0.054,2.6025908E-4
253,White Wolf,3.4E-5,0.017,2.4393685E-4
254,White Wolf (Extension),3.4E-5,0.017,1.476559E-4
236,Whittier alt 1,5.14E-4,0.246,5.721305E-4
697,Wight Way 2011 CFM,0.0,0.0,0.0
206,Yorba Linda,3.4E-5,0.017,3.933897E-5
715,Zayante-Vergeles 2011 CFM,5.2E-5,0.026,4.3523294E-5
