Parent ID,Parent Name,Total Mean Annual Rate,Total 100 Year Prob,Long-Term Fault System Solution Rate
776,Coronado Bank alt1,0.00316,0.277,0.004669619
157,Coyote Canyon,0.00202,0.159,0.00183098
163,Coyote Lake,9.6E-4,0.095,0.0010333296
125,Cucamonga,4.3E-4,0.043,6.182335E-4
894,Davis Creek,6.9E-4,0.06,0.0012165429
245,Death Valley (Black Mtns Frontal),5.0E-4,0.049,8.7176583E-4
45,Death Valley (Fish Lake Valley),9.6E-4,0.095,0.0020205644
46,Death Valley (No),6.3E-4,0.063,0.0010474853
246,Death Valley (So),8.3E-4,0.08,0.001079285
51,Deep Springs,7.2E-4,0.072,0.0010337
230,Del Valle,2.8E-4,0.028,5.591551E-4
889,Dog Valley,2.2E-4,0.022,4.1480028E-4
888,Dry Mountain,2.7E-4,0.027,3.2469787E-4
249,Earthquake Valley,6.9E-4,0.067,0.001013129
255,Earthquake Valley (No  Extension),8.2E-4,0.081,0.0011406206
256,Earthquake Valley (So Extension),9.8E-4,0.096,0.0015755498
671,East Huasna 2011 CFM,4.0E-5,0.004,7.648561E-5
672,Eaton Roughs 2011 CFM,0.00282,0.235,0.0035506086
96,Elmore Ranch,0.00392,0.343,0.0047495617
103,Elsinore (Coyote Mountains),0.00115,0.112,0.0021942228
296,Elsinore (Glen Ivy) rev,0.00573,0.467,0.008455746
102,Elsinore (Julian),2.0E-4,0.02,6.1102665E-4
402,Elsinore (Stepovers Combined),4.5E-4,0.044,0.0011189252
299,Elsinore (Temecula) rev,5.0E-4,0.05,0.001540073
196,Elysian Park (Lower CFM),6.0E-5,0.006,1.135746E-4
146,Elysian Park (Upper),0.00139,0.127,0.0016632719
90,Emerson-Copper Mtn 2011,7.2E-4,0.066,0.0011147654
95,Eureka Peak,8.9E-4,0.089,0.0016670827
20,Fickle Hill (alt1),2.2E-4,0.022,2.8655992E-4
698,Fish Slough 2011 CFM,9.0E-5,0.009,2.2765521E-4
893,Fitzhugh Creek,2.3E-4,0.022,3.1876215E-4
204,Fontana (Seismicity),1.6E-4,0.016,3.745872E-4
634,Franklin 2011 CFM,7.5E-4,0.075,9.630176E-4
699,Garberville - Briceland 2011 CFM,0.00139,0.134,0.0025254672
159,Garlic Springs,0.00125,0.12,8.745211E-4
341,Garlock (Central),0.00151,0.146,0.0028767434
48,Garlock (East),0.00243,0.207,0.0023529157
49,Garlock (West),4.8E-4,0.048,0.0013139631
700,Gillem - Big Crack 2011 CFM,9.7E-4,0.082,0.0011462987
160,Goldstone Lake,0.00189,0.162,0.001393892
701,Goose Lake 2011 CFM,9.0E-5,0.009,1.9728589E-4
86,Gravel Hills-Harper Lk,0.00118,0.111,0.0016008405
131,Great Valley 01,9.0E-5,0.009,1.7426879E-4
133,Great Valley 02,1.0E-4,0.01,1.3342313E-4
132,Great Valley 03 Mysterious Ridge,0.00126,0.119,0.0016270807
383,Great Valley 03a Dunnigan Hills,0.00113,0.096,0.001211987
134,Great Valley 04a Trout Creek,4.9E-4,0.048,7.35125E-4
381,Great Valley 04b Gordon Valley,7.7E-4,0.074,0.0011052173
717,Great Valley 05 Pittsburg - Kirby Hills alt1,0.00159,0.144,0.0021848732
645,Great Valley 06 (Midland) 2011 CFM alt1,6.4E-4,0.06,6.633256E-4
136,Great Valley 07 (Orestimba),0.00152,0.137,0.0018833199
137,Great Valley 08 (Quinto),8.9E-4,0.089,4.0374356E-4
151,Great Valley 09 (Laguna Seca),0.00243,0.22,0.0032257603
138,Great Valley 10 (Panoche),5.4E-4,0.054,8.481573E-4
139,Great Valley 11,7.5E-4,0.075,0.0014662166
140,Great Valley 12,2.5E-4,0.025,4.768042E-4
142,Great Valley 13 (Coalinga),3.6E-4,0.036,6.558958E-4
141,Great Valley 14 (Kettleman Hills),1.8E-4,0.018,3.2380995E-4
623,Green Valley 2011 CFM,0.00404,0.352,0.0052470155
636,Greenville (No) 2011 CFM,0.0012,0.114,0.0019526663
635,Greenville (So) 2011 CFM,0.00145,0.139,0.0022331304
702,Hartley Springs 2011 CFM,3.7E-4,0.037,7.4889406E-4
37,Hat Creek-McArthur-Mayfield,0.00137,0.127,0.0020702034
639,Hayward (No) 2011 CFM,0.00318,0.294,0.0048564076
638,Hayward (So) 2011 CFM,0.00545,0.456,0.009440966
637,Hayward (So) extension 2011 CFM,0.00467,0.41,0.0068718083
167,Hector Mine,7.0E-4,0.068,9.788839E-4
84,Helendale-So Lockhart,4.9E-4,0.048,9.024913E-4
703,Hilton Creek 2011 CFM,7.6E-4,0.074,0.0013004984
108,Hollywood,4.2E-4,0.041,6.4956263E-4
228,Holser alt 1,1.8E-4,0.018,3.2740412E-4
723,Homestead Valley 2011,6.6E-4,0.064,8.0344925E-4
704,Honey Lake 2011 CFM,0.00209,0.188,0.0035161888
30,Hosgri,8.8E-4,0.084,0.0015048402
208,Hosgri (Extension),4.3E-4,0.042,7.304322E-4
50,Hunter Mountain-Saline Valley,0.00136,0.13,0.0023534982
677,Hunting Creek - Bartlett Springs connector 2011,0.0018,0.175,0.0025776934
640,Hunting Creek - Berryessa 2011 CFM,0.00582,0.471,0.0072375466
97,Imperial,0.01127,0.761,0.014349225
678,Incline Village 2011 CFM,5.0E-5,0.005,3.4083915E-4
65,Independence rev 2011,1.7E-4,0.017,2.3074308E-4
892,Jess Valley,2.3E-4,0.023,1.7668359E-4
91,Johnson Valley (No) 2011 rev,8.5E-4,0.083,0.001345028
168,Joshua Tree (Seismicity),4.0E-5,0.004,7.318357E-5
679,Keddie Ridge 2011 CFM,8.9E-4,0.085,0.0013595427
542,Kern Canyon (Lake Isabella) 2011,1.7E-4,0.017,2.2117178E-4
544,Kern Canyon (North Kern) 2011,1.9E-4,0.019,3.4575982E-4
543,Kern Canyon (South Kern) 2011,9.0E-5,0.009,2.1419737E-4
92,Kickapoo,7.4E-4,0.073,0.0013319205
680,King Range 2011 CFM,3.8E-4,0.037,6.502829E-4
641,La Panza 2011,1.7E-4,0.016,2.439591E-4
104,Laguna Salada,0.00246,0.232,0.0042175907
207,Lake Isabella (Seismicity),2.3E-4,0.023,4.921317E-4
642,Las Positas,4.2E-4,0.042,5.561965E-4
890,Last Chance,4.0E-5,0.004,1.690218E-4
85,Lenwood-Lockhart-Old Woman Springs,0.00138,0.125,0.0019538852
705,Likely 2011 CFM,8.8E-4,0.082,0.0015021918
681,Lions Head 2011 CFM,3.0E-5,0.003,4.6383448E-5
144,Little Lake,8.9E-4,0.086,0.001483167
16,Little Salmon (Offshore),5.9E-4,0.059,0.0012028371
17,Little Salmon (Onshore),0.00138,0.137,0.0021697474
683,Los Alamos 2011 CFM,3.6E-4,0.036,2.4150604E-4
780,Los Alamos extension,3.4E-4,0.034,2.0947917E-4
643,Los Medanos - Roe Island,4.0E-5,0.004,4.731268E-5
74,Los Osos 2011,1.2E-4,0.012,2.5500657E-4
201,Lost Hills,9.1E-4,0.085,0.0011654334
166,Ludlow,0.00103,0.095,0.00116921
644,Maacama 2011 CFM,0.00426,0.384,0.0071395757
22,Mad River (alt1),6.4E-4,0.058,5.872844E-4
221,Malibu Coast (Extension) alt 1,2.7E-4,0.027,4.9877336E-4
220,Malibu Coast alt 1,8.1E-4,0.078,0.001222186
164,Manix-Afton Hills,6.3E-4,0.06,7.191928E-4
21,McKinleyville (alt1),8.0E-4,0.074,5.754558E-4
155,McLean Lake,0.0012,0.111,9.058394E-4
13,Mendocino,0.01442,0.815,0.028919645
605,Mission (connected) 2011 CFM,8.3E-4,0.082,0.0012145345
250,Mission Creek,3.1E-4,0.031,6.02634E-4
779,Mission Hills 2011,6.4E-4,0.064,9.791775E-4
78,Mission Ridge-Arroyo Parida-Santa Ana,0.00322,0.244,0.0023780307
686,Mohawk Valley 2011 CFM,7.5E-4,0.074,0.0013266791
707,Mono Lake 2011 CFM,6.8E-4,0.068,0.0010614097
646,Monte Vista - Shannon 2011 CFM,9.5E-4,0.088,0.0014562046
11,Monterey Bay-Tularcitos,0.00111,0.103,0.0015722353
188,Morales (East),5.0E-5,0.005,7.79693E-5
187,Morales (West),4.0E-5,0.004,7.319131E-5
711,Mount Diablo Thrust North CFM,5.2E-4,0.052,7.720545E-4
713,Mount Diablo Thrust South,8.8E-4,0.086,0.0011676361
156,Nelson Lake,9.3E-4,0.085,5.172724E-4
122,Newport-Inglewood (Offshore),7.2E-4,0.066,0.0010240931
235,Newport-Inglewood alt 1,0.00106,0.097,0.0015481045
83,North Frontal  (East),2.4E-4,0.024,3.7233395E-4
82,North Frontal  (West),1.4E-4,0.014,2.468901E-4
199,North Salt Lake,7.0E-5,0.007,1.5958879E-4
687,North Tahoe 2011 CFM,7.3E-4,0.073,0.0011220555
130,Northridge,7.3E-4,0.071,9.570082E-4
211,Northridge Hills,1.9E-4,0.019,2.6590173E-4
116,Oak Ridge (Onshore),0.0012,0.103,0.0016462933
709,Oceanic - West Huasna,0.00152,0.134,0.0019781496
777,Oceanside alt1,4.1E-4,0.041,6.0619024E-4
921,Ortigalita (North),0.00387,0.294,0.004024102
9,Ortigalita (South),0.00173,0.161,0.0019431348
64,Owens Valley,5.0E-5,0.005,0.0025245699
891,Owens Valley Keough Hot Springs,1.7E-4,0.017,8.196551E-4
47,Owl Lake,0.00245,0.213,0.0026257255
841,Ozena,6.0E-5,0.006,7.5020034E-5
109,Palos Verdes,0.00215,0.2,0.00319659
244,Panamint Valley,0.00102,0.095,0.0015764342
162,Paradise,8.1E-4,0.077,7.7492394E-4
186,Peralta Hills,1.5E-4,0.015,2.027145E-4
647,Pilarcitos 2011 CFM,1.0E-4,0.01,2.6768565E-4
193,Pine Mtn,4.4E-4,0.043,3.597619E-4
93,Pinto Mtn,0.00155,0.138,0.0023060807
89,Pisgah-Bullion Mtn-Mesquite Lk,0.00129,0.118,0.0015779451
212,Pitas Point (Lower West),5.8E-4,0.055,4.2533522E-4
215,Pitas Point (Lower)-Montalvo,2.8E-4,0.028,2.741659E-4
688,Pittville 2011 CFM,0.00113,0.097,0.0013061416
58,Pleito,6.0E-4,0.06,8.7467715E-4
666,Point Reyes 2011 CFM,3.9E-4,0.038,4.6253882E-4
843,Point Reyes 2011 connector,8.0E-5,0.008,1.9772087E-4
545,Polaris 2011 CFM,3.9E-4,0.038,6.5906247E-4
240,Puente Hills,2.4E-4,0.024,6.314509E-4
648,Quien Sabe 2011 CFM,0.00118,0.115,0.0019604943
152,Raymond,7.6E-4,0.073,7.9089816E-4
118,Red Mountain,0.00223,0.175,0.0021816716
161,Red Pass,3.4E-4,0.032,4.3090692E-4
232,Redondo Canyon alt 1,4.1E-4,0.041,5.3985516E-4
649,Reliz 2011 CFM,8.1E-4,0.074,8.349928E-4
205,Richfield,6.0E-5,0.006,7.913876E-5
650,Rinconada 2011 CFM,8.1E-4,0.078,9.5804554E-4
38,Robinson Creek,5.0E-4,0.05,7.151293E-4
689,Rocky Ledge 2011 CFM,4.0E-4,0.04,6.4402475E-4
651,Rodgers Creek - Healdsburg 2011 CFM,0.0026,0.243,0.003901182
123,Rose Canyon,0.00246,0.214,0.003787493
42,Round Valley,4.0E-4,0.038,8.2868163E-4
690,Russ 2011 CFM,7.5E-4,0.073,0.0012421969
287,San Andreas (Big Bend),0.00149,0.141,0.0053120325
300,San Andreas (Carrizo) rev,0.00191,0.187,0.006092012
285,San Andreas (Cholame) rev,0.00219,0.21,0.0064196703
295,San Andreas (Coachella) rev,0.0063,0.556,0.006223159
658,San Andreas (Creeping Section) 2011 CFM,0.02508,0.96,0.03419009
286,San Andreas (Mojave N),0.0013,0.126,0.005154288
301,San Andreas (Mojave S),0.01407,0.786,0.016211301
294,San Andreas (North Branch Mill Creek),3.0E-4,0.03,7.0238864E-4
654,San Andreas (North Coast) 2011 CFM,4.0E-4,0.036,0.008001522
653,San Andreas (Offshore) 2011 CFM,0.00136,0.127,0.008909097
32,San Andreas (Parkfield),0.0399,0.997,0.047238618
655,San Andreas (Peninsula) 2011 CFM,2.6E-4,0.026,0.004498022
282,San Andreas (San Bernardino N),0.00444,0.386,0.007448379
283,San Andreas (San Bernardino S),0.00463,0.423,0.0064371466
284,San Andreas (San Gorgonio Pass-Garnet HIll),0.00359,0.341,0.004339178
657,San Andreas (Santa Cruz Mts) 2011 CFM,0.0038,0.351,0.008986775
80,San Cayetano,7.7E-4,0.072,0.0012249724
178,San Clemente,0.0028,0.25,0.004444812
774,San Diego Trough north alt1,0.00281,0.246,0.00429148
177,San Diego Trough south,0.00286,0.252,0.0047139744
247,San Gabriel,2.8E-4,0.027,5.655014E-4
248,San Gabriel (Extension),1.4E-4,0.014,2.9473729E-4
194,San Gorgonio Pass,2.6E-4,0.026,3.9887163E-4
660,San Gregorio (North) 2011 CFM,0.00121,0.113,0.0026238097
661,San Gregorio (South) 2011 CFM,4.5E-4,0.045,9.794229E-4
293,San Jacinto (Anza) rev,5.4E-4,0.054,0.0032881694
99,San Jacinto (Borrego),9.5E-4,0.093,0.001855396
292,San Jacinto (Clark) rev,1.8E-4,0.018,0.0023390169
101,San Jacinto (Coyote Creek),4.9E-4,0.049,0.0014283739
901,San Jacinto (Lytle Creek connector),1.0E-4,0.01,3.4928427E-4
119,San Jacinto (San Bernardino),5.2E-4,0.052,0.0017789815
289,San Jacinto (San Jacinto Valley) rev,4.3E-4,0.043,0.0019059584
401,San Jacinto (Stepovers Combined),4.8E-4,0.048,0.002122028
28,San Jacinto (Superstition Mtn),0.00317,0.298,0.003349654
143,San Joaquin Hills,1.0E-4,0.01,1.801505E-4
107,San Jose,2.3E-4,0.023,2.6533537E-4
31,San Juan,2.9E-4,0.029,4.5305846E-4
692,San Luis Range - Oceano 2011 CFM,6.0E-5,0.006,8.362033E-5
693,San Luis Range - Pecho 2011 CFM,8.0E-5,0.008,8.8047396E-5
691,San Luis Range 2011 CFM,5.0E-4,0.045,4.6109583E-4
181,San Pedro Basin,0.00173,0.16,0.0027889693
183,San Pedro Escarpment,2.0E-5,0.002,6.125914E-5
198,San Vicente,0.0,0.0,2.1315613E-5
775,Santa Cruz Catalina Ridge alt1,0.00122,0.117,0.0017132168
111,Santa Cruz Island,0.00165,0.142,0.0015217874
185,Santa Monica Bay,1.0E-5,0.001,3.3881952E-5
226,Santa Monica alt 1,4.2E-4,0.042,5.774116E-4
110,Santa Rosa Island,0.0022,0.186,0.0026005514
778,Santa Susana East (connector),0.00114,0.112,0.001491492
227,Santa Susana alt 1,9.8E-4,0.094,0.0013957313
79,Santa Ynez (East),0.00174,0.151,0.0016838147
77,Santa Ynez (West),0.00326,0.239,0.002907773
781,Santa Ynez River,0.00105,0.093,8.5555064E-4
662,Sargent 2011 CFM,0.00126,0.123,0.0021126582
209,Scodie Lineament,6.0E-5,0.006,2.0156494E-4
885,Sheephole,1.2E-4,0.012,2.3782888E-4
547,Shoreline,1.2E-4,0.012,2.0813382E-4
114,Sierra Madre,4.9E-4,0.046,6.981212E-4
113,Sierra Madre (San Fernando),3.8E-4,0.038,5.3986383E-4
210,Sierra Nevada  (No Extension),1.3E-4,0.013,4.0537934E-4
664,Silver Creek 2011 CFM,1.9E-4,0.019,1.8382086E-4
115,Simi-Santa Rosa,8.5E-4,0.079,0.0011473736
202,Sisar,1.4E-4,0.014,2.3711003E-4
694,Skinner Flat 2011 CFM,1.9E-4,0.019,2.5074437E-4
63,So Sierra Nevada,4.4E-4,0.042,6.0260686E-4
189,South Cuyama,7.0E-5,0.007,6.6513676E-5
719,South Klamath Lake East,0.00138,0.1,0.0012282651
720,South Klamath Lake West,0.00141,0.099,0.0011343876
98,Superstition Hills,0.00388,0.326,0.0039604204
708,Surprise Valley 2011 CFM,0.00149,0.129,0.002107861
695,Swain Ravine - Spenceville,2.4E-4,0.023,2.920009E-4
15,Table Bluff,6.0E-4,0.058,9.2590105E-4
145,Tank Canyon,0.00233,0.197,0.00251948
174,Thirty Mile Bank,2.0E-4,0.02,3.3981277E-4
887,Tin Mountain,1.7E-4,0.017,2.1308602E-4
886,Towne Pass,2.0E-4,0.02,2.0087369E-4
19,Trinidad (alt1),0.00135,0.123,0.0015741035
117,Ventura-Pitas Point,0.00149,0.131,0.001731294
112,Verdugo,2.6E-4,0.026,2.8139912E-4
696,Walker Spring 2011 CFM,3.9E-4,0.038,5.508658E-4
665,West Napa 2011 CFM,0.00147,0.136,0.001968789
321,West Tahoe,7.4E-4,0.071,0.0010187672
44,White Mountains,0.00124,0.118,0.0018281495
253,White Wolf,5.9E-4,0.056,0.0010455553
254,White Wolf (Extension),1.8E-4,0.018,4.2904294E-4
236,Whittier alt 1,0.00159,0.14,0.0022204905
697,Wight Way 2011 CFM,2.0E-5,0.002,5.4327367E-5
206,Yorba Linda,6.0E-5,0.006,1.0094919E-4
715,Zayante-Vergeles 2011 CFM,5.0E-5,0.005,5.819062E-5
