Parent ID,Parent Name,Total Mean Annual Rate,Total 100 Year Prob,Long-Term Fault System Solution Rate
249,Earthquake Valley,7.0E-4,0.069,0.001013129
255,Earthquake Valley (No  Extension),7.8E-4,0.078,0.0011406206
256,Earthquake Valley (So Extension),0.00114,0.111,0.0015755498
671,East Huasna 2011 CFM,3.0E-5,0.003,7.648561E-5
672,Eaton Roughs 2011 CFM,0.00306,0.258,0.0035506086
96,Elmore Ranch,0.0037,0.33,0.0047495617
103,Elsinore (Coyote Mountains),0.00138,0.134,0.0021942228
296,Elsinore (Glen Ivy) rev,0.00651,0.515,0.008455746
102,Elsinore (Julian),2.8E-4,0.028,6.1102665E-4
402,Elsinore (Stepovers Combined),5.8E-4,0.058,0.0011189252
299,Elsinore (Temecula) rev,7.3E-4,0.072,0.001540073
196,Elysian Park (Lower CFM),1.0E-4,0.01,1.135746E-4
146,Elysian Park (Upper),0.00122,0.114,0.0016632719
90,Emerson-Copper Mtn 2011,8.9E-4,0.086,0.0011147654
95,Eureka Peak,0.0012,0.12,0.0016670827
20,Fickle Hill (alt1),1.6E-4,0.016,2.8655992E-4
698,Fish Slough 2011 CFM,1.6E-4,0.016,2.2765521E-4
893,Fitzhugh Creek,2.3E-4,0.022,3.1876215E-4
204,Fontana (Seismicity),2.0E-4,0.02,3.745872E-4
634,Franklin 2011 CFM,5.8E-4,0.058,9.630176E-4
699,Garberville - Briceland 2011 CFM,0.00202,0.194,0.0025254672
159,Garlic Springs,0.00132,0.126,8.745211E-4
341,Garlock (Central),0.00175,0.168,0.0028767434
48,Garlock (East),0.00283,0.245,0.0023529157
49,Garlock (West),5.6E-4,0.056,0.0013139631
700,Gillem - Big Crack 2011 CFM,8.1E-4,0.069,0.0011462987
160,Goldstone Lake,0.00192,0.176,0.001393892
701,Goose Lake 2011 CFM,1.6E-4,0.016,1.9728589E-4
86,Gravel Hills-Harper Lk,0.00132,0.127,0.0016008405
131,Great Valley 01,1.5E-4,0.015,1.7426879E-4
133,Great Valley 02,1.7E-4,0.016,1.3342313E-4
132,Great Valley 03 Mysterious Ridge,0.00145,0.136,0.0016270807
383,Great Valley 03a Dunnigan Hills,0.00137,0.118,0.001211987
134,Great Valley 04a Trout Creek,6.5E-4,0.063,7.35125E-4
381,Great Valley 04b Gordon Valley,0.00137,0.132,0.0011052173
717,Great Valley 05 Pittsburg - Kirby Hills alt1,0.00165,0.146,0.0021848732
645,Great Valley 06 (Midland) 2011 CFM alt1,6.1E-4,0.058,6.633256E-4
136,Great Valley 07 (Orestimba),0.00149,0.137,0.0018833199
137,Great Valley 08 (Quinto),7.6E-4,0.076,4.0374356E-4
151,Great Valley 09 (Laguna Seca),0.00244,0.221,0.0032257603
138,Great Valley 10 (Panoche),5.0E-4,0.05,8.481573E-4
139,Great Valley 11,9.6E-4,0.094,0.0014662166
140,Great Valley 12,2.2E-4,0.022,4.768042E-4
142,Great Valley 13 (Coalinga),3.2E-4,0.032,6.558958E-4
141,Great Valley 14 (Kettleman Hills),2.1E-4,0.021,3.2380995E-4
623,Green Valley 2011 CFM,0.00466,0.402,0.0052470155
636,Greenville (No) 2011 CFM,0.00137,0.13,0.0019526663
635,Greenville (So) 2011 CFM,0.0015,0.142,0.0022331304
702,Hartley Springs 2011 CFM,5.8E-4,0.058,7.4889406E-4
37,Hat Creek-McArthur-Mayfield,0.00153,0.144,0.0020702034
639,Hayward (No) 2011 CFM,0.00302,0.287,0.0048564076
638,Hayward (So) 2011 CFM,0.00667,0.562,0.009440966
637,Hayward (So) extension 2011 CFM,0.00502,0.438,0.0068718083
167,Hector Mine,7.0E-4,0.068,9.788839E-4
84,Helendale-So Lockhart,7.0E-4,0.069,9.024913E-4
703,Hilton Creek 2011 CFM,8.0E-4,0.08,0.0013004984
108,Hollywood,5.0E-4,0.047,6.4956263E-4
228,Holser alt 1,2.2E-4,0.022,3.2740412E-4
723,Homestead Valley 2011,6.2E-4,0.061,8.0344925E-4
704,Honey Lake 2011 CFM,0.00242,0.219,0.0035161888
30,Hosgri,0.00113,0.102,0.0015048402
208,Hosgri (Extension),4.7E-4,0.047,7.304322E-4
50,Hunter Mountain-Saline Valley,0.00173,0.167,0.0023534982
677,Hunting Creek - Bartlett Springs connector 2011,0.00252,0.239,0.0025776934
640,Hunting Creek - Berryessa 2011 CFM,0.00687,0.517,0.0072375466
97,Imperial,0.01258,0.797,0.014349225
678,Incline Village 2011 CFM,2.0E-5,0.002,3.4083915E-4
65,Independence rev 2011,2.4E-4,0.024,2.3074308E-4
892,Jess Valley,1.2E-4,0.011,1.7668359E-4
91,Johnson Valley (No) 2011 rev,9.6E-4,0.093,0.001345028
168,Joshua Tree (Seismicity),6.0E-5,0.006,7.318357E-5
679,Keddie Ridge 2011 CFM,9.6E-4,0.092,0.0013595427
542,Kern Canyon (Lake Isabella) 2011,1.5E-4,0.015,2.2117178E-4
544,Kern Canyon (North Kern) 2011,2.6E-4,0.026,3.4575982E-4
543,Kern Canyon (South Kern) 2011,1.8E-4,0.018,2.1419737E-4
92,Kickapoo,8.4E-4,0.083,0.0013319205
680,King Range 2011 CFM,8.2E-4,0.078,6.502829E-4
641,La Panza 2011,2.0E-4,0.02,2.439591E-4
104,Laguna Salada,0.00261,0.24,0.0042175907
207,Lake Isabella (Seismicity),3.1E-4,0.031,4.921317E-4
642,Las Positas,4.4E-4,0.044,5.561965E-4
890,Last Chance,1.1E-4,0.011,1.690218E-4
85,Lenwood-Lockhart-Old Woman Springs,0.0015,0.141,0.0019538852
705,Likely 2011 CFM,0.00101,0.097,0.0015021918
681,Lions Head 2011 CFM,2.0E-5,0.002,4.6383448E-5
144,Little Lake,9.5E-4,0.093,0.001483167
16,Little Salmon (Offshore),6.8E-4,0.068,0.0012028371
17,Little Salmon (Onshore),0.00135,0.133,0.0021697474
683,Los Alamos 2011 CFM,3.3E-4,0.033,2.4150604E-4
780,Los Alamos extension,2.1E-4,0.021,2.0947917E-4
643,Los Medanos - Roe Island,4.0E-5,0.004,4.731268E-5
74,Los Osos 2011,1.9E-4,0.019,2.5500657E-4
201,Lost Hills,0.00106,0.102,0.0011654334
166,Ludlow,8.3E-4,0.08,0.00116921
644,Maacama 2011 CFM,0.00441,0.392,0.0071395757
22,Mad River (alt1),5.4E-4,0.053,5.872844E-4
221,Malibu Coast (Extension) alt 1,4.7E-4,0.045,4.9877336E-4
220,Malibu Coast alt 1,8.5E-4,0.084,0.001222186
164,Manix-Afton Hills,4.4E-4,0.043,7.191928E-4
21,McKinleyville (alt1),6.7E-4,0.066,5.754558E-4
155,McLean Lake,0.00112,0.11,9.058394E-4
13,Mendocino,0.01658,0.872,0.028919645
605,Mission (connected) 2011 CFM,0.00112,0.111,0.0012145345
250,Mission Creek,4.9E-4,0.049,6.02634E-4
779,Mission Hills 2011,5.9E-4,0.058,9.791775E-4
78,Mission Ridge-Arroyo Parida-Santa Ana,0.00258,0.211,0.0023780307
686,Mohawk Valley 2011 CFM,7.4E-4,0.072,0.0013266791
707,Mono Lake 2011 CFM,8.0E-4,0.079,0.0010614097
646,Monte Vista - Shannon 2011 CFM,0.0015,0.138,0.0014562046
11,Monterey Bay-Tularcitos,0.00133,0.125,0.0015722353
188,Morales (East),6.0E-5,0.006,7.79693E-5
187,Morales (West),4.0E-5,0.004,7.319131E-5
711,Mount Diablo Thrust North CFM,5.4E-4,0.054,7.720545E-4
713,Mount Diablo Thrust South,9.3E-4,0.089,0.0011676361
156,Nelson Lake,7.3E-4,0.064,5.172724E-4
122,Newport-Inglewood (Offshore),7.0E-4,0.066,0.0010240931
235,Newport-Inglewood alt 1,9.7E-4,0.092,0.0015481045
83,North Frontal  (East),2.3E-4,0.023,3.7233395E-4
82,North Frontal  (West),1.8E-4,0.018,2.468901E-4
199,North Salt Lake,2.4E-4,0.023,1.5958879E-4
687,North Tahoe 2011 CFM,7.2E-4,0.071,0.0011220555
130,Northridge,5.7E-4,0.056,9.570082E-4
211,Northridge Hills,7.0E-5,0.007,2.6590173E-4
116,Oak Ridge (Onshore),9.2E-4,0.083,0.0016462933
709,Oceanic - West Huasna,0.00152,0.141,0.0019781496
777,Oceanside alt1,5.0E-4,0.047,6.0619024E-4
921,Ortigalita (North),0.00422,0.325,0.004024102
9,Ortigalita (South),0.00164,0.152,0.0019431348
64,Owens Valley,1.5E-4,0.015,0.0025245699
891,Owens Valley Keough Hot Springs,3.4E-4,0.034,8.196551E-4
47,Owl Lake,0.00282,0.247,0.0026257255
841,Ozena,8.0E-5,0.008,7.5020034E-5
109,Palos Verdes,0.00206,0.2,0.00319659
244,Panamint Valley,0.0012,0.114,0.0015764342
162,Paradise,8.1E-4,0.077,7.7492394E-4
186,Peralta Hills,1.0E-4,0.01,2.027145E-4
647,Pilarcitos 2011 CFM,1.4E-4,0.014,2.6768565E-4
193,Pine Mtn,3.9E-4,0.037,3.597619E-4
93,Pinto Mtn,0.00198,0.173,0.0023060807
89,Pisgah-Bullion Mtn-Mesquite Lk,0.00132,0.127,0.0015779451
212,Pitas Point (Lower West),4.3E-4,0.041,4.2533522E-4
215,Pitas Point (Lower)-Montalvo,2.3E-4,0.023,2.741659E-4
688,Pittville 2011 CFM,9.0E-4,0.083,0.0013061416
58,Pleito,5.6E-4,0.055,8.7467715E-4
666,Point Reyes 2011 CFM,4.2E-4,0.038,4.6253882E-4
843,Point Reyes 2011 connector,1.5E-4,0.014,1.9772087E-4
545,Polaris 2011 CFM,3.6E-4,0.036,6.5906247E-4
240,Puente Hills,2.5E-4,0.025,6.314509E-4
648,Quien Sabe 2011 CFM,0.00129,0.128,0.0019604943
152,Raymond,6.8E-4,0.066,7.9089816E-4
118,Red Mountain,0.00204,0.168,0.0021816716
161,Red Pass,2.6E-4,0.024,4.3090692E-4
232,Redondo Canyon alt 1,3.7E-4,0.037,5.3985516E-4
649,Reliz 2011 CFM,0.00108,0.101,8.349928E-4
205,Richfield,0.0,0.0,7.913876E-5
650,Rinconada 2011 CFM,7.5E-4,0.071,9.5804554E-4
38,Robinson Creek,6.2E-4,0.062,7.151293E-4
689,Rocky Ledge 2011 CFM,5.0E-4,0.048,6.4402475E-4
651,Rodgers Creek - Healdsburg 2011 CFM,0.00258,0.248,0.003901182
123,Rose Canyon,0.00294,0.264,0.003787493
42,Round Valley,5.0E-4,0.05,8.2868163E-4
690,Russ 2011 CFM,9.2E-4,0.089,0.0012421969
287,San Andreas (Big Bend),0.00173,0.164,0.0053120325
300,San Andreas (Carrizo) rev,0.0026,0.252,0.006092012
285,San Andreas (Cholame) rev,0.00302,0.283,0.0064196703
295,San Andreas (Coachella) rev,0.00608,0.545,0.006223159
658,San Andreas (Creeping Section) 2011 CFM,0.02763,0.969,0.03419009
286,San Andreas (Mojave N),0.00132,0.129,0.005154288
301,San Andreas (Mojave S),0.01684,0.862,0.016211301
294,San Andreas (North Branch Mill Creek),4.2E-4,0.042,7.0238864E-4
654,San Andreas (North Coast) 2011 CFM,6.7E-4,0.067,0.008001522
653,San Andreas (Offshore) 2011 CFM,0.00173,0.165,0.008909097
32,San Andreas (Parkfield),0.04519,1.0,0.047238618
655,San Andreas (Peninsula) 2011 CFM,1.3E-4,0.013,0.004498022
282,San Andreas (San Bernardino N),0.00499,0.429,0.007448379
283,San Andreas (San Bernardino S),0.00469,0.423,0.0064371466
284,San Andreas (San Gorgonio Pass-Garnet HIll),0.00355,0.342,0.004339178
657,San Andreas (Santa Cruz Mts) 2011 CFM,0.00223,0.215,0.008986775
80,San Cayetano,6.1E-4,0.061,0.0012249724
178,San Clemente,0.00305,0.267,0.004444812
774,San Diego Trough north alt1,0.00325,0.282,0.00429148
177,San Diego Trough south,0.00336,0.302,0.0047139744
247,San Gabriel,3.1E-4,0.031,5.655014E-4
248,San Gabriel (Extension),2.5E-4,0.025,2.9473729E-4
194,San Gorgonio Pass,3.4E-4,0.034,3.9887163E-4
660,San Gregorio (North) 2011 CFM,0.00151,0.144,0.0026238097
661,San Gregorio (South) 2011 CFM,4.7E-4,0.047,9.794229E-4
293,San Jacinto (Anza) rev,5.8E-4,0.058,0.0032881694
99,San Jacinto (Borrego),6.8E-4,0.068,0.001855396
292,San Jacinto (Clark) rev,3.3E-4,0.033,0.0023390169
101,San Jacinto (Coyote Creek),3.3E-4,0.033,0.0014283739
901,San Jacinto (Lytle Creek connector),6.0E-5,0.006,3.4928427E-4
119,San Jacinto (San Bernardino),3.8E-4,0.038,0.0017789815
289,San Jacinto (San Jacinto Valley) rev,3.9E-4,0.039,0.0019059584
401,San Jacinto (Stepovers Combined),4.7E-4,0.047,0.002122028
28,San Jacinto (Superstition Mtn),0.00318,0.299,0.003349654
143,San Joaquin Hills,1.2E-4,0.012,1.801505E-4
107,San Jose,1.4E-4,0.014,2.6533537E-4
31,San Juan,2.9E-4,0.028,4.5305846E-4
692,San Luis Range - Oceano 2011 CFM,7.0E-5,0.007,8.362033E-5
693,San Luis Range - Pecho 2011 CFM,9.0E-5,0.009,8.8047396E-5
691,San Luis Range 2011 CFM,4.2E-4,0.037,4.6109583E-4
181,San Pedro Basin,0.00197,0.18,0.0027889693
183,San Pedro Escarpment,4.0E-5,0.004,6.125914E-5
198,San Vicente,1.0E-5,0.001,2.1315613E-5
775,Santa Cruz Catalina Ridge alt1,0.00107,0.103,0.0017132168
111,Santa Cruz Island,0.00161,0.137,0.0015217874
185,Santa Monica Bay,0.0,0.0,3.3881952E-5
226,Santa Monica alt 1,3.6E-4,0.036,5.774116E-4
110,Santa Rosa Island,0.0022,0.189,0.0026005514
778,Santa Susana East (connector),0.00101,0.101,0.001491492
227,Santa Susana alt 1,8.5E-4,0.083,0.0013957313
79,Santa Ynez (East),0.00135,0.125,0.0016838147
77,Santa Ynez (West),0.00302,0.233,0.002907773
781,Santa Ynez River,7.8E-4,0.065,8.5555064E-4
662,Sargent 2011 CFM,0.0014,0.137,0.0021126582
209,Scodie Lineament,1.8E-4,0.018,2.0156494E-4
885,Sheephole,2.9E-4,0.029,2.3782888E-4
547,Shoreline,2.4E-4,0.022,2.0813382E-4
114,Sierra Madre,4.4E-4,0.043,6.981212E-4
113,Sierra Madre (San Fernando),2.6E-4,0.026,5.3986383E-4
210,Sierra Nevada  (No Extension),4.0E-4,0.04,4.0537934E-4
664,Silver Creek 2011 CFM,5.0E-5,0.005,1.8382086E-4
115,Simi-Santa Rosa,7.5E-4,0.072,0.0011473736
202,Sisar,1.3E-4,0.013,2.3711003E-4
694,Skinner Flat 2011 CFM,1.4E-4,0.014,2.5074437E-4
63,So Sierra Nevada,3.6E-4,0.036,6.0260686E-4
189,South Cuyama,5.0E-5,0.005,6.6513676E-5
719,South Klamath Lake East,0.00123,0.087,0.0012282651
720,South Klamath Lake West,0.00119,0.084,0.0011343876
98,Superstition Hills,0.00333,0.295,0.0039604204
708,Surprise Valley 2011 CFM,0.00158,0.132,0.002107861
695,Swain Ravine - Spenceville,2.2E-4,0.02,2.920009E-4
15,Table Bluff,5.6E-4,0.055,9.2590105E-4
145,Tank Canyon,0.00244,0.199,0.00251948
174,Thirty Mile Bank,2.3E-4,0.021,3.3981277E-4
887,Tin Mountain,2.4E-4,0.024,2.1308602E-4
886,Towne Pass,2.6E-4,0.026,2.0087369E-4
19,Trinidad (alt1),0.00155,0.14,0.0015741035
117,Ventura-Pitas Point,0.00136,0.122,0.001731294
112,Verdugo,1.6E-4,0.016,2.8139912E-4
696,Walker Spring 2011 CFM,4.2E-4,0.042,5.508658E-4
665,West Napa 2011 CFM,0.00161,0.15,0.001968789
321,West Tahoe,6.6E-4,0.065,0.0010187672
44,White Mountains,0.00168,0.159,0.0018281495
253,White Wolf,6.1E-4,0.06,0.0010455553
254,White Wolf (Extension),3.5E-4,0.035,4.2904294E-4
236,Whittier alt 1,0.00147,0.138,0.0022204905
697,Wight Way 2011 CFM,6.0E-5,0.006,5.4327367E-5
206,Yorba Linda,4.0E-5,0.004,1.0094919E-4
715,Zayante-Vergeles 2011 CFM,2.0E-5,0.002,5.819062E-5
