Parent ID,Parent Name,Total Mean Annual Rate,Total 1000 Year Prob
894,Davis Creek,0.0,0.0
245,Death Valley (Black Mtns Frontal),3.63E-4,0.359
45,Death Valley (Fish Lake Valley),3.3E-4,0.327
46,Death Valley (No),3.88E-4,0.382
246,Death Valley (So),2.62E-4,0.261
51,Deep Springs,0.0,0.0
230,Del Valle,9.3E-5,0.093
889,Dog Valley,0.0,0.0
888,Dry Mountain,0.0,0.0
249,Earthquake Valley,6.0E-6,0.006
255,Earthquake Valley (No  Extension),6.0E-6,0.006
256,Earthquake Valley (So Extension),5.0E-6,0.005
671,East Huasna 2011 CFM,2.0E-6,0.002
672,Eaton Roughs 2011 CFM,5.02E-4,0.424
96,Elmore Ranch,0.0,0.0
103,Elsinore (Coyote Mountains),2.87E-4,0.287
296,Elsinore (Glen Ivy) rev,3.3E-4,0.326
102,Elsinore (Julian),3.36E-4,0.336
402,Elsinore (Stepovers Combined),3.41E-4,0.337
299,Elsinore (Temecula) rev,3.49E-4,0.345
196,Elysian Park (Lower CFM),5.0E-6,0.005
146,Elysian Park (Upper),1.3E-5,0.013
90,Emerson-Copper Mtn 2011,1.6E-5,0.016
95,Eureka Peak,2.0E-6,0.002
20,Fickle Hill (alt1),6.5E-5,0.064
698,Fish Slough 2011 CFM,1.2E-5,0.012
893,Fitzhugh Creek,0.0,0.0
204,Fontana (Seismicity),0.0,0.0
634,Franklin 2011 CFM,4.3E-5,0.042
699,Garberville - Briceland 2011 CFM,0.0,0.0
159,Garlic Springs,0.0,0.0
341,Garlock (Central),0.001012,0.743
48,Garlock (East),3.42E-4,0.319
49,Garlock (West),6.87E-4,0.599
700,Gillem - Big Crack 2011 CFM,0.0,0.0
160,Goldstone Lake,1.4E-5,0.014
701,Goose Lake 2011 CFM,0.0,0.0
86,Gravel Hills-Harper Lk,1.6E-5,0.016
131,Great Valley 01,0.0,0.0
133,Great Valley 02,0.0,0.0
132,Great Valley 03 Mysterious Ridge,0.0,0.0
383,Great Valley 03a Dunnigan Hills,0.0,0.0
134,Great Valley 04a Trout Creek,0.0,0.0
381,Great Valley 04b Gordon Valley,0.0,0.0
717,Great Valley 05 Pittsburg - Kirby Hills alt1,0.0,0.0
645,Great Valley 06 (Midland) 2011 CFM alt1,0.0,0.0
136,Great Valley 07 (Orestimba),0.0,0.0
137,Great Valley 08 (Quinto),0.0,0.0
151,Great Valley 09 (Laguna Seca),2.0E-5,0.02
138,Great Valley 10 (Panoche),2.1E-5,0.021
139,Great Valley 11,2.1E-5,0.021
140,Great Valley 12,2.1E-5,0.021
142,Great Valley 13 (Coalinga),2.1E-5,0.021
141,Great Valley 14 (Kettleman Hills),2.1E-5,0.021
623,Green Valley 2011 CFM,2.45E-4,0.221
636,Greenville (No) 2011 CFM,7.0E-5,0.07
635,Greenville (So) 2011 CFM,4.0E-5,0.04
702,Hartley Springs 2011 CFM,0.0,0.0
37,Hat Creek-McArthur-Mayfield,0.0,0.0
639,Hayward (No) 2011 CFM,6.72E-4,0.541
638,Hayward (So) 2011 CFM,6.78E-4,0.546
637,Hayward (So) extension 2011 CFM,1.15E-4,0.111
167,Hector Mine,0.0,0.0
84,Helendale-So Lockhart,3.0E-6,0.003
703,Hilton Creek 2011 CFM,0.0,0.0
108,Hollywood,5.8E-5,0.058
228,Holser alt 1,8.5E-5,0.083
723,Homestead Valley 2011,5.0E-6,0.005
704,Honey Lake 2011 CFM,0.0,0.0
30,Hosgri,1.97E-4,0.194
208,Hosgri (Extension),2.9E-5,0.029
50,Hunter Mountain-Saline Valley,5.58E-4,0.5
677,Hunting Creek - Bartlett Springs connector 2011,6.41E-4,0.509
640,Hunting Creek - Berryessa 2011 CFM,4.29E-4,0.364
97,Imperial,0.001659,0.873
678,Incline Village 2011 CFM,0.0,0.0
65,Independence rev 2011,1.5E-5,0.015
892,Jess Valley,0.0,0.0
91,Johnson Valley (No) 2011 rev,4.0E-6,0.004
168,Joshua Tree (Seismicity),2.0E-6,0.002
679,Keddie Ridge 2011 CFM,0.0,0.0
542,Kern Canyon (Lake Isabella) 2011,5.0E-6,0.005
544,Kern Canyon (North Kern) 2011,5.0E-6,0.005
543,Kern Canyon (South Kern) 2011,5.0E-6,0.005
92,Kickapoo,4.0E-6,0.004
680,King Range 2011 CFM,3.3E-5,0.033
641,La Panza 2011,1.0E-6,0.001
104,Laguna Salada,0.0,0.0
207,Lake Isabella (Seismicity),2.0E-6,0.002
642,Las Positas,0.0,0.0
890,Last Chance,0.0,0.0
85,Lenwood-Lockhart-Old Woman Springs,2.0E-6,0.002
705,Likely 2011 CFM,0.0,0.0
681,Lions Head 2011 CFM,5.0E-6,0.005
144,Little Lake,7.0E-6,0.007
16,Little Salmon (Offshore),0.0,0.0
17,Little Salmon (Onshore),0.0,0.0
683,Los Alamos 2011 CFM,8.4E-5,0.084
780,Los Alamos extension,1.07E-4,0.106
643,Los Medanos - Roe Island,4.0E-6,0.004
74,Los Osos 2011,2.3E-5,0.022
201,Lost Hills,0.0,0.0
166,Ludlow,0.0,0.0
644,Maacama 2011 CFM,4.6E-5,0.045
22,Mad River (alt1),9.1E-5,0.091
221,Malibu Coast (Extension) alt 1,3.8E-5,0.038
220,Malibu Coast alt 1,6.0E-5,0.06
164,Manix-Afton Hills,0.0,0.0
21,McKinleyville (alt1),7.0E-5,0.07
155,McLean Lake,0.0,0.0
13,Mendocino,0.001994,0.942
605,Mission (connected) 2011 CFM,3.2E-5,0.032
250,Mission Creek,1.1E-4,0.103
779,Mission Hills 2011,1.6E-5,0.016
78,Mission Ridge-Arroyo Parida-Santa Ana,2.25E-4,0.21
686,Mohawk Valley 2011 CFM,0.0,0.0
707,Mono Lake 2011 CFM,0.0,0.0
646,Monte Vista - Shannon 2011 CFM,1.09E-4,0.103
11,Monterey Bay-Tularcitos,6.0E-6,0.006
188,Morales (East),1.0E-6,0.001
187,Morales (West),4.0E-6,0.004
711,Mount Diablo Thrust North CFM,8.1E-5,0.08
713,Mount Diablo Thrust South,2.5E-5,0.025
156,Nelson Lake,0.0,0.0
122,Newport-Inglewood (Offshore),5.4E-5,0.054
235,Newport-Inglewood alt 1,1.08E-4,0.108
83,North Frontal  (East),2.9E-5,0.029
82,North Frontal  (West),3.2E-5,0.032
199,North Salt Lake,1.0E-6,0.001
687,North Tahoe 2011 CFM,0.0,0.0
130,Northridge,1.83E-4,0.177
211,Northridge Hills,8.7E-5,0.085
116,Oak Ridge (Onshore),4.18E-4,0.372
709,Oceanic - West Huasna,4.2E-5,0.042
777,Oceanside alt1,5.7E-5,0.057
921,Ortigalita (North),0.0,0.0
9,Ortigalita (South),0.0,0.0
64,Owens Valley,5.4E-5,0.054
891,Owens Valley Keough Hot Springs,3.2E-5,0.032
47,Owl Lake,1.2E-4,0.118
841,Ozena,1.5E-5,0.015
109,Palos Verdes,2.2E-5,0.022
244,Panamint Valley,5.61E-4,0.501
162,Paradise,3.8E-5,0.038
186,Peralta Hills,1.8E-5,0.018
647,Pilarcitos 2011 CFM,1.11E-4,0.108
193,Pine Mtn,5.8E-5,0.056
93,Pinto Mtn,2.32E-4,0.222
89,Pisgah-Bullion Mtn-Mesquite Lk,0.0,0.0
212,Pitas Point (Lower West),4.15E-4,0.388
215,Pitas Point (Lower)-Montalvo,3.15E-4,0.314
688,Pittville 2011 CFM,0.0,0.0
58,Pleito,3.86E-4,0.348
666,Point Reyes 2011 CFM,4.0E-6,0.004
843,Point Reyes 2011 connector,1.3E-5,0.013
545,Polaris 2011 CFM,0.0,0.0
240,Puente Hills,5.6E-5,0.056
648,Quien Sabe 2011 CFM,0.0,0.0
152,Raymond,7.4E-5,0.074
118,Red Mountain,3.32E-4,0.307
161,Red Pass,0.0,0.0
232,Redondo Canyon alt 1,0.0,0.0
649,Reliz 2011 CFM,4.5E-5,0.045
205,Richfield,0.0,0.0
650,Rinconada 2011 CFM,2.1E-5,0.021
38,Robinson Creek,0.0,0.0
689,Rocky Ledge 2011 CFM,0.0,0.0
651,Rodgers Creek - Healdsburg 2011 CFM,6.59E-4,0.536
123,Rose Canyon,4.9E-5,0.049
42,Round Valley,0.0,0.0
690,Russ 2011 CFM,0.0,0.0
287,San Andreas (Big Bend),0.005175,1.0
300,San Andreas (Carrizo) rev,0.004775,1.0
285,San Andreas (Cholame) rev,0.004544,1.0
295,San Andreas (Coachella) rev,0.002155,0.951
658,San Andreas (Creeping Section) 2011 CFM,0.003974,0.995
286,San Andreas (Mojave N),0.005598,1.0
301,San Andreas (Mojave S),0.005038,1.0
294,San Andreas (North Branch Mill Creek),4.3E-4,0.373
654,San Andreas (North Coast) 2011 CFM,0.00459,1.0
653,San Andreas (Offshore) 2011 CFM,0.002652,0.988
32,San Andreas (Parkfield),0.003526,0.996
655,San Andreas (Peninsula) 2011 CFM,0.003709,1.0
282,San Andreas (San Bernardino N),0.004151,1.0
283,San Andreas (San Bernardino S),0.002637,0.974
284,San Andreas (San Gorgonio Pass-Garnet HIll),0.002256,0.963
657,San Andreas (Santa Cruz Mts) 2011 CFM,0.002745,0.977
80,San Cayetano,4.9E-4,0.414
178,San Clemente,0.0,0.0
774,San Diego Trough north alt1,5.9E-5,0.059
177,San Diego Trough south,5.9E-5,0.059
247,San Gabriel,2.2E-4,0.203
248,San Gabriel (Extension),7.3E-5,0.072
194,San Gorgonio Pass,2.5E-4,0.232
660,San Gregorio (North) 2011 CFM,8.9E-4,0.66
661,San Gregorio (South) 2011 CFM,3.61E-4,0.334
293,San Jacinto (Anza) rev,0.001502,0.885
99,San Jacinto (Borrego),7.45E-4,0.598
292,San Jacinto (Clark) rev,5.86E-4,0.494
101,San Jacinto (Coyote Creek),8.57E-4,0.665
901,San Jacinto (Lytle Creek connector),2.61E-4,0.236
119,San Jacinto (San Bernardino),0.001405,0.845
289,San Jacinto (San Jacinto Valley) rev,0.001477,0.873
401,San Jacinto (Stepovers Combined),0.001507,0.882
28,San Jacinto (Superstition Mtn),6.14E-4,0.509
143,San Joaquin Hills,5.7E-5,0.057
107,San Jose,1.4E-5,0.014
31,San Juan,2.2E-5,0.022
692,San Luis Range - Oceano 2011 CFM,7.0E-6,0.007
693,San Luis Range - Pecho 2011 CFM,2.0E-6,0.002
691,San Luis Range 2011 CFM,1.3E-5,0.013
181,San Pedro Basin,4.6E-5,0.046
183,San Pedro Escarpment,3.7E-5,0.037
198,San Vicente,3.0E-6,0.003
775,Santa Cruz Catalina Ridge alt1,4.7E-5,0.047
111,Santa Cruz Island,9.6E-5,0.095
185,Santa Monica Bay,6.0E-6,0.006
226,Santa Monica alt 1,5.2E-5,0.052
110,Santa Rosa Island,4.0E-5,0.04
778,Santa Susana East (connector),1.39E-4,0.137
227,Santa Susana alt 1,2.72E-4,0.26
79,Santa Ynez (East),2.5E-4,0.239
77,Santa Ynez (West),2.96E-4,0.27
781,Santa Ynez River,5.0E-5,0.05
662,Sargent 2011 CFM,3.53E-4,0.316
209,Scodie Lineament,0.0,0.0
885,Sheephole,0.0,0.0
547,Shoreline,1.1E-5,0.011
114,Sierra Madre,2.29E-4,0.218
113,Sierra Madre (San Fernando),1.41E-4,0.139
210,Sierra Nevada  (No Extension),4.3E-5,0.043
664,Silver Creek 2011 CFM,1.3E-5,0.013
115,Simi-Santa Rosa,2.8E-5,0.028
202,Sisar,1.19E-4,0.118
694,Skinner Flat 2011 CFM,0.0,0.0
63,So Sierra Nevada,4.1E-5,0.041
189,South Cuyama,1.8E-5,0.018
719,South Klamath Lake East,0.0,0.0
720,South Klamath Lake West,0.0,0.0
98,Superstition Hills,2.39E-4,0.221
708,Surprise Valley 2011 CFM,0.0,0.0
695,Swain Ravine - Spenceville,0.0,0.0
15,Table Bluff,0.0,0.0
145,Tank Canyon,1.7E-5,0.017
174,Thirty Mile Bank,7.0E-6,0.007
887,Tin Mountain,4.0E-6,0.004
886,Towne Pass,0.0,0.0
19,Trinidad (alt1),2.3E-5,0.023
117,Ventura-Pitas Point,3.18E-4,0.296
112,Verdugo,8.8E-5,0.087
696,Walker Spring 2011 CFM,0.0,0.0
665,West Napa 2011 CFM,5.0E-5,0.049
321,West Tahoe,0.0,0.0
44,White Mountains,2.0E-5,0.02
253,White Wolf,3.0E-6,0.003
254,White Wolf (Extension),0.0,0.0
236,Whittier alt 1,2.5E-4,0.248
697,Wight Way 2011 CFM,0.0,0.0
206,Yorba Linda,9.0E-6,0.009
715,Zayante-Vergeles 2011 CFM,1.9E-5,0.019
