Parent ID,Parent Name,Total Mean Annual Rate,Total 1000 Year Prob,Long-Term Fault System Solution Rate
582,Collayami 2011 CFM,8.04E-4,0.596,0.0016240462
184,Compton,3.8E-4,0.344,5.5336126E-4
622,Concord 2011 CFM,0.003106,0.988,0.003020393
626,Contra Costa (Lafayette) 2011 CFM,2.69E-4,0.248,3.4727142E-4
633,Contra Costa Shear Zone (connector) 2011 CFM,6.51E-4,0.55,6.8810565E-4
776,Coronado Bank alt1,0.003755,0.974,0.004669619
157,Coyote Canyon,0.002083,0.882,0.00183098
163,Coyote Lake,8.39E-4,0.609,0.0010333296
125,Cucamonga,5.1E-4,0.45,6.182335E-4
894,Davis Creek,0.001124,0.568,0.0012165429
245,Death Valley (Black Mtns Frontal),5.17E-4,0.462,8.7176583E-4
45,Death Valley (Fish Lake Valley),0.00127,0.762,0.0020205644
46,Death Valley (No),5.5E-4,0.484,0.0010474853
246,Death Valley (So),0.001191,0.766,0.001079285
51,Deep Springs,7.15E-4,0.556,0.0010337
230,Del Valle,3.69E-4,0.339,5.591551E-4
889,Dog Valley,2.19E-4,0.213,4.1480028E-4
888,Dry Mountain,2.26E-4,0.215,3.2469787E-4
249,Earthquake Valley,6.62E-4,0.542,0.001013129
255,Earthquake Valley (No  Extension),7.78E-4,0.592,0.0011406206
256,Earthquake Valley (So Extension),0.001022,0.678,0.0015755498
671,East Huasna 2011 CFM,7.0E-5,0.066,7.648561E-5
672,Eaton Roughs 2011 CFM,0.003723,0.975,0.0035506086
96,Elmore Ranch,0.004211,0.997,0.0047495617
103,Elsinore (Coyote Mountains),0.001558,0.838,0.0021942228
296,Elsinore (Glen Ivy) rev,0.011701,1.0,0.008455746
102,Elsinore (Julian),5.35E-4,0.511,6.1102665E-4
402,Elsinore (Stepovers Combined),0.001171,0.799,0.0011189252
299,Elsinore (Temecula) rev,0.001258,0.834,0.001540073
196,Elysian Park (Lower CFM),9.0E-5,0.085,1.135746E-4
146,Elysian Park (Upper),0.00147,0.786,0.0016632719
90,Emerson-Copper Mtn 2011,4.83E-4,0.414,0.0011147654
95,Eureka Peak,0.001109,0.792,0.0016670827
20,Fickle Hill (alt1),2.61E-4,0.249,2.8655992E-4
698,Fish Slough 2011 CFM,1.15E-4,0.113,2.2765521E-4
893,Fitzhugh Creek,3.28E-4,0.239,3.1876215E-4
204,Fontana (Seismicity),2.23E-4,0.218,3.745872E-4
634,Franklin 2011 CFM,8.22E-4,0.622,9.630176E-4
699,Garberville - Briceland 2011 CFM,0.002367,0.917,0.0025254672
159,Garlic Springs,0.001033,0.737,8.745211E-4
341,Garlock (Central),0.002875,0.987,0.0028767434
48,Garlock (East),0.003383,0.978,0.0023529157
49,Garlock (West),0.001169,0.797,0.0013139631
700,Gillem - Big Crack 2011 CFM,9.51E-4,0.518,0.0011462987
160,Goldstone Lake,0.001669,0.866,0.001393892
701,Goose Lake 2011 CFM,2.47E-4,0.179,1.9728589E-4
86,Gravel Hills-Harper Lk,0.001239,0.709,0.0016008405
131,Great Valley 01,1.15E-4,0.11,1.7426879E-4
133,Great Valley 02,1.22E-4,0.115,1.3342313E-4
132,Great Valley 03 Mysterious Ridge,0.001596,0.781,0.0016270807
383,Great Valley 03a Dunnigan Hills,0.001304,0.679,0.001211987
134,Great Valley 04a Trout Creek,6.58E-4,0.548,7.35125E-4
381,Great Valley 04b Gordon Valley,0.001062,0.706,0.0011052173
717,Great Valley 05 Pittsburg - Kirby Hills alt1,0.002094,0.859,0.0021848732
645,Great Valley 06 (Midland) 2011 CFM alt1,6.33E-4,0.483,6.633256E-4
136,Great Valley 07 (Orestimba),0.001677,0.831,0.0018833199
137,Great Valley 08 (Quinto),7.56E-4,0.681,4.0374356E-4
151,Great Valley 09 (Laguna Seca),0.003347,0.936,0.0032257603
138,Great Valley 10 (Panoche),6.13E-4,0.51,8.481573E-4
139,Great Valley 11,8.92E-4,0.631,0.0014662166
140,Great Valley 12,2.06E-4,0.193,4.768042E-4
142,Great Valley 13 (Coalinga),1.56E-4,0.153,6.558958E-4
141,Great Valley 14 (Kettleman Hills),1.22E-4,0.122,3.2380995E-4
623,Green Valley 2011 CFM,0.006367,0.999,0.0052470155
636,Greenville (No) 2011 CFM,0.001554,0.8,0.0019526663
635,Greenville (So) 2011 CFM,0.001575,0.82,0.0022331304
702,Hartley Springs 2011 CFM,5.03E-4,0.449,7.4889406E-4
37,Hat Creek-McArthur-Mayfield,0.001491,0.748,0.0020702034
639,Hayward (No) 2011 CFM,0.005227,0.999,0.0048564076
638,Hayward (So) 2011 CFM,0.012577,1.0,0.009440966
637,Hayward (So) extension 2011 CFM,0.007636,1.0,0.0068718083
167,Hector Mine,3.19E-4,0.289,9.788839E-4
84,Helendale-So Lockhart,6.97E-4,0.531,9.024913E-4
703,Hilton Creek 2011 CFM,6.51E-4,0.574,0.0013004984
108,Hollywood,4.73E-4,0.403,6.4956263E-4
228,Holser alt 1,1.85E-4,0.181,3.2740412E-4
723,Homestead Valley 2011,2.57E-4,0.25,8.0344925E-4
704,Honey Lake 2011 CFM,0.002729,0.936,0.0035161888
30,Hosgri,9.26E-4,0.605,0.0015048402
208,Hosgri (Extension),4.53E-4,0.384,7.304322E-4
50,Hunter Mountain-Saline Valley,0.001884,0.857,0.0023534982
677,Hunting Creek - Bartlett Springs connector 2011,0.002873,0.97,0.0025776934
640,Hunting Creek - Berryessa 2011 CFM,0.009306,1.0,0.0072375466
97,Imperial,0.013588,1.0,0.014349225
678,Incline Village 2011 CFM,8.8E-5,0.088,3.4083915E-4
65,Independence rev 2011,2.87E-4,0.264,2.3074308E-4
892,Jess Valley,1.71E-4,0.14,1.7668359E-4
91,Johnson Valley (No) 2011 rev,6.06E-4,0.493,0.001345028
168,Joshua Tree (Seismicity),4.5E-5,0.044,7.318357E-5
679,Keddie Ridge 2011 CFM,7.97E-4,0.577,0.0013595427
542,Kern Canyon (Lake Isabella) 2011,1.36E-4,0.13,2.2117178E-4
544,Kern Canyon (North Kern) 2011,2.31E-4,0.208,3.4575982E-4
543,Kern Canyon (South Kern) 2011,1.17E-4,0.109,2.1419737E-4
92,Kickapoo,6.28E-4,0.561,0.0013319205
680,King Range 2011 CFM,0.001453,0.946,6.502829E-4
641,La Panza 2011,3.28E-4,0.278,2.439591E-4
104,Laguna Salada,0.00371,0.991,0.0042175907
207,Lake Isabella (Seismicity),2.84E-4,0.257,4.921317E-4
642,Las Positas,4.36E-4,0.42,5.561965E-4
890,Last Chance,8.4E-5,0.081,1.690218E-4
85,Lenwood-Lockhart-Old Woman Springs,0.001472,0.799,0.0019538852
705,Likely 2011 CFM,0.001062,0.624,0.0015021918
681,Lions Head 2011 CFM,6.0E-5,0.06,4.6383448E-5
144,Little Lake,7.26E-4,0.558,0.001483167
16,Little Salmon (Offshore),0.00104,0.738,0.0012028371
17,Little Salmon (Onshore),0.002163,0.973,0.0021697474
683,Los Alamos 2011 CFM,3.88E-4,0.366,2.4150604E-4
780,Los Alamos extension,3.84E-4,0.361,2.0947917E-4
643,Los Medanos - Roe Island,5.8E-5,0.057,4.731268E-5
74,Los Osos 2011,2.5E-4,0.224,2.5500657E-4
201,Lost Hills,0.001143,0.726,0.0011654334
166,Ludlow,9.95E-4,0.645,0.00116921
644,Maacama 2011 CFM,0.006866,0.997,0.0071395757
22,Mad River (alt1),6.01E-4,0.485,5.872844E-4
221,Malibu Coast (Extension) alt 1,3.46E-4,0.308,4.9877336E-4
220,Malibu Coast alt 1,7.4E-4,0.566,0.001222186
164,Manix-Afton Hills,5.82E-4,0.47,7.191928E-4
21,McKinleyville (alt1),6.78E-4,0.567,5.754558E-4
155,McLean Lake,0.001197,0.768,9.058394E-4
13,Mendocino,0.020741,1.0,0.028919645
605,Mission (connected) 2011 CFM,0.001736,0.897,0.0012145345
250,Mission Creek,4.57E-4,0.393,6.02634E-4
779,Mission Hills 2011,5.9E-4,0.489,9.791775E-4
78,Mission Ridge-Arroyo Parida-Santa Ana,0.003279,0.973,0.0023780307
686,Mohawk Valley 2011 CFM,6.52E-4,0.524,0.0013266791
707,Mono Lake 2011 CFM,8.02E-4,0.597,0.0010614097
646,Monte Vista - Shannon 2011 CFM,0.002362,0.979,0.0014562046
11,Monterey Bay-Tularcitos,0.001482,0.776,0.0015722353
188,Morales (East),1.56E-4,0.154,7.79693E-5
187,Morales (West),9.5E-5,0.093,7.319131E-5
711,Mount Diablo Thrust North CFM,6.22E-4,0.519,7.720545E-4
713,Mount Diablo Thrust South,0.001095,0.742,0.0011676361
156,Nelson Lake,9.66E-4,0.64,5.172724E-4
122,Newport-Inglewood (Offshore),7.52E-4,0.565,0.0010240931
235,Newport-Inglewood alt 1,0.001059,0.68,0.0015481045
83,North Frontal  (East),2.42E-4,0.233,3.7233395E-4
82,North Frontal  (West),1.76E-4,0.167,2.468901E-4
199,North Salt Lake,1.14E-4,0.114,1.5958879E-4
687,North Tahoe 2011 CFM,6.5E-4,0.525,0.0011220555
130,Northridge,3.99E-4,0.354,9.570082E-4
211,Northridge Hills,1.35E-4,0.131,2.6590173E-4
116,Oak Ridge (Onshore),0.001103,0.719,0.0016462933
709,Oceanic - West Huasna,0.001421,0.741,0.0019781496
777,Oceanside alt1,4.79E-4,0.396,6.0619024E-4
921,Ortigalita (North),0.004832,0.989,0.004024102
9,Ortigalita (South),0.001933,0.913,0.0019431348
64,Owens Valley,0.002005,0.94,0.0025245699
891,Owens Valley Keough Hot Springs,6.23E-4,0.534,8.196551E-4
47,Owl Lake,0.003611,0.98,0.0026257255
841,Ozena,7.5E-5,0.074,7.5020034E-5
109,Palos Verdes,0.002349,0.919,0.00319659
244,Panamint Valley,0.001644,0.867,0.0015764342
162,Paradise,7.74E-4,0.598,7.7492394E-4
186,Peralta Hills,2.44E-4,0.242,2.027145E-4
647,Pilarcitos 2011 CFM,4.23E-4,0.373,2.6768565E-4
193,Pine Mtn,4.68E-4,0.396,3.597619E-4
93,Pinto Mtn,0.001793,0.845,0.0023060807
89,Pisgah-Bullion Mtn-Mesquite Lk,0.001021,0.681,0.0015779451
212,Pitas Point (Lower West),5.52E-4,0.495,4.2533522E-4
215,Pitas Point (Lower)-Montalvo,3.21E-4,0.32,2.741659E-4
688,Pittville 2011 CFM,0.001095,0.607,0.0013061416
58,Pleito,0.001339,0.867,8.7467715E-4
666,Point Reyes 2011 CFM,8.63E-4,0.539,4.6253882E-4
843,Point Reyes 2011 connector,2.48E-4,0.227,1.9772087E-4
545,Polaris 2011 CFM,3.68E-4,0.331,6.5906247E-4
240,Puente Hills,4.49E-4,0.407,6.314509E-4
648,Quien Sabe 2011 CFM,0.001525,0.826,0.0019604943
152,Raymond,6.71E-4,0.521,7.9089816E-4
118,Red Mountain,0.002367,0.913,0.0021816716
161,Red Pass,4.19E-4,0.345,4.3090692E-4
232,Redondo Canyon alt 1,3.68E-4,0.353,5.3985516E-4
649,Reliz 2011 CFM,0.001148,0.74,8.349928E-4
205,Richfield,7.9E-5,0.078,7.913876E-5
650,Rinconada 2011 CFM,7.21E-4,0.525,9.5804554E-4
38,Robinson Creek,5.22E-4,0.468,7.151293E-4
689,Rocky Ledge 2011 CFM,3.91E-4,0.338,6.4402475E-4
651,Rodgers Creek - Healdsburg 2011 CFM,0.003883,0.997,0.003901182
123,Rose Canyon,0.003743,0.975,0.003787493
42,Round Valley,4.08E-4,0.363,8.2868163E-4
690,Russ 2011 CFM,7.27E-4,0.577,0.0012421969
287,San Andreas (Big Bend),0.00638,1.0,0.0053120325
300,San Andreas (Carrizo) rev,0.007273,1.0,0.006092012
285,San Andreas (Cholame) rev,0.007926,1.0,0.0064196703
295,San Andreas (Coachella) rev,0.006257,1.0,0.006223159
658,San Andreas (Creeping Section) 2011 CFM,0.034545,1.0,0.03419009
286,San Andreas (Mojave N),0.005807,1.0,0.005154288
301,San Andreas (Mojave S),0.027804,1.0,0.016211301
294,San Andreas (North Branch Mill Creek),5.57E-4,0.464,7.0238864E-4
654,San Andreas (North Coast) 2011 CFM,0.008749,1.0,0.008001522
653,San Andreas (Offshore) 2011 CFM,0.012093,1.0,0.008909097
32,San Andreas (Parkfield),0.053665,1.0,0.047238618
655,San Andreas (Peninsula) 2011 CFM,0.004801,1.0,0.004498022
282,San Andreas (San Bernardino N),0.009569,1.0,0.007448379
283,San Andreas (San Bernardino S),0.006709,1.0,0.0064371466
284,San Andreas (San Gorgonio Pass-Garnet HIll),0.004669,1.0,0.004339178
657,San Andreas (Santa Cruz Mts) 2011 CFM,0.009201,1.0,0.008986775
80,San Cayetano,9.86E-4,0.698,0.0012249724
178,San Clemente,0.003288,0.958,0.004444812
774,San Diego Trough north alt1,0.003239,0.969,0.00429148
177,San Diego Trough south,0.003293,0.96,0.0047139744
247,San Gabriel,4.53E-4,0.389,5.655014E-4
248,San Gabriel (Extension),2.53E-4,0.243,2.9473729E-4
194,San Gorgonio Pass,3.65E-4,0.333,3.9887163E-4
660,San Gregorio (North) 2011 CFM,0.002619,0.956,0.0026238097
661,San Gregorio (South) 2011 CFM,6.68E-4,0.528,9.794229E-4
293,San Jacinto (Anza) rev,0.002576,0.986,0.0032881694
99,San Jacinto (Borrego),0.001375,0.85,0.001855396
292,San Jacinto (Clark) rev,0.001867,0.953,0.0023390169
101,San Jacinto (Coyote Creek),0.001034,0.739,0.0014283739
901,San Jacinto (Lytle Creek connector),2.73E-4,0.248,3.4928427E-4
119,San Jacinto (San Bernardino),0.001498,0.863,0.0017789815
289,San Jacinto (San Jacinto Valley) rev,0.001514,0.875,0.0019059584
401,San Jacinto (Stepovers Combined),0.001678,0.911,0.002122028
28,San Jacinto (Superstition Mtn),0.003457,0.992,0.003349654
143,San Joaquin Hills,1.02E-4,0.101,1.801505E-4
107,San Jose,2.3E-4,0.222,2.6533537E-4
31,San Juan,6.82E-4,0.575,4.5305846E-4
692,San Luis Range - Oceano 2011 CFM,9.7E-5,0.095,8.362033E-5
693,San Luis Range - Pecho 2011 CFM,8.5E-5,0.079,8.8047396E-5
691,San Luis Range 2011 CFM,5.37E-4,0.382,4.6109583E-4
181,San Pedro Basin,0.001832,0.846,0.0027889693
183,San Pedro Escarpment,4.7E-5,0.047,6.125914E-5
198,San Vicente,9.0E-6,0.009,2.1315613E-5
775,Santa Cruz Catalina Ridge alt1,0.001085,0.701,0.0017132168
111,Santa Cruz Island,0.001628,0.81,0.0015217874
185,Santa Monica Bay,3.0E-5,0.03,3.3881952E-5
226,Santa Monica alt 1,4.05E-4,0.378,5.774116E-4
110,Santa Rosa Island,0.002266,0.883,0.0026005514
778,Santa Susana East (connector),9.0E-4,0.653,0.001491492
227,Santa Susana alt 1,8.56E-4,0.649,0.0013957313
79,Santa Ynez (East),0.00192,0.903,0.0016838147
77,Santa Ynez (West),0.003568,0.948,0.002907773
781,Santa Ynez River,0.00104,0.667,8.5555064E-4
662,Sargent 2011 CFM,0.002259,0.949,0.0021126582
209,Scodie Lineament,1.05E-4,0.104,2.0156494E-4
885,Sheephole,3.03E-4,0.286,2.3782888E-4
547,Shoreline,2.1E-4,0.191,2.0813382E-4
114,Sierra Madre,4.23E-4,0.365,6.981212E-4
113,Sierra Madre (San Fernando),2.16E-4,0.206,5.3986383E-4
210,Sierra Nevada  (No Extension),4.46E-4,0.416,4.0537934E-4
664,Silver Creek 2011 CFM,1.56E-4,0.148,1.8382086E-4
115,Simi-Santa Rosa,8.14E-4,0.624,0.0011473736
202,Sisar,1.51E-4,0.149,2.3711003E-4
694,Skinner Flat 2011 CFM,1.27E-4,0.127,2.5074437E-4
63,So Sierra Nevada,5.04E-4,0.441,6.0260686E-4
189,South Cuyama,7.1E-5,0.07,6.6513676E-5
719,South Klamath Lake East,0.001588,0.67,0.0012282651
720,South Klamath Lake West,0.001571,0.661,0.0011343876
98,Superstition Hills,0.004077,0.998,0.0039604204
708,Surprise Valley 2011 CFM,0.001761,0.72,0.002107861
695,Swain Ravine - Spenceville,2.73E-4,0.234,2.920009E-4
15,Table Bluff,6.93E-4,0.542,9.2590105E-4
145,Tank Canyon,0.002896,0.926,0.00251948
174,Thirty Mile Bank,2.75E-4,0.249,3.3981277E-4
887,Tin Mountain,1.35E-4,0.126,2.1308602E-4
886,Towne Pass,3.3E-4,0.301,2.0087369E-4
19,Trinidad (alt1),0.001488,0.814,0.0015741035
117,Ventura-Pitas Point,0.001623,0.86,0.001731294
112,Verdugo,2.16E-4,0.203,2.8139912E-4
696,Walker Spring 2011 CFM,3.48E-4,0.315,5.508658E-4
665,West Napa 2011 CFM,0.001768,0.856,0.001968789
321,West Tahoe,6.96E-4,0.547,0.0010187672
44,White Mountains,0.001389,0.8,0.0018281495
253,White Wolf,1.84E-4,0.176,0.0010455553
254,White Wolf (Extension),1.78E-4,0.171,4.2904294E-4
236,Whittier alt 1,0.002199,0.913,0.0022204905
697,Wight Way 2011 CFM,6.6E-5,0.066,5.4327367E-5
206,Yorba Linda,1.08E-4,0.107,1.0094919E-4
715,Zayante-Vergeles 2011 CFM,6.1E-5,0.061,5.819062E-5
