Parent ID,Parent Name,Total Mean Annual Rate,Total 500 Year Prob,Long-Term Fault System Solution Rate
134,Great Valley 04a Trout Creek,4.66E-4,0.227,6.6592434E-4
381,Great Valley 04b Gordon Valley,4.26E-4,0.207,5.7335524E-4
717,Great Valley 05 Pittsburg - Kirby Hills alt1,0.0,0.0,0.0
645,Great Valley 06 (Midland) 2011 CFM alt1,4.94E-4,0.216,6.633256E-4
136,Great Valley 07 (Orestimba),1.94E-4,0.096,2.7694667E-4
137,Great Valley 08 (Quinto),1.98E-4,0.099,1.9067492E-4
151,Great Valley 09 (Laguna Seca),4.94E-4,0.232,7.932894E-4
138,Great Valley 10 (Panoche),4.04E-4,0.196,7.348172E-4
139,Great Valley 11,3.4E-4,0.166,7.0339744E-4
140,Great Valley 12,1.2E-4,0.059,4.106993E-4
142,Great Valley 13 (Coalinga),5.2E-5,0.026,6.558958E-4
141,Great Valley 14 (Kettleman Hills),8.0E-5,0.04,3.2380995E-4
623,Green Valley 2011 CFM,0.002514,0.762,0.003105729
636,Greenville (No) 2011 CFM,9.12E-4,0.402,0.0015412637
635,Greenville (So) 2011 CFM,5.72E-4,0.269,0.0010451972
702,Hartley Springs 2011 CFM,3.32E-4,0.165,6.407494E-4
37,Hat Creek-McArthur-Mayfield,3.76E-4,0.18,6.9892843E-4
639,Hayward (No) 2011 CFM,0.003596,0.923,0.004253977
638,Hayward (So) 2011 CFM,0.00812,1.0,0.008140643
637,Hayward (So) extension 2011 CFM,0.002512,0.761,0.0024974556
167,Hector Mine,1.42E-4,0.071,5.6812627E-4
84,Helendale-So Lockhart,3.18E-4,0.155,4.5865367E-4
703,Hilton Creek 2011 CFM,2.92E-4,0.144,0.0011460577
108,Hollywood,3.28E-4,0.16,5.866064E-4
228,Holser alt 1,1.64E-4,0.08,3.2740412E-4
723,Homestead Valley 2011,9.2E-5,0.046,5.356293E-4
704,Honey Lake 2011 CFM,7.64E-4,0.348,0.0014195637
30,Hosgri,5.52E-4,0.243,0.0010396335
208,Hosgri (Extension),1.1E-4,0.055,1.9396763E-4
50,Hunter Mountain-Saline Valley,9.96E-4,0.43,0.0016860048
677,Hunting Creek - Bartlett Springs connector 2011,0.001292,0.545,0.001984548
640,Hunting Creek - Berryessa 2011 CFM,0.002366,0.75,0.0028369261
97,Imperial,0.008244,0.999,0.0096799815
678,Incline Village 2011 CFM,3.6E-5,0.018,2.4175804E-4
65,Independence rev 2011,2.04E-4,0.098,2.3074308E-4
892,Jess Valley,4.6E-5,0.023,7.9790014E-5
91,Johnson Valley (No) 2011 rev,2.28E-4,0.114,7.9816044E-4
168,Joshua Tree (Seismicity),2.8E-5,0.014,3.33033E-5
679,Keddie Ridge 2011 CFM,1.62E-4,0.081,3.122006E-4
542,Kern Canyon (Lake Isabella) 2011,6.8E-5,0.033,1.4535683E-4
544,Kern Canyon (North Kern) 2011,7.2E-5,0.035,1.6781817E-4
543,Kern Canyon (South Kern) 2011,8.2E-5,0.041,1.5575226E-4
92,Kickapoo,2.0E-6,0.001,2.3277244E-4
680,King Range 2011 CFM,3.0E-4,0.146,2.636199E-4
641,La Panza 2011,1.18E-4,0.058,1.2968181E-4
104,Laguna Salada,8.08E-4,0.373,0.0014127558
207,Lake Isabella (Seismicity),1.3E-4,0.064,2.6841054E-4
642,Las Positas,0.0,0.0,0.0
890,Last Chance,7.8E-5,0.039,1.690218E-4
85,Lenwood-Lockhart-Old Woman Springs,5.88E-4,0.261,9.077732E-4
705,Likely 2011 CFM,2.14E-4,0.105,4.0068393E-4
681,Lions Head 2011 CFM,1.6E-5,0.008,2.182931E-5
144,Little Lake,3.18E-4,0.152,6.6776376E-4
16,Little Salmon (Offshore),8.06E-4,0.373,0.0012028371
17,Little Salmon (Onshore),0.00182,0.763,0.0021697474
683,Los Alamos 2011 CFM,2.78E-4,0.136,2.4150604E-4
780,Los Alamos extension,2.52E-4,0.12,2.0947917E-4
643,Los Medanos - Roe Island,4.4E-5,0.022,4.731268E-5
74,Los Osos 2011,1.08E-4,0.054,1.6553189E-4
201,Lost Hills,4.72E-4,0.229,6.4117904E-4
166,Ludlow,2.38E-4,0.116,3.3909068E-4
644,Maacama 2011 CFM,0.003792,0.901,0.0057145148
22,Mad River (alt1),4.56E-4,0.208,5.872844E-4
221,Malibu Coast (Extension) alt 1,1.7E-4,0.081,2.857789E-4
220,Malibu Coast alt 1,2.0E-4,0.092,3.9686105E-4
164,Manix-Afton Hills,3.58E-4,0.17,5.107759E-4
21,McKinleyville (alt1),5.36E-4,0.245,5.754558E-4
155,McLean Lake,3.2E-4,0.16,3.1650678E-4
13,Mendocino,0.009054,1.0,0.012516479
605,Mission (connected) 2011 CFM,6.24E-4,0.277,6.789935E-4
250,Mission Creek,4.68E-4,0.223,6.02634E-4
779,Mission Hills 2011,7.2E-5,0.035,2.3826653E-4
78,Mission Ridge-Arroyo Parida-Santa Ana,4.24E-4,0.189,6.3929835E-4
686,Mohawk Valley 2011 CFM,2.42E-4,0.12,6.163704E-4
707,Mono Lake 2011 CFM,5.8E-4,0.285,9.1303966E-4
646,Monte Vista - Shannon 2011 CFM,0.001462,0.594,9.3871204E-4
11,Monterey Bay-Tularcitos,4.96E-4,0.226,6.651286E-4
188,Morales (East),2.8E-5,0.014,3.743904E-5
187,Morales (West),1.8E-5,0.009,3.3939574E-5
711,Mount Diablo Thrust North CFM,4.38E-4,0.209,7.720545E-4
713,Mount Diablo Thrust South,4.02E-4,0.187,6.380676E-4
156,Nelson Lake,1.68E-4,0.08,1.4794184E-4
122,Newport-Inglewood (Offshore),3.22E-4,0.152,5.744042E-4
235,Newport-Inglewood alt 1,3.32E-4,0.156,6.657726E-4
83,North Frontal  (East),2.12E-4,0.105,3.7233395E-4
82,North Frontal  (West),1.5E-4,0.074,2.468901E-4
199,North Salt Lake,1.2E-5,0.006,3.086765E-5
687,North Tahoe 2011 CFM,1.5E-4,0.075,3.8384294E-4
130,Northridge,2.66E-4,0.123,9.059266E-4
211,Northridge Hills,8.8E-5,0.044,2.6590173E-4
116,Oak Ridge (Onshore),8.18E-4,0.35,0.0016462933
709,Oceanic - West Huasna,2.82E-4,0.134,5.9229234E-4
777,Oceanside alt1,3.84E-4,0.181,6.0619024E-4
921,Ortigalita (North),0.001104,0.438,0.0014448296
9,Ortigalita (South),7.78E-4,0.363,9.27722E-4
64,Owens Valley,7.24E-4,0.317,0.0018040228
891,Owens Valley Keough Hot Springs,2.3E-4,0.113,6.9583335E-4
47,Owl Lake,7.44E-4,0.338,7.9221977E-4
841,Ozena,5.4E-5,0.027,7.5020034E-5
109,Palos Verdes,8.32E-4,0.379,0.0015920971
244,Panamint Valley,0.001078,0.458,0.0014333011
162,Paradise,3.54E-4,0.169,4.826681E-4
186,Peralta Hills,6.6E-5,0.033,8.13349E-5
647,Pilarcitos 2011 CFM,2.08E-4,0.103,1.9377592E-4
193,Pine Mtn,2.86E-4,0.136,3.597619E-4
93,Pinto Mtn,0.001126,0.448,0.0019462601
89,Pisgah-Bullion Mtn-Mesquite Lk,3.84E-4,0.184,9.0354146E-4
212,Pitas Point (Lower West),3.66E-4,0.175,4.2533522E-4
215,Pitas Point (Lower)-Montalvo,2.06E-4,0.103,2.741659E-4
688,Pittville 2011 CFM,8.4E-5,0.042,1.2801023E-4
58,Pleito,0.00126,0.549,8.7467715E-4
666,Point Reyes 2011 CFM,1.16E-4,0.055,1.00609956E-4
843,Point Reyes 2011 connector,6.4E-5,0.032,7.129068E-5
545,Polaris 2011 CFM,1.72E-4,0.086,3.4662307E-4
240,Puente Hills,3.04E-4,0.148,6.314509E-4
648,Quien Sabe 2011 CFM,8.0E-5,0.04,1.3087047E-4
152,Raymond,5.48E-4,0.253,7.274758E-4
118,Red Mountain,0.001262,0.48,0.0016460007
161,Red Pass,4.4E-5,0.022,5.153582E-5
232,Redondo Canyon alt 1,8.4E-5,0.042,1.6724717E-4
649,Reliz 2011 CFM,2.26E-4,0.11,3.1129504E-4
205,Richfield,6.0E-6,0.003,1.45862095E-5
650,Rinconada 2011 CFM,2.02E-4,0.094,3.217916E-4
38,Robinson Creek,0.0,0.0,0.0
689,Rocky Ledge 2011 CFM,0.0,0.0,0.0
651,Rodgers Creek - Healdsburg 2011 CFM,0.002756,0.875,0.0034300783
123,Rose Canyon,6.08E-4,0.28,9.272157E-4
42,Round Valley,2.46E-4,0.119,5.5553654E-4
690,Russ 2011 CFM,6.64E-4,0.307,0.0012421969
287,San Andreas (Big Bend),0.004852,0.998,0.0047818352
300,San Andreas (Carrizo) rev,0.005932,0.999,0.0059036175
285,San Andreas (Cholame) rev,0.006068,1.0,0.006128417
295,San Andreas (Coachella) rev,0.005102,0.998,0.005337052
658,San Andreas (Creeping Section) 2011 CFM,0.011034,1.0,0.012216282
286,San Andreas (Mojave N),0.005022,0.997,0.00514583
301,San Andreas (Mojave S),0.007096,1.0,0.0067372364
294,San Andreas (North Branch Mill Creek),5.2E-4,0.238,7.0184335E-4
654,San Andreas (North Coast) 2011 CFM,0.005102,0.997,0.006124087
653,San Andreas (Offshore) 2011 CFM,0.005984,0.999,0.006658823
32,San Andreas (Parkfield),0.0045,0.969,0.0046964157
655,San Andreas (Peninsula) 2011 CFM,0.003792,0.973,0.0044411835
282,San Andreas (San Bernardino N),0.00665,0.997,0.0067538084
283,San Andreas (San Bernardino S),0.005102,0.987,0.005577705
284,San Andreas (San Gorgonio Pass-Garnet HIll),0.004146,0.965,0.0042052693
657,San Andreas (Santa Cruz Mts) 2011 CFM,0.006848,0.999,0.00821497
80,San Cayetano,6.18E-4,0.288,0.0012249724
178,San Clemente,6.96E-4,0.317,0.0014562387
774,San Diego Trough north alt1,6.46E-4,0.298,0.0010960139
177,San Diego Trough south,6.7E-4,0.309,0.0013349896
247,San Gabriel,2.78E-4,0.133,3.5125596E-4
248,San Gabriel (Extension),1.96E-4,0.097,2.4594195E-4
194,San Gorgonio Pass,3.18E-4,0.154,3.9887163E-4
660,San Gregorio (North) 2011 CFM,0.001524,0.595,0.0021410657
661,San Gregorio (South) 2011 CFM,4.8E-4,0.226,8.351034E-4
293,San Jacinto (Anza) rev,0.001982,0.759,0.0030321938
99,San Jacinto (Borrego),9.96E-4,0.443,0.0016469683
292,San Jacinto (Clark) rev,0.001326,0.589,0.0019460289
101,San Jacinto (Coyote Creek),8.34E-4,0.395,0.0014235784
901,San Jacinto (Lytle Creek connector),1.94E-4,0.094,3.473115E-4
119,San Jacinto (San Bernardino),0.001116,0.492,0.0017435668
289,San Jacinto (San Jacinto Valley) rev,0.001186,0.524,0.0019029564
401,San Jacinto (Stepovers Combined),0.001298,0.564,0.0021173046
28,San Jacinto (Superstition Mtn),0.001788,0.677,0.0022829375
143,San Joaquin Hills,9.0E-5,0.045,1.801505E-4
107,San Jose,1.06E-4,0.053,2.2496903E-4
31,San Juan,3.02E-4,0.144,2.7158225E-4
692,San Luis Range - Oceano 2011 CFM,6.2E-5,0.029,6.0637725E-5
693,San Luis Range - Pecho 2011 CFM,3.0E-5,0.014,3.6540358E-5
691,San Luis Range 2011 CFM,1.64E-4,0.077,2.0398831E-4
181,San Pedro Basin,5.32E-4,0.252,9.049383E-4
183,San Pedro Escarpment,3.0E-5,0.015,6.125914E-5
198,San Vicente,1.2E-5,0.005,1.6843282E-5
775,Santa Cruz Catalina Ridge alt1,3.72E-4,0.179,7.1525486E-4
111,Santa Cruz Island,4.76E-4,0.211,6.386043E-4
185,Santa Monica Bay,2.0E-5,0.01,3.3881952E-5
226,Santa Monica alt 1,2.02E-4,0.098,4.270074E-4
110,Santa Rosa Island,2.84E-4,0.137,4.7280046E-4
778,Santa Susana East (connector),4.76E-4,0.234,0.0010141431
227,Santa Susana alt 1,6.82E-4,0.32,0.0013957313
79,Santa Ynez (East),5.32E-4,0.236,7.5162615E-4
77,Santa Ynez (West),9.96E-4,0.401,0.0012076236
781,Santa Ynez River,3.2E-4,0.15,3.6952808E-4
662,Sargent 2011 CFM,7.06E-4,0.323,7.492356E-4
209,Scodie Lineament,2.8E-5,0.014,9.447623E-5
885,Sheephole,9.4E-5,0.047,1.1472036E-4
547,Shoreline,4.6E-5,0.023,5.8372334E-5
114,Sierra Madre,3.26E-4,0.158,6.603931E-4
113,Sierra Madre (San Fernando),1.82E-4,0.09,5.3481E-4
210,Sierra Nevada  (No Extension),3.5E-4,0.166,4.0537934E-4
664,Silver Creek 2011 CFM,8.2E-5,0.041,1.0613953E-4
115,Simi-Santa Rosa,4.26E-4,0.198,7.6526636E-4
202,Sisar,9.6E-5,0.048,2.3711003E-4
694,Skinner Flat 2011 CFM,0.0,0.0,0.0
63,So Sierra Nevada,4.22E-4,0.203,6.0260686E-4
189,South Cuyama,3.8E-5,0.018,6.6513676E-5
719,South Klamath Lake East,2.8E-4,0.128,3.230897E-4
720,South Klamath Lake West,2.64E-4,0.122,3.165329E-4
98,Superstition Hills,0.001038,0.437,0.0015483161
708,Surprise Valley 2011 CFM,3.98E-4,0.183,6.6441984E-4
695,Swain Ravine - Spenceville,6.4E-5,0.031,1.00239275E-4
15,Table Bluff,4.22E-4,0.202,6.6905795E-4
145,Tank Canyon,3.5E-4,0.172,4.155949E-4
174,Thirty Mile Bank,2.06E-4,0.099,3.3981277E-4
887,Tin Mountain,7.6E-5,0.037,1.2075924E-4
886,Towne Pass,5.8E-5,0.028,6.2371924E-5
19,Trinidad (alt1),0.001152,0.456,0.0015741035
117,Ventura-Pitas Point,5.26E-4,0.244,9.786009E-4
112,Verdugo,1.32E-4,0.064,2.5648353E-4
696,Walker Spring 2011 CFM,1.0E-4,0.05,1.7973287E-4
665,West Napa 2011 CFM,6.1E-4,0.29,8.808866E-4
321,West Tahoe,3.94E-4,0.188,6.619035E-4
44,White Mountains,3.38E-4,0.162,6.990701E-4
253,White Wolf,3.2E-5,0.016,5.909189E-4
254,White Wolf (Extension),8.2E-5,0.041,3.008637E-4
236,Whittier alt 1,5.32E-4,0.247,7.9052E-4
697,Wight Way 2011 CFM,3.8E-5,0.019,2.8001663E-5
206,Yorba Linda,2.6E-5,0.013,4.406553E-5
715,Zayante-Vergeles 2011 CFM,2.2E-5,0.011,5.819062E-5
