Parent ID,Parent Name,Total Mean Annual Rate,Total 100 Year Prob,Long-Term Fault System Solution Rate
124,Clamshell-Sawpit,1.3E-4,0.013,1.3494818E-4
844,Clayton,2.5E-4,0.024,3.7555463E-4
81,Cleghorn,1.5E-4,0.015,2.2669137E-4
884,Cleghorn Lake,4.7E-4,0.046,4.888226E-4
883,Cleghorn Pass,0.0,0.0,0.0
582,Collayami 2011 CFM,6.0E-5,0.006,1.8422506E-4
184,Compton,2.4E-4,0.023,5.5336126E-4
622,Concord 2011 CFM,0.00108,0.103,0.001544427
626,Contra Costa (Lafayette) 2011 CFM,1.6E-4,0.016,3.4471598E-4
633,Contra Costa Shear Zone (connector) 2011 CFM,2.2E-4,0.022,4.4313556E-4
776,Coronado Bank alt1,8.8E-4,0.086,0.0012790463
157,Coyote Canyon,0.00107,0.1,7.693753E-4
163,Coyote Lake,6.7E-4,0.059,7.4040337E-4
125,Cucamonga,3.8E-4,0.038,6.1043387E-4
894,Davis Creek,1.3E-4,0.013,1.2964533E-4
245,Death Valley (Black Mtns Frontal),5.4E-4,0.053,8.095886E-4
45,Death Valley (Fish Lake Valley),8.4E-4,0.082,0.0012757132
46,Death Valley (No),5.6E-4,0.055,9.5837284E-4
246,Death Valley (So),8.9E-4,0.085,0.001041639
51,Deep Springs,6.6E-4,0.066,8.969784E-4
230,Del Valle,1.5E-4,0.015,3.720021E-4
889,Dog Valley,3.0E-5,0.003,2.328282E-4
888,Dry Mountain,1.3E-4,0.013,1.4885848E-4
249,Earthquake Valley,5.3E-4,0.053,0.0010117083
255,Earthquake Valley (No  Extension),7.0E-4,0.07,0.0011406206
256,Earthquake Valley (So Extension),4.3E-4,0.043,8.2418293E-4
671,East Huasna 2011 CFM,2.0E-5,0.002,5.4726253E-5
672,Eaton Roughs 2011 CFM,0.00196,0.172,0.0023913994
96,Elmore Ranch,8.4E-4,0.084,0.0013122535
103,Elsinore (Coyote Mountains),3.5E-4,0.035,8.815546E-4
296,Elsinore (Glen Ivy) rev,0.001,0.094,0.00191106
102,Elsinore (Julian),2.3E-4,0.023,6.1102665E-4
402,Elsinore (Stepovers Combined),4.2E-4,0.042,0.0010306181
299,Elsinore (Temecula) rev,3.3E-4,0.033,9.56905E-4
196,Elysian Park (Lower CFM),3.0E-5,0.003,3.6013033E-5
146,Elysian Park (Upper),7.9E-4,0.073,0.0010056715
90,Emerson-Copper Mtn 2011,6.2E-4,0.06,8.2894997E-4
95,Eureka Peak,1.0E-5,0.001,5.0813524E-6
20,Fickle Hill (alt1),3.7E-4,0.036,2.8655992E-4
698,Fish Slough 2011 CFM,3.0E-5,0.003,1.5610366E-4
893,Fitzhugh Creek,2.0E-5,0.002,4.9661856E-5
204,Fontana (Seismicity),2.9E-4,0.029,2.7451906E-4
634,Franklin 2011 CFM,3.9E-4,0.039,5.9008814E-4
699,Garberville - Briceland 2011 CFM,0.00152,0.147,0.0025254672
159,Garlic Springs,2.9E-4,0.029,2.2524351E-4
341,Garlock (Central),9.5E-4,0.092,0.001769922
48,Garlock (East),0.00115,0.107,0.0013207955
49,Garlock (West),4.8E-4,0.047,0.0011861473
700,Gillem - Big Crack 2011 CFM,8.0E-5,0.008,1.4175435E-4
160,Goldstone Lake,8.6E-4,0.083,6.907931E-4
701,Goose Lake 2011 CFM,7.0E-5,0.007,5.6931607E-5
86,Gravel Hills-Harper Lk,3.5E-4,0.035,5.788753E-4
131,Great Valley 01,2.0E-5,0.002,3.523781E-5
133,Great Valley 02,4.0E-5,0.004,6.6413006E-5
132,Great Valley 03 Mysterious Ridge,7.5E-4,0.074,0.001011741
383,Great Valley 03a Dunnigan Hills,0.0,0.0,0.0
134,Great Valley 04a Trout Creek,6.5E-4,0.064,6.6592434E-4
381,Great Valley 04b Gordon Valley,6.3E-4,0.062,5.7335524E-4
717,Great Valley 05 Pittsburg - Kirby Hills alt1,0.0,0.0,0.0
645,Great Valley 06 (Midland) 2011 CFM alt1,5.1E-4,0.051,6.633256E-4
136,Great Valley 07 (Orestimba),1.7E-4,0.017,2.7694667E-4
137,Great Valley 08 (Quinto),9.0E-5,0.009,1.9067492E-4
151,Great Valley 09 (Laguna Seca),5.8E-4,0.058,7.932894E-4
138,Great Valley 10 (Panoche),4.3E-4,0.043,7.348172E-4
139,Great Valley 11,4.0E-4,0.04,7.0339744E-4
140,Great Valley 12,1.8E-4,0.018,4.106993E-4
142,Great Valley 13 (Coalinga),3.2E-4,0.032,6.558958E-4
141,Great Valley 14 (Kettleman Hills),1.7E-4,0.017,3.2380995E-4
623,Green Valley 2011 CFM,0.00233,0.216,0.003105729
636,Greenville (No) 2011 CFM,8.7E-4,0.083,0.0015412637
635,Greenville (So) 2011 CFM,5.3E-4,0.053,0.0010451972
702,Hartley Springs 2011 CFM,4.3E-4,0.043,6.407494E-4
37,Hat Creek-McArthur-Mayfield,4.8E-4,0.048,6.9892843E-4
639,Hayward (No) 2011 CFM,0.00273,0.259,0.004253977
638,Hayward (So) 2011 CFM,0.0053,0.458,0.008140643
637,Hayward (So) extension 2011 CFM,0.00153,0.147,0.0024974556
167,Hector Mine,2.9E-4,0.029,5.6812627E-4
84,Helendale-So Lockhart,3.3E-4,0.033,4.5865367E-4
703,Hilton Creek 2011 CFM,5.6E-4,0.055,0.0011460577
108,Hollywood,4.0E-4,0.039,5.866064E-4
228,Holser alt 1,2.2E-4,0.022,3.2740412E-4
723,Homestead Valley 2011,3.5E-4,0.035,5.356293E-4
704,Honey Lake 2011 CFM,8.7E-4,0.087,0.0014195637
30,Hosgri,5.8E-4,0.054,0.0010396335
208,Hosgri (Extension),1.1E-4,0.011,1.9396763E-4
50,Hunter Mountain-Saline Valley,0.00126,0.118,0.0016860048
677,Hunting Creek - Bartlett Springs connector 2011,0.00119,0.117,0.001984548
640,Hunting Creek - Berryessa 2011 CFM,0.00203,0.197,0.0028369261
97,Imperial,0.00779,0.652,0.0096799815
678,Incline Village 2011 CFM,2.0E-5,0.002,2.4175804E-4
65,Independence rev 2011,3.3E-4,0.033,2.3074308E-4
892,Jess Valley,7.0E-5,0.007,7.9790014E-5
91,Johnson Valley (No) 2011 rev,6.1E-4,0.061,7.9816044E-4
168,Joshua Tree (Seismicity),2.0E-5,0.002,3.33033E-5
679,Keddie Ridge 2011 CFM,2.0E-4,0.02,3.122006E-4
542,Kern Canyon (Lake Isabella) 2011,7.0E-5,0.007,1.4535683E-4
544,Kern Canyon (North Kern) 2011,9.0E-5,0.009,1.6781817E-4
543,Kern Canyon (South Kern) 2011,6.0E-5,0.006,1.5575226E-4
92,Kickapoo,1.5E-4,0.015,2.3277244E-4
680,King Range 2011 CFM,1.7E-4,0.017,2.636199E-4
641,La Panza 2011,8.0E-5,0.008,1.2968181E-4
104,Laguna Salada,5.8E-4,0.058,0.0014127558
207,Lake Isabella (Seismicity),9.0E-5,0.009,2.6841054E-4
642,Las Positas,0.0,0.0,0.0
890,Last Chance,3.0E-5,0.003,1.690218E-4
85,Lenwood-Lockhart-Old Woman Springs,6.8E-4,0.064,9.077732E-4
705,Likely 2011 CFM,3.1E-4,0.03,4.0068393E-4
681,Lions Head 2011 CFM,0.0,0.0,2.182931E-5
144,Little Lake,3.0E-4,0.029,6.6776376E-4
16,Little Salmon (Offshore),7.0E-4,0.069,0.0012028371
17,Little Salmon (Onshore),0.0017,0.164,0.0021697474
683,Los Alamos 2011 CFM,3.5E-4,0.035,2.4150604E-4
780,Los Alamos extension,3.6E-4,0.034,2.0947917E-4
643,Los Medanos - Roe Island,4.0E-5,0.004,4.731268E-5
74,Los Osos 2011,1.5E-4,0.014,1.6553189E-4
201,Lost Hills,3.8E-4,0.038,6.4117904E-4
166,Ludlow,2.9E-4,0.029,3.3909068E-4
644,Maacama 2011 CFM,0.00322,0.306,0.0057145148
22,Mad River (alt1),6.1E-4,0.058,5.872844E-4
221,Malibu Coast (Extension) alt 1,2.0E-4,0.02,2.857789E-4
220,Malibu Coast alt 1,1.8E-4,0.017,3.9686105E-4
164,Manix-Afton Hills,3.5E-4,0.034,5.107759E-4
21,McKinleyville (alt1),6.5E-4,0.062,5.754558E-4
155,McLean Lake,5.1E-4,0.05,3.1650678E-4
13,Mendocino,0.00535,0.445,0.012516479
605,Mission (connected) 2011 CFM,3.6E-4,0.036,6.789935E-4
250,Mission Creek,3.3E-4,0.033,6.02634E-4
779,Mission Hills 2011,1.9E-4,0.019,2.3826653E-4
78,Mission Ridge-Arroyo Parida-Santa Ana,5.9E-4,0.053,6.3929835E-4
686,Mohawk Valley 2011 CFM,3.1E-4,0.031,6.163704E-4
707,Mono Lake 2011 CFM,5.7E-4,0.057,9.1303966E-4
646,Monte Vista - Shannon 2011 CFM,0.00103,0.099,9.3871204E-4
11,Monterey Bay-Tularcitos,5.2E-4,0.05,6.651286E-4
188,Morales (East),2.0E-5,0.002,3.743904E-5
187,Morales (West),0.0,0.0,3.3939574E-5
711,Mount Diablo Thrust North CFM,4.1E-4,0.041,7.720545E-4
713,Mount Diablo Thrust South,3.0E-4,0.03,6.380676E-4
156,Nelson Lake,3.3E-4,0.031,1.4794184E-4
122,Newport-Inglewood (Offshore),3.0E-4,0.03,5.744042E-4
235,Newport-Inglewood alt 1,5.2E-4,0.051,6.657726E-4
83,North Frontal  (East),3.2E-4,0.032,3.7233395E-4
82,North Frontal  (West),1.7E-4,0.017,2.468901E-4
199,North Salt Lake,0.0,0.0,3.086765E-5
687,North Tahoe 2011 CFM,2.3E-4,0.023,3.8384294E-4
130,Northridge,6.1E-4,0.059,9.059266E-4
211,Northridge Hills,1.4E-4,0.014,2.6590173E-4
116,Oak Ridge (Onshore),0.00101,0.092,0.0016462933
709,Oceanic - West Huasna,3.7E-4,0.037,5.9229234E-4
777,Oceanside alt1,4.6E-4,0.046,6.0619024E-4
921,Ortigalita (North),0.0012,0.113,0.0014448296
9,Ortigalita (South),8.1E-4,0.081,9.27722E-4
64,Owens Valley,2.0E-4,0.02,0.0018040228
891,Owens Valley Keough Hot Springs,1.6E-4,0.016,6.9583335E-4
47,Owl Lake,5.6E-4,0.056,7.9221977E-4
841,Ozena,7.0E-5,0.007,7.5020034E-5
109,Palos Verdes,9.1E-4,0.089,0.0015920971
244,Panamint Valley,9.2E-4,0.09,0.0014333011
162,Paradise,4.6E-4,0.045,4.826681E-4
186,Peralta Hills,2.0E-5,0.002,8.13349E-5
647,Pilarcitos 2011 CFM,9.0E-5,0.009,1.9377592E-4
193,Pine Mtn,2.0E-4,0.02,3.597619E-4
93,Pinto Mtn,0.00144,0.135,0.0019462601
89,Pisgah-Bullion Mtn-Mesquite Lk,6.7E-4,0.066,9.0354146E-4
212,Pitas Point (Lower West),6.2E-4,0.059,4.2533522E-4
215,Pitas Point (Lower)-Montalvo,4.2E-4,0.042,2.741659E-4
688,Pittville 2011 CFM,8.0E-5,0.008,1.2801023E-4
58,Pleito,4.3E-4,0.043,8.7467715E-4
666,Point Reyes 2011 CFM,4.0E-5,0.004,1.00609956E-4
843,Point Reyes 2011 connector,3.0E-5,0.003,7.129068E-5
545,Polaris 2011 CFM,1.2E-4,0.012,3.4662307E-4
240,Puente Hills,2.9E-4,0.027,6.314509E-4
648,Quien Sabe 2011 CFM,6.0E-5,0.006,1.3087047E-4
152,Raymond,5.5E-4,0.054,7.274758E-4
118,Red Mountain,0.0017,0.133,0.0016460007
161,Red Pass,4.0E-5,0.004,5.153582E-5
232,Redondo Canyon alt 1,1.3E-4,0.013,1.6724717E-4
649,Reliz 2011 CFM,2.4E-4,0.023,3.1129504E-4
205,Richfield,0.0,0.0,1.45862095E-5
650,Rinconada 2011 CFM,1.8E-4,0.018,3.217916E-4
38,Robinson Creek,0.0,0.0,0.0
689,Rocky Ledge 2011 CFM,0.0,0.0,0.0
651,Rodgers Creek - Healdsburg 2011 CFM,0.00218,0.212,0.0034300783
123,Rose Canyon,4.1E-4,0.04,9.272157E-4
42,Round Valley,2.6E-4,0.026,5.5553654E-4
690,Russ 2011 CFM,6.5E-4,0.065,0.0012421969
287,San Andreas (Big Bend),0.001,0.098,0.0047818352
300,San Andreas (Carrizo) rev,0.00189,0.183,0.0059036175
285,San Andreas (Cholame) rev,0.00204,0.198,0.006128417
295,San Andreas (Coachella) rev,0.0051,0.482,0.005337052
658,San Andreas (Creeping Section) 2011 CFM,0.006,0.479,0.012216282
286,San Andreas (Mojave N),0.00105,0.104,0.00514583
301,San Andreas (Mojave S),0.0037,0.335,0.0067372364
294,San Andreas (North Branch Mill Creek),3.8E-4,0.037,7.0184335E-4
654,San Andreas (North Coast) 2011 CFM,3.0E-4,0.028,0.006124087
653,San Andreas (Offshore) 2011 CFM,9.5E-4,0.095,0.006658823
32,San Andreas (Parkfield),0.00142,0.138,0.0046964157
655,San Andreas (Peninsula) 2011 CFM,1.2E-4,0.012,0.0044411835
282,San Andreas (San Bernardino N),0.00369,0.324,0.0067538084
283,San Andreas (San Bernardino S),0.00354,0.323,0.005577705
284,San Andreas (San Gorgonio Pass-Garnet HIll),0.00343,0.325,0.0042052693
657,San Andreas (Santa Cruz Mts) 2011 CFM,0.0017,0.164,0.00821497
80,San Cayetano,7.2E-4,0.07,0.0012249724
178,San Clemente,8.5E-4,0.083,0.0014562387
774,San Diego Trough north alt1,7.3E-4,0.071,0.0010960139
177,San Diego Trough south,8.9E-4,0.087,0.0013349896
247,San Gabriel,1.9E-4,0.019,3.5125596E-4
248,San Gabriel (Extension),2.1E-4,0.021,2.4594195E-4
194,San Gorgonio Pass,2.7E-4,0.027,3.9887163E-4
660,San Gregorio (North) 2011 CFM,0.00102,0.095,0.0021410657
661,San Gregorio (South) 2011 CFM,3.8E-4,0.038,8.351034E-4
293,San Jacinto (Anza) rev,3.9E-4,0.039,0.0030321938
99,San Jacinto (Borrego),4.8E-4,0.048,0.0016469683
292,San Jacinto (Clark) rev,1.5E-4,0.015,0.0019460289
101,San Jacinto (Coyote Creek),3.0E-4,0.03,0.0014235784
901,San Jacinto (Lytle Creek connector),7.0E-5,0.007,3.473115E-4
119,San Jacinto (San Bernardino),3.4E-4,0.034,0.0017435668
289,San Jacinto (San Jacinto Valley) rev,3.5E-4,0.035,0.0019029564
401,San Jacinto (Stepovers Combined),3.6E-4,0.036,0.0021173046
28,San Jacinto (Superstition Mtn),0.00156,0.156,0.0022829375
143,San Joaquin Hills,1.7E-4,0.017,1.801505E-4
107,San Jose,9.0E-5,0.009,2.2496903E-4
31,San Juan,1.9E-4,0.019,2.7158225E-4
692,San Luis Range - Oceano 2011 CFM,4.0E-5,0.004,6.0637725E-5
693,San Luis Range - Pecho 2011 CFM,4.0E-5,0.004,3.6540358E-5
691,San Luis Range 2011 CFM,1.4E-4,0.013,2.0398831E-4
181,San Pedro Basin,5.0E-4,0.05,9.049383E-4
183,San Pedro Escarpment,1.0E-5,0.001,6.125914E-5
198,San Vicente,2.0E-5,0.002,1.6843282E-5
775,Santa Cruz Catalina Ridge alt1,5.2E-4,0.051,7.1525486E-4
111,Santa Cruz Island,5.5E-4,0.048,6.386043E-4
185,Santa Monica Bay,2.0E-5,0.002,3.3881952E-5
226,Santa Monica alt 1,2.8E-4,0.028,4.270074E-4
110,Santa Rosa Island,3.3E-4,0.033,4.7280046E-4
778,Santa Susana East (connector),5.8E-4,0.058,0.0010141431
227,Santa Susana alt 1,7.5E-4,0.075,0.0013957313
79,Santa Ynez (East),6.2E-4,0.06,7.5162615E-4
77,Santa Ynez (West),0.00139,0.118,0.0012076236
781,Santa Ynez River,4.9E-4,0.047,3.6952808E-4
662,Sargent 2011 CFM,2.3E-4,0.023,7.492356E-4
209,Scodie Lineament,6.0E-5,0.006,9.447623E-5
885,Sheephole,8.0E-5,0.008,1.1472036E-4
547,Shoreline,5.0E-5,0.005,5.8372334E-5
114,Sierra Madre,2.7E-4,0.026,6.603931E-4
113,Sierra Madre (San Fernando),2.7E-4,0.027,5.3481E-4
210,Sierra Nevada  (No Extension),4.1E-4,0.04,4.0537934E-4
664,Silver Creek 2011 CFM,4.0E-5,0.004,1.0613953E-4
115,Simi-Santa Rosa,4.2E-4,0.042,7.6526636E-4
202,Sisar,1.7E-4,0.017,2.3711003E-4
694,Skinner Flat 2011 CFM,0.0,0.0,0.0
63,So Sierra Nevada,4.1E-4,0.041,6.0260686E-4
189,South Cuyama,4.0E-5,0.004,6.6513676E-5
719,South Klamath Lake East,3.5E-4,0.033,3.230897E-4
720,South Klamath Lake West,3.1E-4,0.031,3.165329E-4
98,Superstition Hills,9.9E-4,0.094,0.0015483161
708,Surprise Valley 2011 CFM,4.5E-4,0.044,6.6441984E-4
695,Swain Ravine - Spenceville,6.0E-5,0.006,1.00239275E-4
15,Table Bluff,5.4E-4,0.054,6.6905795E-4
145,Tank Canyon,3.0E-4,0.03,4.155949E-4
174,Thirty Mile Bank,1.8E-4,0.017,3.3981277E-4
887,Tin Mountain,5.0E-5,0.005,1.2075924E-4
886,Towne Pass,2.0E-5,0.002,6.2371924E-5
19,Trinidad (alt1),0.00137,0.12,0.0015741035
117,Ventura-Pitas Point,7.0E-4,0.067,9.786009E-4
112,Verdugo,1.9E-4,0.019,2.5648353E-4
696,Walker Spring 2011 CFM,1.2E-4,0.012,1.7973287E-4
665,West Napa 2011 CFM,5.9E-4,0.059,8.808866E-4
321,West Tahoe,3.8E-4,0.036,6.619035E-4
44,White Mountains,5.1E-4,0.051,6.990701E-4
253,White Wolf,3.0E-4,0.029,5.909189E-4
254,White Wolf (Extension),1.5E-4,0.015,3.008637E-4
236,Whittier alt 1,3.2E-4,0.032,7.9052E-4
697,Wight Way 2011 CFM,2.0E-5,0.002,2.8001663E-5
206,Yorba Linda,1.0E-5,0.001,4.406553E-5
715,Zayante-Vergeles 2011 CFM,4.0E-5,0.004,5.819062E-5
