Parent ID,Parent Name,Total Mean Annual Rate,Total 1000 Year Prob
894,Davis Creek,0.0,0.0
245,Death Valley (Black Mtns Frontal),1.81E-4,0.179
45,Death Valley (Fish Lake Valley),1.76E-4,0.172
46,Death Valley (No),1.96E-4,0.19
246,Death Valley (So),1.14E-4,0.113
51,Deep Springs,0.0,0.0
230,Del Valle,3.6E-5,0.036
889,Dog Valley,0.0,0.0
888,Dry Mountain,0.0,0.0
249,Earthquake Valley,2.0E-6,0.002
255,Earthquake Valley (No  Extension),2.0E-6,0.002
256,Earthquake Valley (So Extension),2.0E-6,0.002
671,East Huasna 2011 CFM,1.0E-6,0.001
672,Eaton Roughs 2011 CFM,2.51E-4,0.236
96,Elmore Ranch,0.0,0.0
103,Elsinore (Coyote Mountains),1.25E-4,0.124
296,Elsinore (Glen Ivy) rev,1.32E-4,0.13
102,Elsinore (Julian),1.43E-4,0.141
402,Elsinore (Stepovers Combined),1.4E-4,0.138
299,Elsinore (Temecula) rev,1.48E-4,0.146
196,Elysian Park (Lower CFM),5.0E-6,0.005
146,Elysian Park (Upper),5.0E-6,0.005
90,Emerson-Copper Mtn 2011,1.5E-5,0.015
95,Eureka Peak,0.0,0.0
20,Fickle Hill (alt1),3.7E-5,0.037
698,Fish Slough 2011 CFM,1.1E-5,0.011
893,Fitzhugh Creek,0.0,0.0
204,Fontana (Seismicity),0.0,0.0
634,Franklin 2011 CFM,4.4E-5,0.043
699,Garberville - Briceland 2011 CFM,0.0,0.0
159,Garlic Springs,0.0,0.0
341,Garlock (Central),4.5E-4,0.385
48,Garlock (East),1.44E-4,0.139
49,Garlock (West),3.22E-4,0.295
700,Gillem - Big Crack 2011 CFM,0.0,0.0
160,Goldstone Lake,5.0E-6,0.005
701,Goose Lake 2011 CFM,0.0,0.0
86,Gravel Hills-Harper Lk,1.5E-5,0.015
131,Great Valley 01,0.0,0.0
133,Great Valley 02,0.0,0.0
132,Great Valley 03 Mysterious Ridge,0.0,0.0
383,Great Valley 03a Dunnigan Hills,0.0,0.0
134,Great Valley 04a Trout Creek,0.0,0.0
381,Great Valley 04b Gordon Valley,0.0,0.0
717,Great Valley 05 Pittsburg - Kirby Hills alt1,0.0,0.0
645,Great Valley 06 (Midland) 2011 CFM alt1,0.0,0.0
136,Great Valley 07 (Orestimba),0.0,0.0
137,Great Valley 08 (Quinto),0.0,0.0
151,Great Valley 09 (Laguna Seca),1.3E-5,0.013
138,Great Valley 10 (Panoche),1.5E-5,0.015
139,Great Valley 11,1.5E-5,0.015
140,Great Valley 12,1.5E-5,0.015
142,Great Valley 13 (Coalinga),1.5E-5,0.015
141,Great Valley 14 (Kettleman Hills),1.5E-5,0.015
623,Green Valley 2011 CFM,1.35E-4,0.129
636,Greenville (No) 2011 CFM,3.6E-5,0.036
635,Greenville (So) 2011 CFM,1.9E-5,0.019
702,Hartley Springs 2011 CFM,0.0,0.0
37,Hat Creek-McArthur-Mayfield,0.0,0.0
639,Hayward (No) 2011 CFM,5.2E-4,0.434
638,Hayward (So) 2011 CFM,5.3E-4,0.435
637,Hayward (So) extension 2011 CFM,9.1E-5,0.087
167,Hector Mine,0.0,0.0
84,Helendale-So Lockhart,0.0,0.0
703,Hilton Creek 2011 CFM,0.0,0.0
108,Hollywood,2.7E-5,0.027
228,Holser alt 1,3.9E-5,0.038
723,Homestead Valley 2011,0.0,0.0
704,Honey Lake 2011 CFM,0.0,0.0
30,Hosgri,1.14E-4,0.112
208,Hosgri (Extension),1.7E-5,0.017
50,Hunter Mountain-Saline Valley,2.42E-4,0.231
677,Hunting Creek - Bartlett Springs connector 2011,3.81E-4,0.33
640,Hunting Creek - Berryessa 2011 CFM,2.55E-4,0.239
97,Imperial,0.001255,0.77
678,Incline Village 2011 CFM,0.0,0.0
65,Independence rev 2011,4.0E-6,0.004
892,Jess Valley,0.0,0.0
91,Johnson Valley (No) 2011 rev,0.0,0.0
168,Joshua Tree (Seismicity),0.0,0.0
679,Keddie Ridge 2011 CFM,0.0,0.0
542,Kern Canyon (Lake Isabella) 2011,1.0E-6,0.001
544,Kern Canyon (North Kern) 2011,1.0E-6,0.001
543,Kern Canyon (South Kern) 2011,1.0E-6,0.001
92,Kickapoo,0.0,0.0
680,King Range 2011 CFM,2.6E-5,0.026
641,La Panza 2011,0.0,0.0
104,Laguna Salada,0.0,0.0
207,Lake Isabella (Seismicity),0.0,0.0
642,Las Positas,0.0,0.0
890,Last Chance,0.0,0.0
85,Lenwood-Lockhart-Old Woman Springs,0.0,0.0
705,Likely 2011 CFM,0.0,0.0
681,Lions Head 2011 CFM,0.0,0.0
144,Little Lake,5.0E-6,0.005
16,Little Salmon (Offshore),0.0,0.0
17,Little Salmon (Onshore),0.0,0.0
683,Los Alamos 2011 CFM,2.4E-5,0.024
780,Los Alamos extension,3.4E-5,0.034
643,Los Medanos - Roe Island,2.0E-6,0.002
74,Los Osos 2011,1.2E-5,0.012
201,Lost Hills,0.0,0.0
166,Ludlow,0.0,0.0
644,Maacama 2011 CFM,2.9E-5,0.029
22,Mad River (alt1),4.9E-5,0.048
221,Malibu Coast (Extension) alt 1,2.5E-5,0.024
220,Malibu Coast alt 1,3.1E-5,0.03
164,Manix-Afton Hills,0.0,0.0
21,McKinleyville (alt1),3.2E-5,0.032
155,McLean Lake,0.0,0.0
13,Mendocino,0.001629,0.848
605,Mission (connected) 2011 CFM,2.0E-5,0.02
250,Mission Creek,9.1E-5,0.089
779,Mission Hills 2011,6.0E-6,0.006
78,Mission Ridge-Arroyo Parida-Santa Ana,8.9E-5,0.086
686,Mohawk Valley 2011 CFM,0.0,0.0
707,Mono Lake 2011 CFM,0.0,0.0
646,Monte Vista - Shannon 2011 CFM,8.1E-5,0.078
11,Monterey Bay-Tularcitos,4.0E-6,0.004
188,Morales (East),1.0E-6,0.001
187,Morales (West),4.0E-6,0.004
711,Mount Diablo Thrust North CFM,4.1E-5,0.041
713,Mount Diablo Thrust South,5.0E-6,0.005
156,Nelson Lake,0.0,0.0
122,Newport-Inglewood (Offshore),2.4E-5,0.024
235,Newport-Inglewood alt 1,4.9E-5,0.048
83,North Frontal  (East),9.0E-6,0.009
82,North Frontal  (West),1.3E-5,0.013
199,North Salt Lake,0.0,0.0
687,North Tahoe 2011 CFM,0.0,0.0
130,Northridge,1.02E-4,0.098
211,Northridge Hills,4.1E-5,0.041
116,Oak Ridge (Onshore),2.15E-4,0.205
709,Oceanic - West Huasna,1.4E-5,0.014
777,Oceanside alt1,2.4E-5,0.024
921,Ortigalita (North),0.0,0.0
9,Ortigalita (South),0.0,0.0
64,Owens Valley,3.7E-5,0.037
891,Owens Valley Keough Hot Springs,2.5E-5,0.025
47,Owl Lake,5.3E-5,0.053
841,Ozena,9.0E-6,0.009
109,Palos Verdes,1.2E-5,0.012
244,Panamint Valley,2.42E-4,0.231
162,Paradise,1.7E-5,0.017
186,Peralta Hills,1.0E-5,0.01
647,Pilarcitos 2011 CFM,8.0E-5,0.077
193,Pine Mtn,2.2E-5,0.022
93,Pinto Mtn,1.24E-4,0.118
89,Pisgah-Bullion Mtn-Mesquite Lk,0.0,0.0
212,Pitas Point (Lower West),1.48E-4,0.146
215,Pitas Point (Lower)-Montalvo,1.15E-4,0.115
688,Pittville 2011 CFM,0.0,0.0
58,Pleito,2.69E-4,0.248
666,Point Reyes 2011 CFM,4.0E-6,0.004
843,Point Reyes 2011 connector,1.3E-5,0.013
545,Polaris 2011 CFM,0.0,0.0
240,Puente Hills,3.0E-5,0.03
648,Quien Sabe 2011 CFM,0.0,0.0
152,Raymond,4.4E-5,0.044
118,Red Mountain,1.2E-4,0.112
161,Red Pass,0.0,0.0
232,Redondo Canyon alt 1,0.0,0.0
649,Reliz 2011 CFM,2.2E-5,0.022
205,Richfield,0.0,0.0
650,Rinconada 2011 CFM,6.0E-6,0.006
38,Robinson Creek,0.0,0.0
689,Rocky Ledge 2011 CFM,0.0,0.0
651,Rodgers Creek - Healdsburg 2011 CFM,5.1E-4,0.426
123,Rose Canyon,2.1E-5,0.021
42,Round Valley,0.0,0.0
690,Russ 2011 CFM,0.0,0.0
287,San Andreas (Big Bend),0.00397,1.0
300,San Andreas (Carrizo) rev,0.003768,0.999
285,San Andreas (Cholame) rev,0.003603,0.998
295,San Andreas (Coachella) rev,0.001626,0.849
658,San Andreas (Creeping Section) 2011 CFM,0.003325,0.984
286,San Andreas (Mojave N),0.004165,1.0
301,San Andreas (Mojave S),0.003697,0.997
294,San Andreas (North Branch Mill Creek),2.82E-4,0.254
654,San Andreas (North Coast) 2011 CFM,0.003713,0.989
653,San Andreas (Offshore) 2011 CFM,0.002064,0.924
32,San Andreas (Parkfield),0.002843,0.986
655,San Andreas (Peninsula) 2011 CFM,0.003114,0.984
282,San Andreas (San Bernardino N),0.003002,0.988
283,San Andreas (San Bernardino S),0.001997,0.906
284,San Andreas (San Gorgonio Pass-Garnet HIll),0.001706,0.864
657,San Andreas (Santa Cruz Mts) 2011 CFM,0.002464,0.956
80,San Cayetano,2.16E-4,0.199
178,San Clemente,0.0,0.0
774,San Diego Trough north alt1,2.2E-5,0.022
177,San Diego Trough south,2.2E-5,0.022
247,San Gabriel,1.5E-4,0.142
248,San Gabriel (Extension),4.7E-5,0.045
194,San Gorgonio Pass,1.47E-4,0.141
660,San Gregorio (North) 2011 CFM,6.23E-4,0.483
661,San Gregorio (South) 2011 CFM,2.35E-4,0.221
293,San Jacinto (Anza) rev,0.001038,0.686
99,San Jacinto (Borrego),5.37E-4,0.433
292,San Jacinto (Clark) rev,4.04E-4,0.346
101,San Jacinto (Coyote Creek),5.93E-4,0.474
901,San Jacinto (Lytle Creek connector),1.88E-4,0.179
119,San Jacinto (San Bernardino),9.76E-4,0.662
289,San Jacinto (San Jacinto Valley) rev,0.001025,0.684
401,San Jacinto (Stepovers Combined),0.001054,0.694
28,San Jacinto (Superstition Mtn),4.33E-4,0.364
143,San Joaquin Hills,2.7E-5,0.027
107,San Jose,9.0E-6,0.009
31,San Juan,1.3E-5,0.013
692,San Luis Range - Oceano 2011 CFM,5.0E-6,0.005
693,San Luis Range - Pecho 2011 CFM,1.0E-6,0.001
691,San Luis Range 2011 CFM,8.0E-6,0.008
181,San Pedro Basin,1.9E-5,0.019
183,San Pedro Escarpment,1.8E-5,0.018
198,San Vicente,4.0E-6,0.004
775,Santa Cruz Catalina Ridge alt1,1.8E-5,0.018
111,Santa Cruz Island,3.2E-5,0.031
185,Santa Monica Bay,2.0E-6,0.002
226,Santa Monica alt 1,2.9E-5,0.028
110,Santa Rosa Island,1.6E-5,0.016
778,Santa Susana East (connector),7.8E-5,0.078
227,Santa Susana alt 1,1.41E-4,0.137
79,Santa Ynez (East),9.8E-5,0.096
77,Santa Ynez (West),1.15E-4,0.111
781,Santa Ynez River,2.2E-5,0.022
662,Sargent 2011 CFM,3.21E-4,0.28
209,Scodie Lineament,0.0,0.0
885,Sheephole,0.0,0.0
547,Shoreline,6.0E-6,0.006
114,Sierra Madre,1.24E-4,0.119
113,Sierra Madre (San Fernando),8.7E-5,0.085
210,Sierra Nevada  (No Extension),2.1E-5,0.021
664,Silver Creek 2011 CFM,8.0E-6,0.008
115,Simi-Santa Rosa,1.4E-5,0.014
202,Sisar,7.0E-5,0.069
694,Skinner Flat 2011 CFM,0.0,0.0
63,So Sierra Nevada,2.1E-5,0.021
189,South Cuyama,9.0E-6,0.009
719,South Klamath Lake East,0.0,0.0
720,South Klamath Lake West,0.0,0.0
98,Superstition Hills,1.69E-4,0.153
708,Surprise Valley 2011 CFM,0.0,0.0
695,Swain Ravine - Spenceville,0.0,0.0
15,Table Bluff,0.0,0.0
145,Tank Canyon,7.0E-6,0.007
174,Thirty Mile Bank,6.0E-6,0.006
887,Tin Mountain,0.0,0.0
886,Towne Pass,0.0,0.0
19,Trinidad (alt1),1.4E-5,0.014
117,Ventura-Pitas Point,1.49E-4,0.14
112,Verdugo,4.2E-5,0.041
696,Walker Spring 2011 CFM,0.0,0.0
665,West Napa 2011 CFM,4.0E-5,0.039
321,West Tahoe,0.0,0.0
44,White Mountains,2.0E-5,0.02
253,White Wolf,0.0,0.0
254,White Wolf (Extension),0.0,0.0
236,Whittier alt 1,1.06E-4,0.104
697,Wight Way 2011 CFM,0.0,0.0
206,Yorba Linda,3.0E-6,0.003
715,Zayante-Vergeles 2011 CFM,2.7E-5,0.027
