Parent ID,Parent Name,Total Mean Annual Rate,Total 1000 Year Prob,Long-Term Fault System Solution Rate
680,King Range 2011 CFM,9.03E-4,0.686,6.502829E-4
641,La Panza 2011,1.72E-4,0.158,2.439591E-4
104,Laguna Salada,0.002879,0.964,0.0042175907
207,Lake Isabella (Seismicity),1.88E-4,0.18,4.921317E-4
642,Las Positas,2.46E-4,0.241,5.561965E-4
890,Last Chance,6.5E-5,0.064,1.690218E-4
85,Lenwood-Lockhart-Old Woman Springs,8.3E-4,0.578,0.0019538852
705,Likely 2011 CFM,6.28E-4,0.458,0.0015021918
681,Lions Head 2011 CFM,2.3E-5,0.023,4.6383448E-5
144,Little Lake,4.84E-4,0.395,0.001483167
16,Little Salmon (Offshore),5.82E-4,0.474,0.0012028371
17,Little Salmon (Onshore),0.001336,0.77,0.0021697474
683,Los Alamos 2011 CFM,1.68E-4,0.166,2.4150604E-4
780,Los Alamos extension,1.58E-4,0.156,2.0947917E-4
643,Los Medanos - Roe Island,2.6E-5,0.026,4.731268E-5
74,Los Osos 2011,1.33E-4,0.126,2.5500657E-4
201,Lost Hills,6.43E-4,0.487,0.0011654334
166,Ludlow,5.47E-4,0.425,0.00116921
644,Maacama 2011 CFM,0.00529,0.994,0.0071395757
22,Mad River (alt1),3.02E-4,0.274,5.872844E-4
221,Malibu Coast (Extension) alt 1,2.16E-4,0.206,4.9877336E-4
220,Malibu Coast alt 1,4.45E-4,0.378,0.001222186
164,Manix-Afton Hills,3.31E-4,0.292,7.191928E-4
21,McKinleyville (alt1),3.45E-4,0.306,5.754558E-4
155,McLean Lake,5.27E-4,0.433,9.058394E-4
13,Mendocino,0.017907,1.0,0.028919645
605,Mission (connected) 2011 CFM,0.001177,0.725,0.0012145345
250,Mission Creek,3.03E-4,0.273,6.02634E-4
779,Mission Hills 2011,3.89E-4,0.356,9.791775E-4
78,Mission Ridge-Arroyo Parida-Santa Ana,0.001795,0.806,0.0023780307
686,Mohawk Valley 2011 CFM,4.52E-4,0.393,0.0013266791
707,Mono Lake 2011 CFM,5.4E-4,0.441,0.0010614097
646,Monte Vista - Shannon 2011 CFM,0.001613,0.862,0.0014562046
11,Monterey Bay-Tularcitos,8.18E-4,0.581,0.0015722353
188,Morales (East),1.14E-4,0.114,7.79693E-5
187,Morales (West),5.1E-5,0.05,7.319131E-5
711,Mount Diablo Thrust North CFM,3.57E-4,0.317,7.720545E-4
713,Mount Diablo Thrust South,7.01E-4,0.506,0.0011676361
156,Nelson Lake,4.3E-4,0.331,5.172724E-4
122,Newport-Inglewood (Offshore),3.77E-4,0.321,0.0010240931
235,Newport-Inglewood alt 1,6.61E-4,0.513,0.0015481045
83,North Frontal  (East),1.47E-4,0.147,3.7233395E-4
82,North Frontal  (West),9.9E-5,0.097,2.468901E-4
199,North Salt Lake,7.5E-5,0.074,1.5958879E-4
687,North Tahoe 2011 CFM,4.29E-4,0.37,0.0011220555
130,Northridge,2.78E-4,0.254,9.570082E-4
211,Northridge Hills,6.8E-5,0.068,2.6590173E-4
116,Oak Ridge (Onshore),5.84E-4,0.461,0.0016462933
709,Oceanic - West Huasna,8.05E-4,0.556,0.0019781496
777,Oceanside alt1,2.19E-4,0.195,6.0619024E-4
921,Ortigalita (North),0.003546,0.961,0.004024102
9,Ortigalita (South),0.001259,0.772,0.0019431348
64,Owens Valley,0.0014,0.792,0.0025245699
891,Owens Valley Keough Hot Springs,4.1E-4,0.36,8.196551E-4
47,Owl Lake,0.00223,0.888,0.0026257255
841,Ozena,5.3E-5,0.053,7.5020034E-5
109,Palos Verdes,0.001532,0.809,0.00319659
244,Panamint Valley,8.01E-4,0.573,0.0015764342
162,Paradise,3.91E-4,0.352,7.7492394E-4
186,Peralta Hills,1.06E-4,0.106,2.027145E-4
647,Pilarcitos 2011 CFM,2.8E-4,0.26,2.6768565E-4
193,Pine Mtn,2.21E-4,0.206,3.597619E-4
93,Pinto Mtn,0.001006,0.668,0.0023060807
89,Pisgah-Bullion Mtn-Mesquite Lk,6.33E-4,0.501,0.0015779451
212,Pitas Point (Lower West),1.98E-4,0.186,4.2533522E-4
215,Pitas Point (Lower)-Montalvo,1.18E-4,0.118,2.741659E-4
688,Pittville 2011 CFM,5.72E-4,0.433,0.0013061416
58,Pleito,8.25E-4,0.618,8.7467715E-4
666,Point Reyes 2011 CFM,4.58E-4,0.359,4.6253882E-4
843,Point Reyes 2011 connector,1.46E-4,0.139,1.9772087E-4
545,Polaris 2011 CFM,2.21E-4,0.206,6.5906247E-4
240,Puente Hills,2.59E-4,0.236,6.314509E-4
648,Quien Sabe 2011 CFM,0.001356,0.778,0.0019604943
152,Raymond,3.56E-4,0.32,7.9089816E-4
118,Red Mountain,0.001215,0.69,0.0021816716
161,Red Pass,2.57E-4,0.232,4.3090692E-4
232,Redondo Canyon alt 1,2.23E-4,0.211,5.3985516E-4
649,Reliz 2011 CFM,6.07E-4,0.469,8.349928E-4
205,Richfield,4.5E-5,0.044,7.913876E-5
650,Rinconada 2011 CFM,5.02E-4,0.401,9.5804554E-4
38,Robinson Creek,3.3E-4,0.302,7.151293E-4
689,Rocky Ledge 2011 CFM,2.47E-4,0.232,6.4402475E-4
651,Rodgers Creek - Healdsburg 2011 CFM,0.002797,0.952,0.003901182
123,Rose Canyon,0.002321,0.905,0.003787493
42,Round Valley,3.2E-4,0.285,8.2868163E-4
690,Russ 2011 CFM,4.58E-4,0.387,0.0012421969
287,San Andreas (Big Bend),0.004885,1.0,0.0053120325
300,San Andreas (Carrizo) rev,0.00564,1.0,0.006092012
285,San Andreas (Cholame) rev,0.005978,1.0,0.0064196703
295,San Andreas (Coachella) rev,0.005048,0.995,0.006223159
658,San Andreas (Creeping Section) 2011 CFM,0.028655,1.0,0.03419009
286,San Andreas (Mojave N),0.004297,1.0,0.005154288
301,San Andreas (Mojave S),0.019509,1.0,0.016211301
294,San Andreas (North Branch Mill Creek),3.62E-4,0.31,7.0238864E-4
654,San Andreas (North Coast) 2011 CFM,0.006939,1.0,0.008001522
653,San Andreas (Offshore) 2011 CFM,0.008809,1.0,0.008909097
32,San Andreas (Parkfield),0.04456,1.0,0.047238618
655,San Andreas (Peninsula) 2011 CFM,0.004014,0.997,0.004498022
282,San Andreas (San Bernardino N),0.006626,1.0,0.007448379
283,San Andreas (San Bernardino S),0.005217,0.997,0.0064371466
284,San Andreas (San Gorgonio Pass-Garnet HIll),0.003596,0.988,0.004339178
657,San Andreas (Santa Cruz Mts) 2011 CFM,0.007926,1.0,0.008986775
80,San Cayetano,4.55E-4,0.377,0.0012249724
178,San Clemente,0.002306,0.896,0.004444812
774,San Diego Trough north alt1,0.002252,0.91,0.00429148
177,San Diego Trough south,0.002393,0.92,0.0047139744
247,San Gabriel,2.91E-4,0.265,5.655014E-4
248,San Gabriel (Extension),1.49E-4,0.145,2.9473729E-4
194,San Gorgonio Pass,2.08E-4,0.201,3.9887163E-4
660,San Gregorio (North) 2011 CFM,0.001744,0.856,0.0026238097
661,San Gregorio (South) 2011 CFM,4.17E-4,0.358,9.794229E-4
293,San Jacinto (Anza) rev,0.001876,0.877,0.0032881694
99,San Jacinto (Borrego),0.001047,0.681,0.001855396
292,San Jacinto (Clark) rev,0.001339,0.778,0.0023390169
101,San Jacinto (Coyote Creek),7.39E-4,0.554,0.0014283739
901,San Jacinto (Lytle Creek connector),1.98E-4,0.187,3.4928427E-4
119,San Jacinto (San Bernardino),0.001028,0.682,0.0017789815
289,San Jacinto (San Jacinto Valley) rev,0.001041,0.689,0.0019059584
401,San Jacinto (Stepovers Combined),0.001165,0.733,0.002122028
28,San Jacinto (Superstition Mtn),0.002778,0.961,0.003349654
143,San Joaquin Hills,5.0E-5,0.049,1.801505E-4
107,San Jose,1.21E-4,0.116,2.6533537E-4
31,San Juan,3.68E-4,0.326,4.5305846E-4
692,San Luis Range - Oceano 2011 CFM,5.2E-5,0.05,8.362033E-5
693,San Luis Range - Pecho 2011 CFM,5.5E-5,0.054,8.8047396E-5
691,San Luis Range 2011 CFM,3.02E-4,0.253,4.6109583E-4
181,San Pedro Basin,0.001267,0.739,0.0027889693
183,San Pedro Escarpment,2.1E-5,0.021,6.125914E-5
198,San Vicente,1.1E-5,0.011,2.1315613E-5
775,Santa Cruz Catalina Ridge alt1,6.66E-4,0.502,0.0017132168
111,Santa Cruz Island,8.29E-4,0.534,0.0015217874
185,Santa Monica Bay,1.2E-5,0.012,3.3881952E-5
226,Santa Monica alt 1,2.03E-4,0.192,5.774116E-4
110,Santa Rosa Island,0.001393,0.761,0.0026005514
778,Santa Susana East (connector),6.08E-4,0.469,0.001491492
227,Santa Susana alt 1,5.24E-4,0.433,0.0013957313
79,Santa Ynez (East),0.00102,0.632,0.0016838147
77,Santa Ynez (West),0.001927,0.821,0.002907773
781,Santa Ynez River,4.79E-4,0.372,8.5555064E-4
662,Sargent 2011 CFM,0.001825,0.869,0.0021126582
209,Scodie Lineament,7.7E-5,0.077,2.0156494E-4
885,Sheephole,1.32E-4,0.124,2.3782888E-4
547,Shoreline,1.2E-4,0.114,2.0813382E-4
114,Sierra Madre,2.23E-4,0.205,6.981212E-4
113,Sierra Madre (San Fernando),1.46E-4,0.136,5.3986383E-4
210,Sierra Nevada  (No Extension),2.44E-4,0.238,4.0537934E-4
664,Silver Creek 2011 CFM,1.26E-4,0.12,1.8382086E-4
115,Simi-Santa Rosa,5.08E-4,0.417,0.0011473736
202,Sisar,8.4E-5,0.083,2.3711003E-4
694,Skinner Flat 2011 CFM,1.07E-4,0.107,2.5074437E-4
63,So Sierra Nevada,2.82E-4,0.255,6.0260686E-4
189,South Cuyama,4.0E-5,0.039,6.6513676E-5
719,South Klamath Lake East,6.68E-4,0.436,0.0012282651
720,South Klamath Lake West,6.2E-4,0.408,0.0011343876
98,Superstition Hills,0.003746,0.986,0.0039604204
708,Surprise Valley 2011 CFM,9.44E-4,0.568,0.002107861
695,Swain Ravine - Spenceville,1.67E-4,0.156,2.920009E-4
15,Table Bluff,3.72E-4,0.335,9.2590105E-4
145,Tank Canyon,0.001782,0.818,0.00251948
174,Thirty Mile Bank,1.54E-4,0.142,3.3981277E-4
887,Tin Mountain,8.7E-5,0.085,2.1308602E-4
886,Towne Pass,1.68E-4,0.163,2.0087369E-4
19,Trinidad (alt1),7.64E-4,0.54,0.0015741035
117,Ventura-Pitas Point,8.72E-4,0.605,0.001731294
112,Verdugo,1.0E-4,0.097,2.8139912E-4
696,Walker Spring 2011 CFM,2.43E-4,0.228,5.508658E-4
665,West Napa 2011 CFM,0.001171,0.713,0.001968789
321,West Tahoe,4.35E-4,0.378,0.0010187672
44,White Mountains,8.48E-4,0.585,0.0018281495
253,White Wolf,1.88E-4,0.179,0.0010455553
254,White Wolf (Extension),1.17E-4,0.113,4.2904294E-4
236,Whittier alt 1,0.001235,0.713,0.0022204905
697,Wight Way 2011 CFM,4.4E-5,0.044,5.4327367E-5
206,Yorba Linda,5.3E-5,0.053,1.0094919E-4
715,Zayante-Vergeles 2011 CFM,5.1E-5,0.051,5.819062E-5
