Parent ID,Parent Name,Total Mean Annual Rate,Total 1000 Year Prob,Long-Term Fault System Solution Rate
85,Lenwood-Lockhart-Old Woman Springs,3.72E-4,0.316,9.077732E-4
705,Likely 2011 CFM,1.77E-4,0.164,4.0068393E-4
681,Lions Head 2011 CFM,7.0E-6,0.007,2.182931E-5
144,Little Lake,1.9E-4,0.18,6.6776376E-4
16,Little Salmon (Offshore),5.82E-4,0.474,0.0012028371
17,Little Salmon (Onshore),0.001336,0.77,0.0021697474
683,Los Alamos 2011 CFM,1.68E-4,0.166,2.4150604E-4
780,Los Alamos extension,1.58E-4,0.156,2.0947917E-4
643,Los Medanos - Roe Island,2.6E-5,0.026,4.731268E-5
74,Los Osos 2011,8.6E-5,0.082,1.6553189E-4
201,Lost Hills,3.41E-4,0.311,6.4117904E-4
166,Ludlow,1.49E-4,0.144,3.3909068E-4
644,Maacama 2011 CFM,0.004064,0.983,0.0057145148
22,Mad River (alt1),3.02E-4,0.274,5.872844E-4
221,Malibu Coast (Extension) alt 1,1.26E-4,0.123,2.857789E-4
220,Malibu Coast alt 1,1.27E-4,0.119,3.9686105E-4
164,Manix-Afton Hills,2.36E-4,0.221,5.107759E-4
21,McKinleyville (alt1),3.45E-4,0.306,5.754558E-4
155,McLean Lake,1.78E-4,0.177,3.1650678E-4
13,Mendocino,0.009115,1.0,0.012516479
605,Mission (connected) 2011 CFM,6.3E-4,0.482,6.789935E-4
250,Mission Creek,3.03E-4,0.273,6.02634E-4
779,Mission Hills 2011,7.5E-5,0.075,2.3826653E-4
78,Mission Ridge-Arroyo Parida-Santa Ana,3.22E-4,0.276,6.3929835E-4
686,Mohawk Valley 2011 CFM,1.9E-4,0.18,6.163704E-4
707,Mono Lake 2011 CFM,4.63E-4,0.396,9.1303966E-4
646,Monte Vista - Shannon 2011 CFM,0.001053,0.715,9.3871204E-4
11,Monterey Bay-Tularcitos,3.18E-4,0.289,6.651286E-4
188,Morales (East),2.5E-5,0.025,3.743904E-5
187,Morales (West),2.6E-5,0.025,3.3939574E-5
711,Mount Diablo Thrust North CFM,3.57E-4,0.317,7.720545E-4
713,Mount Diablo Thrust South,2.9E-4,0.252,6.380676E-4
156,Nelson Lake,1.2E-4,0.112,1.4794184E-4
122,Newport-Inglewood (Offshore),1.88E-4,0.177,5.744042E-4
235,Newport-Inglewood alt 1,2.2E-4,0.205,6.657726E-4
83,North Frontal  (East),1.47E-4,0.147,3.7233395E-4
82,North Frontal  (West),9.9E-5,0.097,2.468901E-4
199,North Salt Lake,1.3E-5,0.013,3.086765E-5
687,North Tahoe 2011 CFM,1.28E-4,0.128,3.8384294E-4
130,Northridge,2.57E-4,0.239,9.059266E-4
211,Northridge Hills,6.8E-5,0.068,2.6590173E-4
116,Oak Ridge (Onshore),5.84E-4,0.461,0.0016462933
709,Oceanic - West Huasna,2.33E-4,0.217,5.9229234E-4
777,Oceanside alt1,2.19E-4,0.195,6.0619024E-4
921,Ortigalita (North),0.001065,0.672,0.0014448296
9,Ortigalita (South),5.68E-4,0.471,9.27722E-4
64,Owens Valley,9.2E-4,0.653,0.0018040228
891,Owens Valley Keough Hot Springs,3.43E-4,0.304,6.9583335E-4
47,Owl Lake,6.44E-4,0.492,7.9221977E-4
841,Ozena,5.3E-5,0.053,7.5020034E-5
109,Palos Verdes,6.76E-4,0.511,0.0015920971
244,Panamint Valley,7.1E-4,0.539,0.0014333011
162,Paradise,1.99E-4,0.19,4.826681E-4
186,Peralta Hills,4.1E-5,0.041,8.13349E-5
647,Pilarcitos 2011 CFM,1.78E-4,0.165,1.9377592E-4
193,Pine Mtn,2.21E-4,0.206,3.597619E-4
93,Pinto Mtn,7.85E-4,0.579,0.0019462601
89,Pisgah-Bullion Mtn-Mesquite Lk,2.98E-4,0.272,9.0354146E-4
212,Pitas Point (Lower West),1.98E-4,0.186,4.2533522E-4
215,Pitas Point (Lower)-Montalvo,1.18E-4,0.118,2.741659E-4
688,Pittville 2011 CFM,5.1E-5,0.051,1.2801023E-4
58,Pleito,8.25E-4,0.618,8.7467715E-4
666,Point Reyes 2011 CFM,1.03E-4,0.1,1.00609956E-4
843,Point Reyes 2011 connector,4.8E-5,0.047,7.129068E-5
545,Polaris 2011 CFM,1.09E-4,0.108,3.4662307E-4
240,Puente Hills,2.59E-4,0.236,6.314509E-4
648,Quien Sabe 2011 CFM,1.01E-4,0.093,1.3087047E-4
152,Raymond,3.21E-4,0.292,7.274758E-4
118,Red Mountain,8.79E-4,0.571,0.0016460007
161,Red Pass,2.7E-5,0.027,5.153582E-5
232,Redondo Canyon alt 1,6.2E-5,0.061,1.6724717E-4
649,Reliz 2011 CFM,1.97E-4,0.184,3.1129504E-4
205,Richfield,1.2E-5,0.012,1.45862095E-5
650,Rinconada 2011 CFM,1.64E-4,0.148,3.217916E-4
38,Robinson Creek,0.0,0.0,0.0
689,Rocky Ledge 2011 CFM,0.0,0.0,0.0
651,Rodgers Creek - Healdsburg 2011 CFM,0.002481,0.94,0.0034300783
123,Rose Canyon,4.5E-4,0.385,9.272157E-4
42,Round Valley,2.04E-4,0.196,5.5553654E-4
690,Russ 2011 CFM,4.58E-4,0.387,0.0012421969
287,San Andreas (Big Bend),0.004275,1.0,0.0047818352
300,San Andreas (Carrizo) rev,0.005463,1.0,0.0059036175
285,San Andreas (Cholame) rev,0.005667,1.0,0.006128417
295,San Andreas (Coachella) rev,0.004364,0.995,0.005337052
658,San Andreas (Creeping Section) 2011 CFM,0.010981,1.0,0.012216282
286,San Andreas (Mojave N),0.004292,1.0,0.00514583
301,San Andreas (Mojave S),0.006565,1.0,0.0067372364
294,San Andreas (North Branch Mill Creek),3.62E-4,0.31,7.0184335E-4
654,San Andreas (North Coast) 2011 CFM,0.005144,1.0,0.006124087
653,San Andreas (Offshore) 2011 CFM,0.006212,1.0,0.006658823
32,San Andreas (Parkfield),0.004278,0.999,0.0046964157
655,San Andreas (Peninsula) 2011 CFM,0.003955,0.997,0.0044411835
282,San Andreas (San Bernardino N),0.005967,1.0,0.0067538084
283,San Andreas (San Bernardino S),0.0046,0.997,0.005577705
284,San Andreas (San Gorgonio Pass-Garnet HIll),0.003501,0.987,0.0042052693
657,San Andreas (Santa Cruz Mts) 2011 CFM,0.007394,1.0,0.00821497
80,San Cayetano,4.55E-4,0.377,0.0012249724
178,San Clemente,5.6E-4,0.45,0.0014562387
774,San Diego Trough north alt1,4.32E-4,0.348,0.0010960139
177,San Diego Trough south,5.24E-4,0.427,0.0013349896
247,San Gabriel,1.95E-4,0.181,3.5125596E-4
248,San Gabriel (Extension),1.2E-4,0.117,2.4594195E-4
194,San Gorgonio Pass,2.08E-4,0.201,3.9887163E-4
660,San Gregorio (North) 2011 CFM,0.001339,0.779,0.0021410657
661,San Gregorio (South) 2011 CFM,3.41E-4,0.305,8.351034E-4
293,San Jacinto (Anza) rev,0.001703,0.852,0.0030321938
99,San Jacinto (Borrego),9.35E-4,0.65,0.0016469683
292,San Jacinto (Clark) rev,0.00113,0.716,0.0019460289
101,San Jacinto (Coyote Creek),7.37E-4,0.552,0.0014235784
901,San Jacinto (Lytle Creek connector),1.94E-4,0.183,3.473115E-4
119,San Jacinto (San Bernardino),9.98E-4,0.669,0.0017435668
289,San Jacinto (San Jacinto Valley) rev,0.001041,0.689,0.0019029564
401,San Jacinto (Stepovers Combined),0.001165,0.733,0.0021173046
28,San Jacinto (Superstition Mtn),0.001726,0.874,0.0022829375
143,San Joaquin Hills,5.0E-5,0.049,1.801505E-4
107,San Jose,1.02E-4,0.099,2.2496903E-4
31,San Juan,2.28E-4,0.218,2.7158225E-4
692,San Luis Range - Oceano 2011 CFM,3.7E-5,0.036,6.0637725E-5
693,San Luis Range - Pecho 2011 CFM,2.0E-5,0.02,3.6540358E-5
691,San Luis Range 2011 CFM,1.23E-4,0.115,2.0398831E-4
181,San Pedro Basin,3.51E-4,0.315,9.049383E-4
183,San Pedro Escarpment,2.1E-5,0.021,6.125914E-5
198,San Vicente,1.0E-5,0.01,1.6843282E-5
775,Santa Cruz Catalina Ridge alt1,2.51E-4,0.234,7.1525486E-4
111,Santa Cruz Island,2.97E-4,0.249,6.386043E-4
185,Santa Monica Bay,1.2E-5,0.012,3.3881952E-5
226,Santa Monica alt 1,1.4E-4,0.133,4.270074E-4
110,Santa Rosa Island,2.03E-4,0.188,4.7280046E-4
778,Santa Susana East (connector),3.92E-4,0.333,0.0010141431
227,Santa Susana alt 1,5.24E-4,0.433,0.0013957313
79,Santa Ynez (East),3.6E-4,0.31,7.5162615E-4
77,Santa Ynez (West),7.18E-4,0.5,0.0012076236
781,Santa Ynez River,2.16E-4,0.2,3.6952808E-4
662,Sargent 2011 CFM,6.3E-4,0.484,7.492356E-4
209,Scodie Lineament,3.6E-5,0.036,9.447623E-5
885,Sheephole,4.7E-5,0.046,1.1472036E-4
547,Shoreline,3.0E-5,0.03,5.8372334E-5
114,Sierra Madre,2.06E-4,0.19,6.603931E-4
113,Sierra Madre (San Fernando),1.44E-4,0.134,5.3481E-4
210,Sierra Nevada  (No Extension),2.44E-4,0.238,4.0537934E-4
664,Silver Creek 2011 CFM,8.0E-5,0.075,1.0613953E-4
115,Simi-Santa Rosa,3.09E-4,0.281,7.6526636E-4
202,Sisar,8.4E-5,0.083,2.3711003E-4
694,Skinner Flat 2011 CFM,0.0,0.0,0.0
63,So Sierra Nevada,2.82E-4,0.255,6.0260686E-4
189,South Cuyama,4.0E-5,0.039,6.6513676E-5
719,South Klamath Lake East,1.58E-4,0.14,3.230897E-4
720,South Klamath Lake West,1.77E-4,0.155,3.165329E-4
98,Superstition Hills,0.001358,0.786,0.0015483161
708,Surprise Valley 2011 CFM,2.72E-4,0.243,6.6441984E-4
695,Swain Ravine - Spenceville,5.8E-5,0.057,1.00239275E-4
15,Table Bluff,2.76E-4,0.26,6.6905795E-4
145,Tank Canyon,2.44E-4,0.218,4.155949E-4
174,Thirty Mile Bank,1.54E-4,0.142,3.3981277E-4
887,Tin Mountain,4.5E-5,0.044,1.2075924E-4
886,Towne Pass,3.6E-5,0.036,6.2371924E-5
19,Trinidad (alt1),7.64E-4,0.54,0.0015741035
117,Ventura-Pitas Point,3.93E-4,0.332,9.786009E-4
112,Verdugo,8.0E-5,0.078,2.5648353E-4
696,Walker Spring 2011 CFM,7.7E-5,0.076,1.7973287E-4
665,West Napa 2011 CFM,4.9E-4,0.419,8.808866E-4
321,West Tahoe,2.64E-4,0.247,6.619035E-4
44,White Mountains,3.01E-4,0.268,6.990701E-4
253,White Wolf,9.1E-5,0.087,5.909189E-4
254,White Wolf (Extension),7.7E-5,0.074,3.008637E-4
236,Whittier alt 1,4.04E-4,0.353,7.9052E-4
697,Wight Way 2011 CFM,1.9E-5,0.019,2.8001663E-5
206,Yorba Linda,1.6E-5,0.016,4.406553E-5
715,Zayante-Vergeles 2011 CFM,5.1E-5,0.051,5.819062E-5
