Parent ID,Parent Name,Total Mean Annual Rate,Total 100 Year Prob
249,Earthquake Valley,6.5E-4,0.065
255,Earthquake Valley (No  Extension),7.3E-4,0.071
256,Earthquake Valley (So Extension),5.3E-4,0.053
671,East Huasna 2011 CFM,3.0E-5,0.003
672,Eaton Roughs 2011 CFM,0.002,0.178
96,Elmore Ranch,9.6E-4,0.096
103,Elsinore (Coyote Mountains),4.9E-4,0.048
296,Elsinore (Glen Ivy) rev,0.00137,0.134
102,Elsinore (Julian),2.5E-4,0.025
402,Elsinore (Stepovers Combined),4.9E-4,0.048
299,Elsinore (Temecula) rev,4.3E-4,0.043
196,Elysian Park (Lower CFM),1.0E-5,0.001
146,Elysian Park (Upper),7.3E-4,0.07
90,Emerson-Copper Mtn 2011,6.9E-4,0.067
95,Eureka Peak,0.0,0.0
20,Fickle Hill (alt1),3.2E-4,0.032
698,Fish Slough 2011 CFM,7.0E-5,0.007
893,Fitzhugh Creek,4.0E-5,0.004
204,Fontana (Seismicity),2.5E-4,0.025
634,Franklin 2011 CFM,4.1E-4,0.04
699,Garberville - Briceland 2011 CFM,0.00171,0.167
159,Garlic Springs,1.0E-4,0.01
341,Garlock (Central),0.00102,0.098
48,Garlock (East),0.00114,0.111
49,Garlock (West),4.5E-4,0.045
700,Gillem - Big Crack 2011 CFM,1.7E-4,0.017
160,Goldstone Lake,9.3E-4,0.089
701,Goose Lake 2011 CFM,2.0E-5,0.002
86,Gravel Hills-Harper Lk,4.1E-4,0.038
131,Great Valley 01,3.0E-5,0.003
133,Great Valley 02,6.0E-5,0.006
132,Great Valley 03 Mysterious Ridge,7.6E-4,0.073
383,Great Valley 03a Dunnigan Hills,0.0,0.0
134,Great Valley 04a Trout Creek,5.6E-4,0.056
381,Great Valley 04b Gordon Valley,7.1E-4,0.071
717,Great Valley 05 Pittsburg - Kirby Hills alt1,0.0,0.0
645,Great Valley 06 (Midland) 2011 CFM alt1,6.2E-4,0.061
136,Great Valley 07 (Orestimba),2.3E-4,0.023
137,Great Valley 08 (Quinto),2.2E-4,0.022
151,Great Valley 09 (Laguna Seca),4.3E-4,0.043
138,Great Valley 10 (Panoche),4.2E-4,0.042
139,Great Valley 11,4.1E-4,0.041
140,Great Valley 12,2.9E-4,0.029
142,Great Valley 13 (Coalinga),4.3E-4,0.043
141,Great Valley 14 (Kettleman Hills),2.0E-4,0.02
623,Green Valley 2011 CFM,0.0024,0.229
636,Greenville (No) 2011 CFM,0.00104,0.102
635,Greenville (So) 2011 CFM,7.4E-4,0.074
702,Hartley Springs 2011 CFM,4.0E-4,0.04
37,Hat Creek-McArthur-Mayfield,4.6E-4,0.045
639,Hayward (No) 2011 CFM,0.00251,0.234
638,Hayward (So) 2011 CFM,0.00545,0.473
637,Hayward (So) extension 2011 CFM,0.00165,0.154
167,Hector Mine,4.6E-4,0.046
84,Helendale-So Lockhart,4.0E-4,0.04
703,Hilton Creek 2011 CFM,7.5E-4,0.074
108,Hollywood,3.3E-4,0.033
228,Holser alt 1,3.0E-4,0.029
723,Homestead Valley 2011,2.6E-4,0.025
704,Honey Lake 2011 CFM,9.9E-4,0.097
30,Hosgri,7.3E-4,0.07
208,Hosgri (Extension),1.1E-4,0.01
50,Hunter Mountain-Saline Valley,0.0013,0.129
677,Hunting Creek - Bartlett Springs connector 2011,0.00137,0.136
640,Hunting Creek - Berryessa 2011 CFM,0.00241,0.223
97,Imperial,0.00762,0.636
678,Incline Village 2011 CFM,2.0E-5,0.002
65,Independence rev 2011,2.7E-4,0.027
892,Jess Valley,9.0E-5,0.009
91,Johnson Valley (No) 2011 rev,4.0E-4,0.039
168,Joshua Tree (Seismicity),1.0E-5,0.001
679,Keddie Ridge 2011 CFM,1.9E-4,0.019
542,Kern Canyon (Lake Isabella) 2011,1.0E-4,0.01
544,Kern Canyon (North Kern) 2011,9.0E-5,0.009
543,Kern Canyon (South Kern) 2011,1.0E-4,0.01
92,Kickapoo,9.0E-5,0.009
680,King Range 2011 CFM,2.3E-4,0.023
641,La Panza 2011,1.2E-4,0.012
104,Laguna Salada,4.2E-4,0.042
207,Lake Isabella (Seismicity),1.1E-4,0.011
642,Las Positas,0.0,0.0
890,Last Chance,1.4E-4,0.014
85,Lenwood-Lockhart-Old Woman Springs,7.5E-4,0.072
705,Likely 2011 CFM,2.1E-4,0.021
681,Lions Head 2011 CFM,1.0E-5,0.001
144,Little Lake,4.5E-4,0.043
16,Little Salmon (Offshore),7.3E-4,0.072
17,Little Salmon (Onshore),0.00146,0.146
683,Los Alamos 2011 CFM,5.1E-4,0.05
780,Los Alamos extension,3.6E-4,0.036
643,Los Medanos - Roe Island,3.0E-5,0.003
74,Los Osos 2011,1.2E-4,0.012
201,Lost Hills,5.4E-4,0.054
166,Ludlow,2.5E-4,0.024
644,Maacama 2011 CFM,0.00357,0.326
22,Mad River (alt1),6.0E-4,0.06
221,Malibu Coast (Extension) alt 1,2.4E-4,0.023
220,Malibu Coast alt 1,2.4E-4,0.023
164,Manix-Afton Hills,5.0E-4,0.049
21,McKinleyville (alt1),7.9E-4,0.074
155,McLean Lake,4.8E-4,0.047
13,Mendocino,0.00598,0.49
605,Mission (connected) 2011 CFM,5.3E-4,0.051
250,Mission Creek,4.9E-4,0.048
779,Mission Hills 2011,2.3E-4,0.023
78,Mission Ridge-Arroyo Parida-Santa Ana,4.8E-4,0.046
686,Mohawk Valley 2011 CFM,3.1E-4,0.031
707,Mono Lake 2011 CFM,6.1E-4,0.061
646,Monte Vista - Shannon 2011 CFM,8.7E-4,0.085
11,Monterey Bay-Tularcitos,6.2E-4,0.059
188,Morales (East),2.0E-5,0.002
187,Morales (West),3.0E-5,0.003
711,Mount Diablo Thrust North CFM,4.7E-4,0.047
713,Mount Diablo Thrust South,4.2E-4,0.042
156,Nelson Lake,2.0E-4,0.019
122,Newport-Inglewood (Offshore),3.8E-4,0.037
235,Newport-Inglewood alt 1,4.4E-4,0.042
83,North Frontal  (East),2.0E-4,0.02
82,North Frontal  (West),1.2E-4,0.012
199,North Salt Lake,3.0E-5,0.003
687,North Tahoe 2011 CFM,2.7E-4,0.026
130,Northridge,5.0E-4,0.048
211,Northridge Hills,2.3E-4,0.023
116,Oak Ridge (Onshore),0.00107,0.1
709,Oceanic - West Huasna,4.8E-4,0.044
777,Oceanside alt1,3.9E-4,0.038
921,Ortigalita (North),0.00135,0.125
9,Ortigalita (South),8.0E-4,0.08
64,Owens Valley,2.3E-4,0.023
891,Owens Valley Keough Hot Springs,1.8E-4,0.018
47,Owl Lake,7.5E-4,0.075
841,Ozena,5.0E-5,0.005
109,Palos Verdes,0.00105,0.104
244,Panamint Valley,0.00101,0.097
162,Paradise,4.4E-4,0.043
186,Peralta Hills,4.0E-5,0.004
647,Pilarcitos 2011 CFM,7.0E-5,0.007
193,Pine Mtn,3.3E-4,0.031
93,Pinto Mtn,0.00153,0.139
89,Pisgah-Bullion Mtn-Mesquite Lk,6.7E-4,0.065
212,Pitas Point (Lower West),5.0E-4,0.049
215,Pitas Point (Lower)-Montalvo,3.2E-4,0.032
688,Pittville 2011 CFM,8.0E-5,0.008
58,Pleito,4.9E-4,0.049
666,Point Reyes 2011 CFM,9.0E-5,0.009
843,Point Reyes 2011 connector,4.0E-5,0.004
545,Polaris 2011 CFM,2.1E-4,0.021
240,Puente Hills,2.5E-4,0.025
648,Quien Sabe 2011 CFM,6.0E-5,0.006
152,Raymond,6.0E-4,0.06
118,Red Mountain,0.00173,0.146
161,Red Pass,5.0E-5,0.005
232,Redondo Canyon alt 1,4.0E-5,0.004
649,Reliz 2011 CFM,2.6E-4,0.026
205,Richfield,1.0E-5,0.001
650,Rinconada 2011 CFM,2.4E-4,0.023
38,Robinson Creek,0.0,0.0
689,Rocky Ledge 2011 CFM,0.0,0.0
651,Rodgers Creek - Healdsburg 2011 CFM,0.00212,0.201
123,Rose Canyon,6.0E-4,0.059
42,Round Valley,3.6E-4,0.036
690,Russ 2011 CFM,9.2E-4,0.089
287,San Andreas (Big Bend),0.00109,0.105
300,San Andreas (Carrizo) rev,0.00186,0.183
285,San Andreas (Cholame) rev,0.00226,0.22
295,San Andreas (Coachella) rev,0.00499,0.476
658,San Andreas (Creeping Section) 2011 CFM,0.00602,0.474
286,San Andreas (Mojave N),0.00113,0.112
301,San Andreas (Mojave S),0.00342,0.315
294,San Andreas (North Branch Mill Creek),3.1E-4,0.031
654,San Andreas (North Coast) 2011 CFM,2.9E-4,0.029
653,San Andreas (Offshore) 2011 CFM,0.0011,0.105
32,San Andreas (Parkfield),0.00161,0.158
655,San Andreas (Peninsula) 2011 CFM,1.6E-4,0.016
282,San Andreas (San Bernardino N),0.00399,0.358
283,San Andreas (San Bernardino S),0.00415,0.382
284,San Andreas (San Gorgonio Pass-Garnet HIll),0.00365,0.349
657,San Andreas (Santa Cruz Mts) 2011 CFM,0.00199,0.188
80,San Cayetano,7.5E-4,0.072
178,San Clemente,9.6E-4,0.093
774,San Diego Trough north alt1,7.2E-4,0.07
177,San Diego Trough south,8.5E-4,0.085
247,San Gabriel,1.7E-4,0.017
248,San Gabriel (Extension),1.9E-4,0.018
194,San Gorgonio Pass,2.7E-4,0.027
660,San Gregorio (North) 2011 CFM,9.0E-4,0.09
661,San Gregorio (South) 2011 CFM,3.7E-4,0.036
293,San Jacinto (Anza) rev,4.3E-4,0.043
99,San Jacinto (Borrego),6.2E-4,0.062
292,San Jacinto (Clark) rev,1.3E-4,0.013
101,San Jacinto (Coyote Creek),3.3E-4,0.033
901,San Jacinto (Lytle Creek connector),8.0E-5,0.008
119,San Jacinto (San Bernardino),3.0E-4,0.03
289,San Jacinto (San Jacinto Valley) rev,3.4E-4,0.034
401,San Jacinto (Stepovers Combined),3.9E-4,0.039
28,San Jacinto (Superstition Mtn),0.00152,0.152
143,San Joaquin Hills,1.5E-4,0.015
107,San Jose,6.0E-5,0.006
31,San Juan,2.7E-4,0.027
692,San Luis Range - Oceano 2011 CFM,4.0E-5,0.004
693,San Luis Range - Pecho 2011 CFM,4.0E-5,0.004
691,San Luis Range 2011 CFM,1.2E-4,0.012
181,San Pedro Basin,6.1E-4,0.061
183,San Pedro Escarpment,3.0E-5,0.003
198,San Vicente,0.0,0.0
775,Santa Cruz Catalina Ridge alt1,5.1E-4,0.048
111,Santa Cruz Island,6.4E-4,0.062
185,Santa Monica Bay,2.0E-5,0.002
226,Santa Monica alt 1,2.2E-4,0.022
110,Santa Rosa Island,4.1E-4,0.04
778,Santa Susana East (connector),7.4E-4,0.072
227,Santa Susana alt 1,9.1E-4,0.087
79,Santa Ynez (East),8.1E-4,0.074
77,Santa Ynez (West),0.00134,0.118
781,Santa Ynez River,5.6E-4,0.051
662,Sargent 2011 CFM,1.9E-4,0.019
209,Scodie Lineament,3.0E-5,0.003
885,Sheephole,1.0E-4,0.01
547,Shoreline,5.0E-5,0.005
114,Sierra Madre,4.6E-4,0.045
113,Sierra Madre (San Fernando),4.4E-4,0.043
210,Sierra Nevada  (No Extension),4.5E-4,0.045
664,Silver Creek 2011 CFM,5.0E-5,0.005
115,Simi-Santa Rosa,6.3E-4,0.061
202,Sisar,2.6E-4,0.026
694,Skinner Flat 2011 CFM,0.0,0.0
63,So Sierra Nevada,4.3E-4,0.043
189,South Cuyama,5.0E-5,0.005
719,South Klamath Lake East,3.3E-4,0.032
720,South Klamath Lake West,3.8E-4,0.038
98,Superstition Hills,0.00109,0.105
708,Surprise Valley 2011 CFM,4.7E-4,0.045
695,Swain Ravine - Spenceville,7.0E-5,0.007
15,Table Bluff,5.1E-4,0.051
145,Tank Canyon,3.3E-4,0.033
174,Thirty Mile Bank,1.9E-4,0.018
887,Tin Mountain,8.0E-5,0.008
886,Towne Pass,9.0E-5,0.009
19,Trinidad (alt1),0.00166,0.154
117,Ventura-Pitas Point,7.0E-4,0.066
112,Verdugo,1.6E-4,0.016
696,Walker Spring 2011 CFM,1.1E-4,0.011
665,West Napa 2011 CFM,5.9E-4,0.059
321,West Tahoe,4.6E-4,0.046
44,White Mountains,5.8E-4,0.057
253,White Wolf,3.7E-4,0.037
254,White Wolf (Extension),1.8E-4,0.018
236,Whittier alt 1,4.6E-4,0.045
697,Wight Way 2011 CFM,3.0E-5,0.003
206,Yorba Linda,3.0E-5,0.003
715,Zayante-Vergeles 2011 CFM,2.0E-5,0.002
