Parent ID,Parent Name,Total Mean Annual Rate,Total 100 Year Prob
188,Morales (East),6.0E-5,0.006
187,Morales (West),5.0E-5,0.005
711,Mount Diablo Thrust North CFM,4.7E-4,0.047
713,Mount Diablo Thrust South,0.00102,0.101
156,Nelson Lake,8.8E-4,0.077
122,Newport-Inglewood (Offshore),7.4E-4,0.069
235,Newport-Inglewood alt 1,0.00113,0.108
83,North Frontal  (East),2.0E-4,0.02
82,North Frontal  (West),1.2E-4,0.012
199,North Salt Lake,1.5E-4,0.015
687,North Tahoe 2011 CFM,8.9E-4,0.086
130,Northridge,5.1E-4,0.049
211,Northridge Hills,2.3E-4,0.023
116,Oak Ridge (Onshore),0.00107,0.1
709,Oceanic - West Huasna,0.00147,0.135
777,Oceanside alt1,3.9E-4,0.038
921,Ortigalita (North),0.00399,0.319
9,Ortigalita (South),0.00177,0.169
64,Owens Valley,2.3E-4,0.023
891,Owens Valley Keough Hot Springs,4.0E-4,0.04
47,Owl Lake,0.00269,0.236
841,Ozena,5.0E-5,0.005
109,Palos Verdes,0.00223,0.203
244,Panamint Valley,0.00112,0.108
162,Paradise,8.2E-4,0.081
186,Peralta Hills,9.0E-5,0.009
647,Pilarcitos 2011 CFM,1.8E-4,0.017
193,Pine Mtn,3.3E-4,0.031
93,Pinto Mtn,0.00181,0.162
89,Pisgah-Bullion Mtn-Mesquite Lk,0.00117,0.104
212,Pitas Point (Lower West),5.0E-4,0.049
215,Pitas Point (Lower)-Montalvo,3.2E-4,0.032
688,Pittville 2011 CFM,0.00112,0.091
58,Pleito,4.9E-4,0.049
666,Point Reyes 2011 CFM,4.2E-4,0.04
843,Point Reyes 2011 connector,9.0E-5,0.009
545,Polaris 2011 CFM,4.5E-4,0.044
240,Puente Hills,2.5E-4,0.025
648,Quien Sabe 2011 CFM,0.00126,0.124
152,Raymond,6.7E-4,0.067
118,Red Mountain,0.00221,0.184
161,Red Pass,4.0E-4,0.039
232,Redondo Canyon alt 1,4.8E-4,0.048
649,Reliz 2011 CFM,0.001,0.092
205,Richfield,1.0E-4,0.01
650,Rinconada 2011 CFM,8.5E-4,0.079
38,Robinson Creek,4.5E-4,0.045
689,Rocky Ledge 2011 CFM,4.2E-4,0.042
651,Rodgers Creek - Healdsburg 2011 CFM,0.0025,0.232
123,Rose Canyon,0.00281,0.249
42,Round Valley,5.3E-4,0.053
690,Russ 2011 CFM,9.2E-4,0.089
287,San Andreas (Big Bend),0.00157,0.146
300,San Andreas (Carrizo) rev,0.00202,0.199
285,San Andreas (Cholame) rev,0.00253,0.244
295,San Andreas (Coachella) rev,0.00586,0.529
658,San Andreas (Creeping Section) 2011 CFM,0.02632,0.967
286,San Andreas (Mojave N),0.00114,0.113
301,San Andreas (Mojave S),0.01729,0.881
294,San Andreas (North Branch Mill Creek),3.1E-4,0.031
654,San Andreas (North Coast) 2011 CFM,5.7E-4,0.056
653,San Andreas (Offshore) 2011 CFM,0.00201,0.185
32,San Andreas (Parkfield),0.0446,1.0
655,San Andreas (Peninsula) 2011 CFM,1.6E-4,0.016
282,San Andreas (San Bernardino N),0.00458,0.397
283,San Andreas (San Bernardino S),0.00486,0.432
284,San Andreas (San Gorgonio Pass-Garnet HIll),0.00377,0.357
657,San Andreas (Santa Cruz Mts) 2011 CFM,0.00229,0.216
80,San Cayetano,7.5E-4,0.072
178,San Clemente,0.00321,0.276
774,San Diego Trough north alt1,0.00317,0.276
177,San Diego Trough south,0.00329,0.289
247,San Gabriel,3.0E-4,0.03
248,San Gabriel (Extension),2.3E-4,0.022
194,San Gorgonio Pass,2.7E-4,0.027
660,San Gregorio (North) 2011 CFM,0.0012,0.116
661,San Gregorio (South) 2011 CFM,4.4E-4,0.043
293,San Jacinto (Anza) rev,4.9E-4,0.049
99,San Jacinto (Borrego),6.6E-4,0.066
292,San Jacinto (Clark) rev,1.6E-4,0.016
101,San Jacinto (Coyote Creek),3.3E-4,0.033
901,San Jacinto (Lytle Creek connector),8.0E-5,0.008
119,San Jacinto (San Bernardino),3.2E-4,0.032
289,San Jacinto (San Jacinto Valley) rev,3.4E-4,0.034
401,San Jacinto (Stepovers Combined),3.9E-4,0.039
28,San Jacinto (Superstition Mtn),0.00284,0.273
143,San Joaquin Hills,1.5E-4,0.015
107,San Jose,9.0E-5,0.009
31,San Juan,3.7E-4,0.037
692,San Luis Range - Oceano 2011 CFM,7.0E-5,0.007
693,San Luis Range - Pecho 2011 CFM,4.0E-5,0.004
691,San Luis Range 2011 CFM,3.1E-4,0.029
181,San Pedro Basin,0.00171,0.16
183,San Pedro Escarpment,3.0E-5,0.003
198,San Vicente,1.0E-5,0.001
775,Santa Cruz Catalina Ridge alt1,0.00116,0.109
111,Santa Cruz Island,0.00163,0.142
185,Santa Monica Bay,2.0E-5,0.002
226,Santa Monica alt 1,3.3E-4,0.033
110,Santa Rosa Island,0.0021,0.185
778,Santa Susana East (connector),0.00109,0.107
227,Santa Susana alt 1,9.1E-4,0.087
79,Santa Ynez (East),0.00159,0.137
77,Santa Ynez (West),0.00282,0.213
781,Santa Ynez River,0.00102,0.093
662,Sargent 2011 CFM,0.00135,0.13
209,Scodie Lineament,6.0E-5,0.006
885,Sheephole,2.1E-4,0.021
547,Shoreline,2.1E-4,0.02
114,Sierra Madre,4.8E-4,0.047
113,Sierra Madre (San Fernando),4.4E-4,0.043
210,Sierra Nevada  (No Extension),4.5E-4,0.045
664,Silver Creek 2011 CFM,1.7E-4,0.017
115,Simi-Santa Rosa,9.5E-4,0.09
202,Sisar,2.6E-4,0.026
694,Skinner Flat 2011 CFM,9.0E-5,0.009
63,So Sierra Nevada,4.3E-4,0.043
189,South Cuyama,5.0E-5,0.005
719,South Klamath Lake East,0.00156,0.119
720,South Klamath Lake West,0.00135,0.104
98,Superstition Hills,0.00342,0.317
708,Surprise Valley 2011 CFM,0.00133,0.117
695,Swain Ravine - Spenceville,2.1E-4,0.021
15,Table Bluff,7.1E-4,0.07
145,Tank Canyon,0.00218,0.181
174,Thirty Mile Bank,1.9E-4,0.018
887,Tin Mountain,1.5E-4,0.015
886,Towne Pass,3.2E-4,0.032
19,Trinidad (alt1),0.00166,0.154
117,Ventura-Pitas Point,0.0016,0.144
112,Verdugo,2.1E-4,0.021
696,Walker Spring 2011 CFM,2.9E-4,0.028
665,West Napa 2011 CFM,0.00141,0.136
321,West Tahoe,7.9E-4,0.077
44,White Mountains,0.00189,0.175
253,White Wolf,6.6E-4,0.064
254,White Wolf (Extension),3.0E-4,0.03
236,Whittier alt 1,0.00159,0.135
697,Wight Way 2011 CFM,4.0E-5,0.004
206,Yorba Linda,7.0E-5,0.007
715,Zayante-Vergeles 2011 CFM,2.0E-5,0.002
